author_id,award_year,pre_avg_citations,post_avg_citations,pre_avg_works,post_avg_works,lift_citations,lift_works,conference,author_position,group,treatment
A5128132575,2018,0.0,0.0,4.8,3.2,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128133382,2018,0.0,0.0,4.8,2.8,,0.5833333333333334,INFOCOM,middle,nonaward,
A5128134604,2018,0.0,0.0,1.0,1.6,,1.6,INFOCOM,middle,nonaward,
A5128134755,2018,0.0,0.0,0.2,0.6,,3.0,INFOCOM,middle,nonaward,
A5128134950,2018,0.0,0.0,2.2,1.2,,0.5454545454545454,INFOCOM,middle,nonaward,
A5128135923,2018,0.0,0.0,5.0,3.4,,0.6799999999999999,INFOCOM,middle,nonaward,
A5128138427,2018,0.0,0.0,4.4,2.8,,0.6363636363636362,INFOCOM,middle,nonaward,
A5128138846,2018,0.0,0.0,1.0,2.0,,2.0,INFOCOM,middle,nonaward,
A5128140218,2018,0.0,0.0,4.8,3.2,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128140604,2018,0.0,0.0,2.0,1.6,,0.8,INFOCOM,middle,nonaward,
A5128141944,2018,0.0,0.0,0.8,2.6,,3.25,INFOCOM,middle,nonaward,
A5128142294,2018,0.0,0.0,3.6,3.2,,0.888888888888889,INFOCOM,middle,nonaward,
A5128143450,2018,0.0,0.0,2.4,1.6,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128143649,2018,0.0,0.0,0.8,2.0,,2.5,INFOCOM,middle,nonaward,
A5128145708,2018,0.0,0.0,0.0,2.4,,,INFOCOM,middle,nonaward,
A5128147514,2018,0.0,0.0,4.0,3.2,,0.8,INFOCOM,middle,nonaward,
A5128148741,2018,0.0,0.0,1.2,2.2,,1.8333333333333333,INFOCOM,middle,nonaward,
A5128149110,2018,0.0,0.0,4.6,3.0,,0.6521739130434783,INFOCOM,middle,nonaward,
A5128149208,2018,0.0,0.0,0.6,2.4,,4.0,INFOCOM,middle,nonaward,
A5128149472,2018,0.0,0.0,4.8,2.4,,0.5,INFOCOM,middle,nonaward,
A5128149489,2018,0.0,0.0,1.0,2.4,,2.4,INFOCOM,middle,nonaward,
A5128149615,2018,0.0,0.0,2.6,1.6,,0.6153846153846154,INFOCOM,middle,nonaward,
A5128149909,2018,0.0,0.0,0.0,2.4,,,INFOCOM,middle,nonaward,
A5128150210,2018,0.0,0.0,5.0,3.4,,0.6799999999999999,INFOCOM,middle,nonaward,
A5128151112,2018,0.0,0.0,2.6,2.0,,0.7692307692307692,INFOCOM,middle,nonaward,
A5128151748,2018,0.0,0.0,1.2,1.0,,0.8333333333333334,INFOCOM,middle,nonaward,
A5128152573,2018,0.0,0.0,1.0,3.0,,3.0,INFOCOM,middle,nonaward,
A5128156187,2018,0.0,0.0,2.2,2.0,,0.9090909090909092,INFOCOM,middle,nonaward,
A5128156407,2018,0.0,0.0,3.0,3.0,,1.0,INFOCOM,middle,nonaward,
A5128157516,2018,0.0,0.0,2.4,1.4,,0.5833333333333334,INFOCOM,middle,nonaward,
A5128157877,2018,0.0,0.0,0.6,2.8,,4.666666666666667,INFOCOM,middle,nonaward,
A5128158008,2018,0.0,0.0,1.0,1.2,,1.2,INFOCOM,middle,nonaward,
A5128158221,2018,0.0,0.0,2.6,1.6,,0.6153846153846154,INFOCOM,middle,nonaward,
A5128158634,2018,0.0,0.0,1.0,1.4,,1.4,INFOCOM,middle,nonaward,
A5128158921,2018,0.0,0.0,2.4,1.8,,0.75,INFOCOM,middle,nonaward,
A5128161613,2018,0.0,0.0,4.8,3.0,,0.625,INFOCOM,middle,nonaward,
A5128162839,2018,0.0,0.0,2.0,2.6,,1.3,INFOCOM,middle,nonaward,
A5128164422,2018,0.0,0.0,4.8,3.0,,0.625,INFOCOM,middle,nonaward,
A5128166113,2018,0.0,0.0,1.6,1.0,,0.625,INFOCOM,middle,nonaward,
A5128170014,2018,0.0,0.0,4.8,2.8,,0.5833333333333334,INFOCOM,middle,nonaward,
A5128170149,2018,0.0,0.0,2.0,1.6,,0.8,INFOCOM,middle,nonaward,
A5128171312,2018,0.0,0.0,2.4,2.2,,0.9166666666666669,INFOCOM,middle,nonaward,
A5128172767,2018,0.0,0.0,5.0,2.0,,0.4,INFOCOM,middle,nonaward,
A5128173477,2018,0.0,0.0,1.8,1.6,,0.888888888888889,INFOCOM,middle,nonaward,
A5128173494,2018,0.0,0.0,0.4,2.4,,5.999999999999999,INFOCOM,middle,nonaward,
A5128174947,2018,0.0,0.0,0.4,2.6,,6.5,INFOCOM,middle,nonaward,
A5128175187,2018,0.0,0.0,3.8,1.6,,0.4210526315789474,INFOCOM,middle,nonaward,
A5128175347,2018,0.0,0.0,3.0,1.6,,0.5333333333333333,INFOCOM,middle,nonaward,
A5128177774,2018,0.0,0.0,0.2,1.0,,5.0,INFOCOM,middle,nonaward,
A5128178404,2018,0.0,0.0,4.8,3.0,,0.625,INFOCOM,middle,nonaward,
A5128178492,2018,0.0,0.0,1.0,1.4,,1.4,INFOCOM,middle,nonaward,
A5128179708,2018,0.0,0.0,1.0,2.2,,2.2,INFOCOM,middle,nonaward,
A5128180114,2018,0.0,0.0,1.0,0.8,,0.8,INFOCOM,middle,nonaward,
A5128183322,2018,0.0,0.0,2.6,1.4,,0.5384615384615384,INFOCOM,middle,nonaward,
A5128183489,2018,0.0,0.0,2.4,3.2,,1.3333333333333337,INFOCOM,middle,nonaward,
A5128184710,2018,0.0,0.0,4.8,1.6,,0.3333333333333333,INFOCOM,middle,nonaward,
A5128186927,2018,0.0,0.0,2.0,2.0,,1.0,INFOCOM,middle,nonaward,
A5128187960,2018,0.0,0.0,0.4,2.4,,5.999999999999999,INFOCOM,middle,nonaward,
A5128189857,2018,0.0,0.0,0.0,2.2,,,INFOCOM,middle,nonaward,
A5128190636,2018,0.0,0.0,5.2,3.4,,0.6538461538461539,INFOCOM,middle,nonaward,
A5128191455,2018,0.0,0.0,1.6,2.6,,1.625,INFOCOM,middle,nonaward,
A5128191789,2018,0.0,0.0,4.8,3.0,,0.625,INFOCOM,middle,nonaward,
A5128192259,2018,0.0,0.0,4.6,2.2,,0.4782608695652174,INFOCOM,first,nonaward,
A5128193272,2018,0.0,0.0,5.0,3.4,,0.6799999999999999,INFOCOM,middle,nonaward,
A5128193881,2018,0.0,0.0,4.8,3.2,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128194795,2018,0.0,0.0,4.8,3.2,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128196895,2018,0.0,0.0,2.6,1.8,,0.6923076923076923,INFOCOM,middle,nonaward,
A5128197120,2018,0.0,0.0,2.4,0.8,,0.3333333333333333,INFOCOM,middle,nonaward,
A5128198072,2018,0.0,0.0,1.2,1.2,,1.0,INFOCOM,middle,nonaward,
A5128198443,2018,0.0,0.0,2.0,2.2,,1.1,INFOCOM,middle,nonaward,
A5128198860,2018,0.0,0.0,4.6,3.2,,0.6956521739130436,INFOCOM,middle,nonaward,
A5128199491,2018,0.0,0.0,0.8,0.8,,1.0,INFOCOM,middle,nonaward,
A5128201013,2018,0.0,0.0,0.6,2.0,,3.333333333333333,INFOCOM,middle,nonaward,
A5128201779,2018,0.0,0.0,2.4,2.6,,1.0833333333333337,INFOCOM,middle,nonaward,
A5128205573,2018,0.0,0.0,0.0,2.4,,,INFOCOM,middle,nonaward,
A5128206540,2018,0.0,0.0,1.0,1.0,,1.0,INFOCOM,middle,nonaward,
A5128206898,2018,0.0,0.0,4.6,3.2,,0.6956521739130436,INFOCOM,middle,nonaward,
A5128206909,2018,0.0,0.0,2.0,3.2,,1.6,INFOCOM,middle,nonaward,
A5128206957,2018,0.0,0.0,4.8,2.4,,0.5,INFOCOM,middle,nonaward,
A5128208333,2018,0.0,0.0,4.2,1.4,,0.3333333333333333,INFOCOM,middle,nonaward,
A5128208348,2018,0.0,0.0,3.6,3.2,,0.888888888888889,INFOCOM,middle,nonaward,
A5128208719,2018,0.0,0.0,4.8,3.2,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128209280,2018,0.0,0.0,1.0,2.4,,2.4,INFOCOM,middle,nonaward,
A5128209683,2018,0.0,0.0,0.8,3.0,,3.75,INFOCOM,middle,nonaward,
A5128210936,2018,0.0,0.0,0.0,0.0,,,INFOCOM,middle,nonaward,
A5128212226,2018,0.0,0.0,3.2,2.6,,0.8125,INFOCOM,middle,nonaward,
A5128212390,2018,0.0,0.0,1.4,0.6,,0.4285714285714286,INFOCOM,middle,nonaward,
A5128213105,2018,0.0,0.0,2.4,1.0,,0.4166666666666667,INFOCOM,middle,nonaward,
A5128213152,2018,0.0,0.0,2.4,1.6,,0.6666666666666667,INFOCOM,middle,nonaward,
A5128213363,2018,0.0,0.0,1.8,3.2,,1.777777777777778,INFOCOM,middle,nonaward,
A5128213645,2018,0.0,0.0,0.4,2.6,,6.5,INFOCOM,middle,nonaward,
A5128214243,2018,0.0,0.0,3.0,3.0,,1.0,INFOCOM,middle,nonaward,
A5128215139,2018,0.0,0.0,1.0,1.4,,1.4,INFOCOM,middle,nonaward,
A5128215296,2018,0.0,0.0,1.4,3.2,,2.285714285714286,INFOCOM,middle,nonaward,
A5128216362,2018,0.0,0.0,4.6,1.6,,0.3478260869565218,INFOCOM,middle,nonaward,
A5128216614,2018,0.0,0.0,0.4,1.6,,4.0,INFOCOM,middle,nonaward,
https://openalex.org/A5014823249,2018,19.75,48.0,2.0,4.333333333333333,2.430379746835443,2.1666666666666665,AAAI,,award,1.0
https://openalex.org/A5069646529,2018,319.0,145.6,4.0,4.6,0.4564263322884012,1.15,ACL,,award,1.0
https://openalex.org/A5032195981,2018,27.0,15.0,2.0,2.0,0.5555555555555556,1.0,CHI,,award,1.0
https://openalex.org/A5035195609,2018,2.5,17.5,2.5,2.5,7.0,1.0,CHI,,award,1.0
https://openalex.org/A5061115418,2018,141.5,63.4,4.0,5.2,0.4480565371024735,1.3,CHI,,award,1.0
https://openalex.org/A5021296068,2018,8.0,,1.0,,,,CHI,,award,1.0
https://openalex.org/A5084538652,2018,64.0,231.2,2.0,5.4,3.6125,2.7,CHI,,award,1.0
https://openalex.org/A5034634435,2018,447.0,9.0,3.0,1.0,0.0201342281879194,0.3333333333333333,CHI,,award,1.0
https://openalex.org/A5078903072,2018,78.5,12.0,4.75,1.0,0.1528662420382165,0.2105263157894736,CHI,,award,1.0
https://openalex.org/A5011438930,2018,45.66666666666666,60.6,1.6666666666666667,2.0,1.327007299270073,1.2,CHI,,award,1.0
https://openalex.org/A5091847639,2018,189.5,,2.0,,,,CHI,,award,1.0
https://openalex.org/A5086240513,2018,18.0,162.8,1.5,10.0,9.044444444444444,6.666666666666667,CHI,,award,1.0
https://openalex.org/A5109428307,2018,6.0,22.8,1.0,2.2,3.8,2.2,CHI,,award,1.0
https://openalex.org/A5091174431,2018,33.0,6.0,2.0,1.0,0.1818181818181818,0.5,CHI,,award,1.0
https://openalex.org/A5011207998,2018,2.5,19.0,1.0,1.5,7.6,1.5,FOCS,,award,1.0
https://openalex.org/A5063520549,2018,28.5,44.0,1.0,11.2,1.543859649122807,11.2,FOCS,,award,1.0
https://openalex.org/A5023724495,2018,57.75,77.2,4.75,6.2,1.3367965367965369,1.305263157894737,FSE,,award,1.0
https://openalex.org/A5091720485,2018,368.0,175.75,2.5,1.5,0.4775815217391304,0.6,ICML,,award,1.0
https://openalex.org/A5017596078,2018,10.0,18.0,1.0,2.6,1.8,2.6,ICML,,award,1.0
https://openalex.org/A5102012317,2018,136.5,233.0,2.5,7.8,1.706959706959707,3.12,ICSE,,award,1.0
https://openalex.org/A5071723330,2018,5829.0,6.0,3.5,1.3333333333333333,0.0010293360782295,0.3809523809523809,ICSE,,award,1.0
https://openalex.org/A5103226106,2018,113.66666666666669,40.2,4.666666666666667,2.4,0.3536656891495601,0.5142857142857142,ICSE,,award,1.0
https://openalex.org/A5056334354,2018,8.333333333333334,22.8,1.3333333333333333,3.0,2.736,2.25,ICSE,,award,1.0
https://openalex.org/A5009835433,2018,49.0,,4.5,,,,ICSE,,award,1.0
https://openalex.org/A5082629071,2018,28.0,27.5,2.0,35.5,0.9821428571428572,17.75,ICSE,,award,1.0
https://openalex.org/A5032569584,2018,65.5,,1.5,,,,ICSE,,award,1.0
https://openalex.org/A5030456881,2018,6.0,11.0,1.5,3.8,1.8333333333333333,2.533333333333333,IJCAI,,award,1.0
https://openalex.org/A5011742954,2018,105.0,77.0,3.0,8.6,0.7333333333333333,2.8666666666666667,IJCAI,,award,1.0
https://openalex.org/A5064520344,2018,120.0,52.0,3.333333333333333,1.0,0.4333333333333333,0.3,IJCAI,,award,1.0
https://openalex.org/A5100342798,2018,126.0,140.8,3.0,6.2,1.1174603174603177,2.066666666666667,INFOCOM,,award,1.0
https://openalex.org/A5082318381,2018,4.0,73.6,2.0,2.6,18.4,1.3,INFOCOM,,award,1.0
https://openalex.org/A5036229988,2018,12.0,44.4,2.0,5.2,3.7,2.6,INFOCOM,,award,1.0
https://openalex.org/A5052671825,2018,89.66666666666667,129.2,2.333333333333333,7.0,1.44089219330855,3.0,INFOCOM,,award,1.0
https://openalex.org/A5025058751,2018,13.0,247.2,1.0,6.2,19.015384615384612,6.2,KDD,,award,1.0
https://openalex.org/A5101558101,2018,51.5,8.0,2.5,1.0,0.1553398058252427,0.4,MOBICOM,,award,1.0
https://openalex.org/A5056747950,2018,20.0,19.0,3.0,4.4,0.95,1.4666666666666668,NeurIPS,,award,1.0
https://openalex.org/A5039192820,2018,58.0,3155.0,1.0,13.4,54.39655172413793,13.4,NeurIPS,,award,1.0
https://openalex.org/A5100425893,2018,91.0,101.0,1.3333333333333333,7.0,1.10989010989011,5.25,NSDI,,award,1.0
https://openalex.org/A5085945429,2018,99.25,18.0,3.25,2.2,0.181360201511335,0.676923076923077,OSDI,,award,1.0
https://openalex.org/A5060703788,2018,104.0,45.8,2.0,2.6,0.4403846153846154,1.3,OSDI,,award,1.0
https://openalex.org/A5071661999,2018,1.0,59.5,1.0,2.5,59.5,2.5,OSDI,,award,1.0
https://openalex.org/A5081476292,2018,30.5,77.0,1.0,2.0,2.5245901639344264,2.0,SIGIR,,award,1.0
https://openalex.org/A5015113627,2018,122.0,28.0,1.0,4.0,0.2295081967213114,4.0,SIGMOD,,award,1.0
https://openalex.org/A5090101869,2018,21.0,53.8,2.333333333333333,4.0,2.5619047619047617,1.7142857142857142,SODA,,award,1.0
https://openalex.org/A5021735130,2018,8.0,17.8,1.0,1.8,2.225,1.8,UIST,,award,1.0
https://openalex.org/A5073533400,2018,286.5,24.5,4.5,2.0,0.0855148342059336,0.4444444444444444,UIST,,award,1.0
https://openalex.org/A5041654458,2018,13.5,24.0,1.0,2.0,1.7777777777777777,2.0,UIST,,award,1.0
https://openalex.org/A5019954653,2018,137.0,140.0,2.0,2.0,1.0218978102189782,1.0,UIST,,award,1.0
https://openalex.org/A5061951606,2017,224.0,635.8,5.25,43.6,2.838392857142857,8.304761904761905,ACL,,award,1.0
https://openalex.org/A5089731854,2017,78.0,67.0,4.25,4.4,0.8589743589743589,1.035294117647059,CHI,,award,1.0
https://openalex.org/A5016617747,2017,144.0,186.0,4.0,5.4,1.2916666666666667,1.35,CHI,,award,1.0
https://openalex.org/A5068345805,2017,77.0,15.0,2.0,2.0,0.1948051948051948,1.0,CHI,,award,1.0
https://openalex.org/A5049567786,2017,32.0,38.75,2.0,1.75,1.2109375,0.875,CHI,,award,1.0
https://openalex.org/A5021981631,2017,32.0,,2.0,,,,CHI,,award,1.0
https://openalex.org/A5008267619,2017,15.5,1376.0,1.0,4.0,88.7741935483871,4.0,CHI,,award,1.0
https://openalex.org/A5074224778,2017,37.333333333333336,66.33333333333333,1.0,4.0,1.776785714285714,4.0,CHI,,award,1.0
https://openalex.org/A5031825409,2017,15.8,22.0,1.4,2.0,1.3924050632911391,1.4285714285714286,CHI,,award,1.0
https://openalex.org/A5014963962,2017,12.0,,1.0,,,,CHI,,award,1.0
https://openalex.org/A5024399465,2017,120.25,337.0,4.0,9.0,2.8024948024948024,2.25,CHI,,award,1.0
https://openalex.org/A5033203092,2017,31.0,187.4,2.6666666666666665,6.2,6.04516129032258,2.325,CHI,,award,1.0
https://openalex.org/A5056738154,2017,326.8,64.0,2.4,2.333333333333333,0.1958384332925336,0.9722222222222224,CHI,,award,1.0
https://openalex.org/A5062258537,2017,111.66666666666669,153.8,1.6666666666666667,3.8,1.377313432835821,2.28,CHI,,award,1.0
https://openalex.org/A5044904792,2017,1.0,35.4,2.0,2.4,35.4,1.2,CHI,,award,1.0
https://openalex.org/A5072417908,2017,174.5,836.8,3.5,5.2,4.79541547277937,1.4857142857142858,CHI,,award,1.0
https://openalex.org/A5049519805,2017,7.0,,1.0,,,,CIKM,,award,1.0
https://openalex.org/A5076388753,2017,11.0,14.0,1.0,1.75,1.2727272727272727,1.75,FSE,,award,1.0
https://openalex.org/A5021297302,2017,290.0,,2.0,,,,FSE,,award,1.0
https://openalex.org/A5038532934,2017,72.33333333333333,56.2,2.333333333333333,7.8,0.7769585253456223,3.3428571428571425,FSE,,award,1.0
https://openalex.org/A5014407395,2017,463.0,1324.2,3.25,6.4,2.8600431965442765,1.9692307692307691,ICCV,,award,1.0
https://openalex.org/A5085762342,2017,70.0,116.0,3.0,2.25,1.6571428571428573,0.75,ICSE,,award,1.0
https://openalex.org/A5013623251,2017,12.0,154.4,1.0,5.8,12.866666666666667,5.8,ICSE,,award,1.0
https://openalex.org/A5081483504,2017,177.33333333333334,184.6,3.0,5.4,1.0409774436090224,1.8,ICSE,,award,1.0
https://openalex.org/A5046120615,2017,258.0,233.8,5.0,7.8,0.906201550387597,1.56,INFOCOM,,award,1.0
https://openalex.org/A5008595840,2017,178.0,345.0,2.0,5.0,1.9382022471910112,2.5,NeurIPS,,award,1.0
https://openalex.org/A5008326572,2017,26.0,2.0,1.5,1.0,0.0769230769230769,0.6666666666666666,PLDI,,award,1.0
https://openalex.org/A5070223708,2017,26.0,20.33333333333333,1.5,2.0,0.782051282051282,1.3333333333333333,PLDI,,award,1.0
https://openalex.org/A5078763719,2017,67.0,54.4,2.5,3.0,0.8119402985074626,1.2,PLDI,,award,1.0
https://openalex.org/A5019918530,2017,25.25,0.5,1.5,1.0,0.0198019801980198,0.6666666666666666,PLDI,,award,1.0
https://openalex.org/A5020454182,2017,47.0,13.2,3.75,3.2,0.2808510638297872,0.8533333333333334,PLDI,,award,1.0
https://openalex.org/A5018284688,2017,158.0,28.666666666666668,1.5,4.666666666666667,0.1814345991561181,3.111111111111111,S&P,,award,1.0
https://openalex.org/A5008674902,2017,429.8,70.25,4.4,7.25,0.1634481154025128,1.6477272727272725,SIGCOMM,,award,1.0
https://openalex.org/A5086057750,2017,10.0,63.0,1.0,1.0,6.3,1.0,SIGCOMM,,award,1.0
https://openalex.org/A5102759092,2017,30.25,9.75,2.0,2.5,0.3223140495867768,1.25,SOSP,,award,1.0
https://openalex.org/A5007048525,2017,93.66666666666669,450.2,1.6666666666666667,3.6,4.806405693950177,2.16,SOSP,,award,1.0
https://openalex.org/A5001875469,2017,39.0,11.25,1.0,1.0,0.2884615384615384,1.0,UIST,,award,1.0
https://openalex.org/A5010359061,2017,9.0,28.2,1.0,3.8,3.1333333333333333,3.8,VLDB,,award,1.0
https://openalex.org/A5088017068,2016,345.0,279.4,2.8,7.4,0.8098550724637681,2.6428571428571432,AAAI,,award,1.0
https://openalex.org/A5091346638,2016,8.0,14.333333333333334,1.0,1.0,1.7916666666666667,1.0,ACL,,award,1.0
https://openalex.org/A5062650159,2016,57.0,70.0,3.0,2.4,1.2280701754385963,0.7999999999999999,CHI,,award,1.0
https://openalex.org/A5035414960,2016,124.5,,2.5,,,,CHI,,award,1.0
https://openalex.org/A5055844978,2016,25.0,73.0,1.5,5.6,2.92,3.733333333333333,CHI,,award,1.0
https://openalex.org/A5000163896,2016,433.25,373.8,3.0,9.6,0.8627813040969418,3.2,CHI,,award,1.0
https://openalex.org/A5034805006,2016,67.8,48.5,4.4,1.5,0.7153392330383481,0.3409090909090909,CHI,,award,1.0
https://openalex.org/A5059880425,2016,22.5,80.4,2.0,5.0,3.5733333333333337,2.5,CHI,,award,1.0
https://openalex.org/A5043922248,2016,25.0,14.25,1.5,1.5,0.57,1.0,CHI,,award,1.0
https://openalex.org/A5035627325,2016,94.33333333333331,12.666666666666666,1.3333333333333333,1.6666666666666667,0.1342756183745583,1.2500000000000002,CHI,,award,1.0
https://openalex.org/A5014639509,2016,26.5,36.66666666666666,1.0,1.3333333333333333,1.3836477987421385,1.3333333333333333,CHI,,award,1.0
https://openalex.org/A5072109649,2016,34.5,47.0,2.0,3.6,1.3623188405797102,1.8,CHI,,award,1.0
https://openalex.org/A5015385005,2016,64.0,116.8,2.6666666666666665,4.8,1.825,1.8,CHI,,award,1.0
https://openalex.org/A5082002320,2016,122.4,85.5,3.2,3.0,0.6985294117647058,0.9375,CHI,,award,1.0
https://openalex.org/A5101776191,2016,68.5,93.0,2.5,3.0,1.3576642335766422,1.2,CHI,,award,1.0
https://openalex.org/A5038894198,2016,14.0,23.2,2.5,4.6,1.657142857142857,1.84,CIKM,,award,1.0
https://openalex.org/A5057072967,2016,63.5,5.0,2.0,1.0,0.0787401574803149,0.5,FSE,,award,1.0
https://openalex.org/A5018416139,2016,57.2,0.0,3.2,1.0,0.0,0.3125,FSE,,award,1.0
https://openalex.org/A5047536715,2016,43.0,41.4,2.0,2.4,0.9627906976744186,1.2,FSE,,award,1.0
https://openalex.org/A5002742929,2016,5.0,,1.0,,,,FSE,,award,1.0
https://openalex.org/A5101822967,2016,43.0,83.66666666666667,2.5,1.3333333333333333,1.9457364341085277,0.5333333333333333,FSE,,award,1.0
https://openalex.org/A5039776447,2016,411.25,3199.4,2.75,9.8,7.779696048632219,3.563636363636364,ICML,,award,1.0
https://openalex.org/A5041869459,2016,259.0,389.0,4.5,15.2,1.501930501930502,3.3777777777777778,ICML,,award,1.0
https://openalex.org/A5034330109,2016,77.6,33.75,1.6,3.0,0.4349226804123711,1.875,ICSE,,award,1.0
https://openalex.org/A5020000401,2016,4.0,20.0,1.5,1.0,5.0,0.6666666666666666,ICSE,,award,1.0
https://openalex.org/A5087342649,2016,50.0,24.5,1.3333333333333333,2.0,0.49,1.5,ICSE,,award,1.0
https://openalex.org/A5110418524,2016,414.75,317.0,2.25,1.0,0.7643158529234478,0.4444444444444444,IJCAI,,award,1.0
https://openalex.org/A5065675832,2016,46.0,704.0,1.5,19.6,15.304347826086955,13.066666666666668,KDD,,award,1.0
https://openalex.org/A5030516279,2016,644.0,266.75,3.5,3.5,0.4142080745341615,1.0,NSDI,,award,1.0
https://openalex.org/A5045162159,2016,1.0,33.0,1.0,1.3333333333333333,33.0,1.3333333333333333,OSDI,,award,1.0
https://openalex.org/A5055964348,2016,48.5,109.0,2.0,3.4,2.247422680412371,1.7,OSDI,,award,1.0
https://openalex.org/A5013809751,2016,249.0,66.0,3.0,2.5,0.2650602409638554,0.8333333333333334,PLDI,,award,1.0
https://openalex.org/A5051217958,2016,18.0,,1.0,,,,PLDI,,award,1.0
https://openalex.org/A5021229048,2016,8.0,104.2,5.0,8.8,13.025,1.7600000000000002,PLDI,,award,1.0
https://openalex.org/A5054069870,2016,51.25,41.25,3.25,3.0,0.8048780487804879,0.9230769230769232,PLDI,,award,1.0
https://openalex.org/A5013744700,2016,27.0,6.0,1.0,1.5,0.2222222222222222,1.5,PLDI,,award,1.0
https://openalex.org/A5034538466,2016,23.0,79.8,2.5,6.0,3.4695652173913043,2.4,PODS,,award,1.0
https://openalex.org/A5034738254,2016,387.0,201.8,4.5,4.4,0.5214470284237727,0.977777777777778,SIGCOMM,,award,1.0
https://openalex.org/A5061114394,2016,68.8,94.2,3.2,8.8,1.369186046511628,2.75,STOC,,award,1.0
https://openalex.org/A5045073799,2016,31.33333333333333,19.0,2.0,5.8,0.6063829787234043,2.9,STOC,,award,1.0
https://openalex.org/A5101796605,2016,247.33333333333331,58.8,4.333333333333333,3.0,0.2377358490566037,0.6923076923076924,UIST,,award,1.0
https://openalex.org/A5002723576,2016,68.0,95.6,3.2,4.4,1.4058823529411764,1.375,UIST,,award,1.0
https://openalex.org/A5041275294,2016,19.5,51.333333333333336,2.0,2.6666666666666665,2.6324786324786325,1.3333333333333333,UIST,,award,1.0
https://openalex.org/A5039125132,2016,224.5,268.25,3.25,7.75,1.1948775055679288,2.3846153846153846,UIST,,award,1.0
https://openalex.org/A5016501970,2015,88.0,263.5,1.5,5.0,2.9943181818181817,3.333333333333333,ACL,,award,1.0
https://openalex.org/A5013958366,2015,9.5,,1.0,,,,CHI,,award,1.0
https://openalex.org/A5013050933,2015,6.0,,1.0,,,,CHI,,award,1.0
https://openalex.org/A5072922547,2015,42.5,89.4,3.5,4.0,2.103529411764706,1.1428571428571428,CHI,,award,1.0
https://openalex.org/A5064547400,2015,68.5,160.0,1.0,2.6,2.335766423357664,2.6,CHI,,award,1.0
https://openalex.org/A5021777354,2015,225.0,607.2,3.0,5.8,2.698666666666667,1.9333333333333331,CHI,,award,1.0
https://openalex.org/A5032530421,2015,84.25,529.4,3.25,21.2,6.283679525222552,6.523076923076923,CHI,,award,1.0
https://openalex.org/A5000906180,2015,32.5,135.5,1.25,2.75,4.1692307692307695,2.2,CHI,,award,1.0
https://openalex.org/A5103414046,2015,276.5,65.5,2.0,2.0,0.2368896925858951,1.0,CHI,,award,1.0
https://openalex.org/A5087981305,2015,50.0,174.0,1.0,3.0,3.48,3.0,CHI,,award,1.0
https://openalex.org/A5017750168,2015,155.0,78.5,2.333333333333333,1.0,0.5064516129032258,0.4285714285714285,CHI,,award,1.0
https://openalex.org/A5019276791,2015,53.0,51.0,4.0,2.5,0.9622641509433962,0.625,CIKM,,award,1.0
https://openalex.org/A5001563585,2015,40.5,69.0,1.5,1.6666666666666667,1.7037037037037035,1.1111111111111112,FSE,,award,1.0
https://openalex.org/A5039301553,2015,191.25,60.0,4.0,3.4,0.3137254901960784,0.85,FSE,,award,1.0
https://openalex.org/A5069439324,2015,405.0,403.6,4.5,11.0,0.9965432098765432,2.4444444444444446,FSE,,award,1.0
https://openalex.org/A5056526226,2015,890.0,1014.2,13.4,20.8,1.1395505617977528,1.5522388059701493,FSE,,award,1.0
https://openalex.org/A5002052018,2015,160.0,10.75,6.0,2.25,0.0671875,0.375,FSE,,award,1.0
https://openalex.org/A5090520110,2015,21.0,58.25,1.6666666666666667,2.25,2.773809523809524,1.35,FSE,,award,1.0
https://openalex.org/A5016750744,2015,204.0,193.6,6.333333333333333,6.6,0.9490196078431372,1.0421052631578946,ICSE,,award,1.0
https://openalex.org/A5021806319,2015,17.0,24.0,1.6666666666666667,2.0,1.411764705882353,1.2,ICSE,,award,1.0
https://openalex.org/A5077191191,2015,57.0,16.6,1.6666666666666667,1.8,0.2912280701754386,1.08,IJCAI,,award,1.0
https://openalex.org/A5050433159,2015,28.5,300.0,2.0,8.2,10.526315789473683,4.1,IJCAI,,award,1.0
https://openalex.org/A5045181694,2015,16.25,54.66666666666666,1.75,3.333333333333333,3.364102564102564,1.9047619047619049,INFOCOM,,award,1.0
https://openalex.org/A5038820344,2015,15.5,15.333333333333334,1.5,1.6666666666666667,0.989247311827957,1.1111111111111112,MOBICOM,,award,1.0
https://openalex.org/A5103890688,2015,73.75,1161.0,4.25,11.4,15.742372881355932,2.682352941176471,NeurIPS,,award,1.0
https://openalex.org/A5022031348,2015,59.5,66.6,2.0,4.0,1.1193277310924368,2.0,PLDI,,award,1.0
https://openalex.org/A5008206932,2015,27.25,15.0,3.0,3.0,0.5504587155963303,1.0,PODS,,award,1.0
https://openalex.org/A5061584053,2015,0.5,8.75,1.0,1.5,17.5,1.5,PODS,,award,1.0
