treated_id,control_id,conference,award_year,match_dist,lift_cit_treated,lift_works_treated,lift_cit_control,lift_works_control
https://openalex.org/A5074393622,https://openalex.org/A5031401811,AAAI,2012,1.0,1.4591836734693877,1.3888888888888888,1.709375,1.1379310344827587
https://openalex.org/A5067066896,https://openalex.org/A5085699861,ICML,2012,1.0,94.175,2.4,3.5251396648044695,2.666666666666667
https://openalex.org/A5088410123,https://openalex.org/A5069411288,ICSE,2012,0.0,1.3745098039215684,1.92,0.07755775577557755,0.5833333333333334
https://openalex.org/A5041608081,https://openalex.org/A5020844039,ICSE,2012,0.0,0.5588235294117647,1.5,0.10095011876484561,0.6944444444444444
https://openalex.org/A5085243096,https://openalex.org/A5044070973,INFOCOM,2012,1.0,3.2946236559139783,3.0,3.4817275747508307,3.125
https://openalex.org/A5080702284,https://openalex.org/A5034604991,INFOCOM,2012,1.0,2.7766497461928936,4.3,1.4592901878914406,2.833333333333333
https://openalex.org/A5041608911,https://openalex.org/A5060287971,SIGMETRICS,2012,1.0,12.1,1.8,6.409677419354838,2.142857142857143
https://openalex.org/A5013551063,https://openalex.org/A5001781037,STOC,2012,0.0,0.5802985074626866,1.9555555555555557,1.3289036544850499,1.1388888888888888
https://openalex.org/A5050138372,https://openalex.org/A5072006037,VLDB,2012,1.0,2.1989528795811517,0.8,0.79296875,1.0
https://openalex.org/A5091273829,https://openalex.org/A5065790866,CHI,2011,0.0,22.833333333333332,2.2666666666666666,0.37029501525940994,0.7999999999999999
https://openalex.org/A5022201710,https://openalex.org/A5039879761,CHI,2011,0.0,0.0725883476599809,0.5714285714285714,1.0058516196447231,1.4318181818181817
https://openalex.org/A5017101724,https://openalex.org/A5008689083,FOCS,2011,0.0,9.31358024691358,4.685714285714285,0.3117552334943639,1.05
https://openalex.org/A5049191217,https://openalex.org/A5102985059,FSE,2011,0.0,0.34991423670668953,0.5882352941176471,0.29674968341072183,0.3611111111111111
https://openalex.org/A5083739081,https://openalex.org/A5057689302,ICSE,2011,0.0,2.5297297297297296,2.6666666666666665,1.2464088397790054,2.2222222222222223
https://openalex.org/A5031168005,https://openalex.org/A5110505437,ICSE,2011,0.0,0.6581560283687943,1.4181818181818182,0.4499110847658566,1.3
https://openalex.org/A5062838041,https://openalex.org/A5100453049,ICSE,2011,0.0,0.18846153846153846,0.5,1.5085714285714285,3.2
https://openalex.org/A5082856719,https://openalex.org/A5050903632,IJCAI,2011,0.0,26.178571428571427,6.75,0.3727187646233037,0.7446808510638298
https://openalex.org/A5000893188,https://openalex.org/A5102861589,PODS,2011,1.0,3.040579710144928,2.1142857142857143,2.3417721518987342,3.071428571428571
https://openalex.org/A5068150550,https://openalex.org/A5079175103,SIGCOMM,2011,1.0,4.9944444444444445,3.4499999999999997,6.379928315412186,2.8484848484848486
https://openalex.org/A5108288895,https://openalex.org/A5005554337,SIGCOMM,2011,1.0,0.5744054360135901,1.3599999999999999,0.5853103387901603,2.8947368421052633
https://openalex.org/A5032253873,https://openalex.org/A5070565287,VLDB,2011,1.0,0.9457399103139014,0.9,0.6603683329347046,1.1964285714285716
https://openalex.org/A5055793906,https://openalex.org/A5000416532,VLDB,2011,1.0,0.47668393782383417,1.4,1.6951672862453533,1.1071428571428572
https://openalex.org/A5028755343,https://openalex.org/A5034370354,AAAI,2010,1.0,1.085294117647059,1.3125,130.4,1.4666666666666668
https://openalex.org/A5109353454,https://openalex.org/A5040959667,CHI,2010,0.0,5.6421052631578945,3.2,2.0463894967177243,1.4666666666666668
https://openalex.org/A5085818578,https://openalex.org/A5088135366,CIKM,2010,1.0,3.0087272727272727,3.0,0.4992184786384161,0.6
https://openalex.org/A5083631720,https://openalex.org/A5078587812,FSE,2010,0.0,1.459016393442623,1.0,0.6200980392156863,0.8666666666666667
https://openalex.org/A5030863830,https://openalex.org/A5005255629,ICML,2010,1.0,21.833333333333332,2.5,0.6989414694894147,1.4864864864864864
https://openalex.org/A5000582109,https://openalex.org/A5089828454,ICSE,2010,0.0,5.793939393939393,9.5,7.026315789473684,2.3846153846153846
https://openalex.org/A5025340145,https://openalex.org/A5084524791,ICSE,2010,0.0,0.7785714285714286,2.25,0.352112676056338,0.8771929824561403
https://openalex.org/A5071597932,https://openalex.org/A5019000951,INFOCOM,2010,1.0,1.7040000000000002,0.375,0.9232121922626026,1.6235294117647059
https://openalex.org/A5009660759,https://openalex.org/A5027819738,KDD,2010,0.0,0.9211267605633803,0.66,3.1833976833976836,1.015625
https://openalex.org/A5066531106,https://openalex.org/A5010031675,OSDI,2010,0.0,0.7236889692585895,0.8526315789473685,8.5,0.75
https://openalex.org/A5014539613,https://openalex.org/A5089439033,S&P,2010,1.0,0.47058823529411764,3.0,0.4960835509138381,1.1666666666666667
https://openalex.org/A5100687673,https://openalex.org/A5068276075,SIGCOMM,2010,1.0,1.8635658914728683,2.8444444444444446,0.41114982578397213,0.875
https://openalex.org/A5111985072,https://openalex.org/A5017359920,SIGMOD,2010,1.0,1.529525120440468,2.0307692307692307,0.3127147766323024,0.7586206896551725
https://openalex.org/A5081042997,https://openalex.org/A5101667271,SODA,2010,1.0,0.4894366197183099,0.6,0.4900161899622234,1.1666666666666667
https://openalex.org/A5023591555,https://openalex.org/A5051676245,STOC,2010,0.0,1.566579634464752,1.7361111111111112,1.228110599078341,1.0
https://openalex.org/A5084269195,https://openalex.org/A5034276567,UIST,2010,1.0,0.715203426124197,2.0,0.4426406926406926,0.8750000000000001
https://openalex.org/A5001722321,https://openalex.org/A5051693368,ACL,2009,0.0,3.5954198473282446,3.3333333333333335,2.3607843137254902,1.3636363636363635
https://openalex.org/A5053694765,https://openalex.org/A5004921249,ACL,2009,0.0,0.8509174311926605,2.5,0.7355714824594493,1.3333333333333335
