author_id,award_year,pre_pubs,post_pubs,pre_cits,post_cits,pub_lift,cit_lift,conference,author_position,group
A5036370739,2014,0.2,0.2,7.8,3.6,0.0,-4.199999999999999,SODA,middle,nonaward
A5036410050,2014,0.0,5.8,0.0,73.4,5.8,73.4,WWW,middle,nonaward
A5036518572,2010,4.2,5.4,299.2,189.6,1.2000000000000002,-109.6,VLDB,middle,nonaward
A5036568091,2003,0.6,1.2,131.4,82.8,0.6,-48.60000000000001,IJCAI,first,nonaward
A5036631991,2014,1.4,0.4,352.2,244.8,-0.9999999999999999,-107.39999999999998,SODA,first,nonaward
A5036666523,2010,1.8,2.0,54.8,89.4,0.19999999999999996,34.60000000000001,STOC,first,nonaward
A5036683370,2010,35.0,35.6,2282.6,1169.8,0.6000000000000014,-1112.8,VLDB,middle,nonaward
A5036874891,2009,2.0,3.6,104.4,28.0,1.6,-76.4,CHI,middle,nonaward
A5036887176,2015,0.2,0.0,22.6,0.0,-0.2,-22.6,PODS,first,nonaward
A5037070020,2004,0.8,2.6,4.2,11.6,1.8,7.3999999999999995,ACL,last,nonaward
A5037303942,2016,2.2,1.8,55.4,65.2,-0.40000000000000013,9.800000000000004,UIST,middle,nonaward
A5037359171,2005,3.0,6.6,329.8,270.4,3.5999999999999996,-59.400000000000034,SOSP,middle,nonaward
A5037419606,2016,16.0,15.4,7825.2,1477.2,-0.5999999999999996,-6348.0,ICML,last,nonaward
A5037440046,2014,11.4,19.2,719.0,1437.8,7.799999999999999,718.8,SODA,middle,nonaward
A5037519328,2010,0.0,0.0,0.0,0.0,0.0,0.0,ICML,middle,nonaward
A5037546466,2017,20.0,14.6,135.0,79.2,-5.4,-55.8,ICCV,middle,nonaward
A5037546466,2017,20.0,14.6,135.0,79.2,-5.4,-55.8,S&P,middle,nonaward
A5037557529,2005,24.8,15.8,893.2,669.6,-9.0,-223.60000000000002,SOSP,middle,nonaward
A5037570621,2012,23.6,23.4,1785.4,955.2,-0.20000000000000284,-830.2,ICML,middle,nonaward
A5037742794,2009,16.6,21.2,3477.8,1726.6,4.599999999999998,-1751.2000000000003,VLDB,middle,nonaward
A5037750291,2018,1.4,1.6,30.4,13.8,0.20000000000000018,-16.599999999999998,OSDI,middle,nonaward
A5037856815,2013,0.4,2.0,54.8,333.4,1.6,278.59999999999997,UIST,middle,nonaward
A5037942269,2010,8.8,12.4,1713.2,722.8,3.5999999999999996,-990.4000000000001,VLDB,first,nonaward
A5037942269,2011,8.4,13.2,1599.0,487.0,4.799999999999999,-1112.0,AAAI,last,nonaward
A5038000502,2013,1.0,7.8,0.0,484.4,6.8,484.4,CHI,middle,nonaward
A5038008468,2003,18.0,18.2,234.6,784.2,0.1999999999999993,549.6,ICSE,last,nonaward
A5038037154,2005,13.6,13.4,1312.6,643.6,-0.1999999999999993,-668.9999999999999,VLDB,last,nonaward
A5038074519,2015,1.0,0.4,10.8,41.8,-0.6,30.999999999999996,S&P,middle,nonaward
A5038089398,2006,1.4,0.4,23.0,3.2,-0.9999999999999999,-19.8,VLDB,last,nonaward
A5038194873,2006,13.6,24.0,4085.6,3876.8,10.4,-208.79999999999973,ICML,last,nonaward
A5038206174,2008,10.6,6.4,628.0,893.2,-4.199999999999999,265.20000000000005,S&P,last,nonaward
A5038272292,2000,0.0,0.0,0.0,0.0,0.0,0.0,WWW,last,nonaward
A5038443968,2014,2.6,10.4,41.6,146.2,7.800000000000001,104.6,WWW,last,nonaward
A5038581447,2011,7.4,17.8,276.0,1147.4,10.4,871.4000000000001,ACL,middle,nonaward
A5038581447,2013,10.0,15.4,564.4,740.4,5.4,176.0,ACL,last,nonaward
A5038701345,2018,17.6,14.8,401.0,75.8,-2.8000000000000007,-325.2,ACL,last,nonaward
A5038701345,2018,17.6,14.8,401.0,75.8,-2.8000000000000007,-325.2,ICML,last,nonaward
A5038701345,2018,17.6,14.8,401.0,75.8,-2.8000000000000007,-325.2,ICSE,last,nonaward
A5038701345,2018,17.6,14.8,401.0,75.8,-2.8000000000000007,-325.2,IJCAI,last,nonaward
A5038701345,2018,17.6,14.8,401.0,75.8,-2.8000000000000007,-325.2,KDD,last,nonaward
A5038701345,2018,17.6,14.8,401.0,75.8,-2.8000000000000007,-325.2,NeurIPS,last,nonaward
A5038874544,2017,6.6,13.0,250.0,252.4,6.4,2.4000000000000057,ICCV,middle,nonaward
A5038874544,2017,6.6,13.0,250.0,252.4,6.4,2.4000000000000057,S&P,middle,nonaward
A5038905934,2015,12.6,9.4,571.2,397.8,-3.1999999999999993,-173.40000000000003,ICSE,middle,nonaward
A5039062073,2017,0.2,0.2,10.2,11.0,0.0,0.8000000000000007,ICCV,middle,nonaward
A5039062073,2017,0.2,0.2,10.2,11.0,0.0,0.8000000000000007,S&P,middle,nonaward
A5039064160,2011,12.8,10.2,584.2,344.2,-2.6000000000000014,-240.00000000000006,ICSE,first,nonaward
A5039084762,2010,3.4,3.6,981.2,524.2,0.20000000000000018,-457.0,OSDI,first,nonaward
A5039185696,2013,1.0,5.2,29.6,66.6,4.2,36.99999999999999,CHI,middle,nonaward
A5039189748,2018,9.2,13.8,1148.4,1129.0,4.600000000000001,-19.40000000000009,SODA,middle,nonaward
A5039339364,2011,0.4,1.6,0.2,0.4,1.2000000000000002,0.2,SOSP,middle,nonaward
A5039365507,2007,1.2,4.0,131.6,415.6,2.8,284.0,ACL,first,nonaward
A5039419996,2015,7.4,4.8,139.8,70.6,-2.6000000000000005,-69.20000000000002,CIKM,last,nonaward
A5039644814,2003,0.0,1.4,0.0,270.4,1.4,270.4,IJCAI,middle,nonaward
A5039727555,2015,8.6,10.0,74.4,50.8,1.4000000000000004,-23.60000000000001,IJCAI,middle,nonaward
A5039811502,2016,1.6,16.2,33.8,197.6,14.6,163.8,AAAI,middle,nonaward
A5040009052,2006,2.6,9.0,212.6,524.4,6.4,311.79999999999995,OSDI,last,nonaward
A5040082544,2014,5.0,5.4,1261.8,3086.0,0.40000000000000036,1824.2,SODA,middle,nonaward
A5040101293,2011,4.4,6.2,153.2,249.0,1.7999999999999998,95.80000000000001,VLDB,middle,nonaward
A5040311844,2016,2.6,4.8,349.4,2162.2,2.1999999999999997,1812.7999999999997,ICML,first,nonaward
A5040326968,2015,12.0,19.4,974.6,798.4,7.399999999999999,-176.20000000000005,ICSE,middle,nonaward
A5040334531,2017,2.0,5.2,10.6,52.4,3.2,41.8,ICCV,middle,nonaward
A5040334531,2017,2.0,5.2,10.6,52.4,3.2,41.8,S&P,middle,nonaward
A5040508390,2011,12.4,7.0,139.2,43.4,-5.4,-95.79999999999998,CHI,middle,nonaward
A5040529929,2010,24.4,19.4,4795.0,3609.8,-5.0,-1185.1999999999998,OSDI,last,nonaward
A5040574362,2015,24.4,31.4,1216.4,1092.4,7.0,-124.0,ICSE,middle,nonaward
A5040612113,2017,1.0,1.4,24.8,49.8,0.3999999999999999,24.999999999999996,ICCV,middle,nonaward
A5040612113,2017,1.0,1.4,24.8,49.8,0.3999999999999999,24.999999999999996,S&P,middle,nonaward
A5040707552,2015,2.4,2.2,582.4,115.8,-0.19999999999999973,-466.59999999999997,ICSE,middle,nonaward
A5040893925,2011,55.2,109.8,2245.2,4299.6,54.599999999999994,2054.4000000000005,IJCAI,middle,nonaward
A5040921743,2010,5.0,6.2,290.8,448.6,1.2000000000000002,157.8,OSDI,middle,nonaward
A5041023938,2012,5.8,5.2,89.0,46.0,-0.5999999999999996,-43.0,AAAI,last,nonaward
A5041084431,2007,5.4,5.8,271.8,215.0,0.39999999999999947,-56.80000000000001,ICSE,middle,nonaward
A5041092741,2012,3.8,1.0,160.0,5.2,-2.8,-154.8,ICML,middle,nonaward
A5041165593,2006,0.0,0.0,0.0,0.0,0.0,0.0,ICML,middle,nonaward
A5041219071,2017,14.4,34.8,525.0,626.6,20.4,101.60000000000002,ICCV,middle,nonaward
A5041219071,2017,14.4,34.8,525.0,626.6,20.4,101.60000000000002,S&P,middle,nonaward
A5041663672,2005,5.2,2.4,201.2,208.2,-2.8000000000000003,7.0,SOSP,middle,nonaward
A5041706388,2003,3.4,13.2,445.6,1414.4,9.799999999999999,968.8000000000001,FOCS,first,nonaward
A5041724055,2006,2.2,1.4,141.2,102.2,-0.8000000000000003,-38.999999999999986,CVPR,first,nonaward
A5041847213,2016,3.2,1.0,51.0,30.2,-2.2,-20.8,OSDI,middle,nonaward
A5041859681,2013,7.8,8.8,1356.8,513.6,1.0000000000000009,-843.1999999999999,UIST,middle,nonaward
A5041894019,2011,8.6,7.4,601.2,763.6,-1.1999999999999993,162.39999999999998,IJCAI,middle,nonaward
A5041920173,2008,27.6,24.2,3922.2,8219.6,-3.400000000000002,4297.400000000001,OSDI,last,nonaward
A5041920173,2010,21.2,26.2,3831.2,4319.2,5.0,488.0,OSDI,middle,nonaward
A5042104587,2017,15.0,20.6,617.2,355.8,5.600000000000001,-261.40000000000003,ICCV,middle,nonaward
A5042104587,2017,15.0,20.6,617.2,355.8,5.600000000000001,-261.40000000000003,S&P,middle,nonaward
A5042148531,2018,15.4,11.2,1393.4,333.8,-4.200000000000001,-1059.6000000000001,OSDI,last,nonaward
A5042236168,2007,0.0,0.0,0.0,0.0,0.0,0.0,ICSE,last,nonaward
A5042259625,2017,0.0,0.0,0.0,0.0,0.0,0.0,ACL,first,nonaward
A5042259625,2017,0.0,0.0,0.0,0.0,0.0,0.0,CVPR,first,nonaward
A5042259625,2017,0.0,0.0,0.0,0.0,0.0,0.0,SOSP,first,nonaward
A5042285100,2017,6.4,4.2,217.6,95.4,-2.2,-122.19999999999999,ICCV,middle,nonaward
A5042285100,2017,6.4,4.2,217.6,95.4,-2.2,-122.19999999999999,S&P,middle,nonaward
A5042514541,2015,1.8,1.2,18.8,1.6,-0.6000000000000001,-17.2,PODS,first,nonaward
A5042565827,2011,48.4,57.6,2144.0,5248.8,9.200000000000003,3104.8,IJCAI,middle,nonaward
A5042818115,2004,4.8,6.4,264.6,236.4,1.6000000000000005,-28.200000000000017,OSDI,last,nonaward
A5042869570,2013,0.0,0.4,0.0,69.8,0.4,69.8,UIST,middle,nonaward
A5042899882,2017,14.4,48.4,3036.6,5051.2,34.0,2014.6,SIGIR,last,nonaward
A5042983625,2018,17.0,19.0,1372.4,540.6,2.0,-831.8000000000001,SODA,middle,nonaward
A5043053174,2015,3.0,13.4,204.0,670.0,10.4,466.0,ICSE,middle,nonaward
A5043285372,2013,3.6,10.0,309.0,441.6,6.4,132.60000000000002,CHI,middle,nonaward
A5043289060,2017,6.8,9.6,209.4,504.2,2.8,294.79999999999995,ACL,middle,nonaward
A5043289060,2017,6.8,9.6,209.4,504.2,2.8,294.79999999999995,CVPR,middle,nonaward
A5043289060,2017,6.8,9.6,209.4,504.2,2.8,294.79999999999995,SOSP,middle,nonaward
A5043314383,2000,4.4,4.6,259.6,729.8,0.1999999999999993,470.19999999999993,WWW,first,nonaward
A5043512908,2015,9.8,2.8,417.0,9.0,-7.000000000000001,-408.0,NeurIPS,middle,nonaward
A5043534784,2017,3.8,3.8,151.6,122.6,0.0,-29.0,ICCV,middle,nonaward
A5043534784,2017,3.8,3.8,151.6,122.6,0.0,-29.0,S&P,middle,nonaward
A5043608616,2011,2.0,5.6,114.4,147.4,3.5999999999999996,33.0,ACL,middle,nonaward
A5043689214,2017,12.0,16.8,295.2,325.2,4.800000000000001,30.0,ICCV,middle,nonaward
A5043689214,2017,12.0,16.8,295.2,325.2,4.800000000000001,30.0,S&P,middle,nonaward
A5043695676,2018,15.6,17.4,472.4,646.8,1.799999999999999,174.39999999999998,SODA,middle,nonaward
A5043699777,2000,2.8,9.8,94.8,2330.6,7.000000000000001,2235.7999999999997,AAAI,first,nonaward
A5043780039,2010,12.4,27.2,720.8,2646.4,14.799999999999999,1925.6000000000001,ICML,middle,nonaward
A5043817735,2011,36.0,38.2,1542.0,1220.8,2.200000000000003,-321.20000000000005,IJCAI,middle,nonaward
A5043864604,2015,2.8,8.0,449.6,292.2,5.2,-157.40000000000003,ICSE,first,nonaward
A5043872671,2009,8.8,11.6,5078.6,7772.2,2.799999999999999,2693.5999999999995,S&P,first,nonaward
A5043872671,2016,12.6,11.4,10554.8,3183.8,-1.1999999999999993,-7370.999999999999,OSDI,middle,nonaward
A5043925652,2011,1.4,2.4,54.8,36.6,1.0,-18.199999999999996,VLDB,middle,nonaward
A5043936415,2003,5.4,9.6,491.0,219.4,4.199999999999999,-271.6,FOCS,middle,nonaward
A5044019139,2014,18.0,16.6,306.2,845.0,-1.3999999999999986,538.8,INFOCOM,first,nonaward
A5044038080,2011,45.0,28.2,2072.0,2782.0,-16.8,710.0,IJCAI,middle,nonaward
A5044149951,2018,0.2,2.2,0.0,21.8,2.0,21.8,OSDI,middle,nonaward
A5044266156,2011,0.8,1.6,43.2,78.4,0.8,35.2,IJCAI,first,nonaward
A5044698998,2016,0.4,2.4,4.2,241.0,2.0,236.8,ICML,last,nonaward
A5044707182,2011,0.0,0.0,0.0,0.0,0.0,0.0,MOBICOM,last,nonaward
A5044737881,2015,5.4,3.4,399.4,159.6,-2.0000000000000004,-239.79999999999998,PODS,middle,nonaward
A5044806693,2015,0.6,5.4,2.0,512.0,4.800000000000001,510.0,NeurIPS,middle,nonaward
A5044898565,2011,9.0,18.2,693.0,593.6,9.2,-99.39999999999998,VLDB,middle,nonaward
A5044932018,2007,0.8,1.4,68.4,122.0,0.5999999999999999,53.599999999999994,ACL,first,nonaward
A5045044903,2011,54.6,36.4,2205.0,830.2,-18.200000000000003,-1374.8,IJCAI,middle,nonaward
A5045087569,2004,5.0,11.6,155.6,349.8,6.6,194.20000000000002,ICSE,first,nonaward
A5045132623,2006,1.4,0.2,1.8,0.6,-1.2,-1.2000000000000002,ICML,first,nonaward
A5045198704,2012,8.8,17.0,798.0,1136.0,8.2,338.0,VLDB,middle,nonaward
A5045226987,2004,0.4,3.6,1.8,112.6,3.2,110.8,ACL,middle,nonaward
A5045299750,2013,0.0,0.2,0.0,33.6,0.2,33.6,CHI,middle,nonaward
A5045529752,2016,0.4,1.2,11.4,91.8,0.7999999999999999,80.39999999999999,OSDI,middle,nonaward
A5045738532,2013,1.8,1.2,490.0,50.4,-0.6000000000000001,-439.6,UIST,first,nonaward
A5045738980,2010,12.2,10.4,808.2,332.4,-1.799999999999999,-475.80000000000007,CIKM,middle,nonaward
A5045807606,2010,1.0,3.0,31.2,400.8,2.0,369.6,STOC,first,nonaward
A5045821546,2011,19.2,13.0,323.4,325.0,-6.199999999999999,1.6000000000000227,ICSE,middle,nonaward
A5045875579,2000,3.0,14.2,33.8,181.6,11.2,147.8,SIGIR,first,nonaward
A5046006076,2003,15.0,26.0,2898.2,4878.4,11.0,1980.1999999999998,IJCAI,last,nonaward
A5046237164,2015,11.4,22.4,355.2,679.2,10.999999999999998,324.00000000000006,ICSE,middle,nonaward
A5046318343,2000,0.0,3.8,0.0,20.2,3.8,20.2,WWW,last,nonaward
A5046318636,2010,0.0,0.0,0.0,0.0,0.0,0.0,OSDI,middle,nonaward
A5046320512,2011,1.8,9.0,36.4,255.6,7.2,219.2,IJCAI,middle,nonaward
A5046525615,2007,10.4,14.6,293.8,271.2,4.199999999999999,-22.600000000000023,STOC,last,nonaward
A5046576694,2014,0.6,15.4,6.4,638.2,14.8,631.8000000000001,VLDB,middle,nonaward
A5046665314,2018,10.4,9.2,825.0,212.4,-1.200000000000001,-612.6,MOBICOM,middle,nonaward
A5046685246,2004,9.4,11.4,1579.2,1431.2,2.0,-148.0,OSDI,last,nonaward
A5046685409,2008,4.2,6.0,124.8,519.4,1.7999999999999998,394.59999999999997,FOCS,first,nonaward
A5046950574,2005,6.0,13.6,669.0,780.8,7.6,111.79999999999995,SOSP,middle,nonaward
A5047419169,2014,5.6,7.2,141.2,110.0,1.6000000000000005,-31.19999999999999,WWW,middle,nonaward
A5047547279,2011,60.2,145.8,2855.8,11217.0,85.60000000000001,8361.2,IJCAI,middle,nonaward
A5047795399,2011,1.4,3.6,116.2,180.8,2.2,64.60000000000001,IJCAI,middle,nonaward
A5047801764,2015,1.2,0.0,225.8,0.0,-1.2,-225.8,NeurIPS,middle,nonaward
A5047864304,2009,7.8,14.6,78.8,155.4,6.8,76.60000000000001,CHI,middle,nonaward
A5047914507,2017,0.2,3.2,6.6,29.0,3.0,22.4,PLDI,middle,nonaward
A5047980012,2006,21.8,26.4,4086.2,834.6,4.599999999999998,-3251.6,SIGMOD,last,nonaward
A5048067096,2010,5.6,6.2,323.8,212.2,0.6000000000000005,-111.60000000000002,CIKM,first,nonaward
A5048097675,2015,0.0,0.0,0.0,0.0,0.0,0.0,PODS,middle,nonaward
A5048102708,2009,6.4,21.4,375.6,899.8,14.999999999999998,524.1999999999999,SOSP,first,nonaward
A5048230428,2011,3.8,8.6,96.6,89.2,4.8,-7.3999999999999915,CHI,middle,nonaward
A5048332811,2000,12.2,16.6,637.4,482.6,4.400000000000002,-154.79999999999995,WWW,first,nonaward
A5048393936,2013,0.4,0.4,4.4,4.6,0.0,0.1999999999999993,ICSE,middle,nonaward
A5048394730,2006,9.8,12.6,1774.0,2247.2,2.799999999999999,473.1999999999998,OSDI,last,nonaward
A5048420254,2003,0.0,2.0,0.0,48.2,2.0,48.2,SOSP,middle,nonaward
A5048455688,2016,2.6,2.6,9.6,15.8,0.0,6.200000000000001,ICML,middle,nonaward
A5048517879,2018,19.6,15.2,729.0,419.2,-4.400000000000002,-309.8,SODA,middle,nonaward
A5048609852,2006,11.2,14.4,1643.6,700.0,3.200000000000001,-943.5999999999999,VLDB,last,nonaward
A5048875009,2009,14.2,14.2,317.8,319.2,0.0,1.3999999999999773,CHI,middle,nonaward
A5049080042,2015,10.6,12.0,418.0,17.0,1.4000000000000004,-401.0,NeurIPS,middle,nonaward
A5049143500,2013,3.0,2.0,256.8,56.4,-1.0,-200.4,ACL,first,nonaward
A5049265718,2011,2.2,4.2,164.8,137.0,2.0,-27.80000000000001,SOSP,middle,nonaward
A5049321288,2007,29.8,35.4,1629.6,851.0,5.599999999999998,-778.5999999999999,SOSP,middle,nonaward
A5049321288,2015,29.6,29.6,558.0,576.0,0.0,18.0,SOSP,middle,nonaward
A5049321288,2017,22.4,26.0,308.6,297.4,3.6000000000000014,-11.200000000000045,NeurIPS,middle,nonaward
A5049326989,2003,0.4,0.0,12.8,0.0,-0.4,-12.8,SOSP,last,nonaward
A5049333271,2009,3.0,5.0,1178.6,510.4,2.0,-668.1999999999999,VLDB,first,nonaward
A5049356695,2013,0.0,0.0,0.0,0.0,0.0,0.0,AAAI,middle,nonaward
A5049427071,2018,4.6,13.8,238.4,255.8,9.200000000000001,17.400000000000006,AAAI,middle,nonaward
A5049506430,2012,0.4,0.2,0.2,0.0,-0.2,-0.2,ICML,middle,nonaward
A5049757389,2016,5.0,7.6,916.8,635.0,2.5999999999999996,-281.79999999999995,IJCAI,last,nonaward
A5049923623,2018,6.0,7.2,126.6,230.8,1.2000000000000002,104.20000000000002,SODA,middle,nonaward
A5049954115,2017,7.0,13.8,144.4,118.2,6.800000000000001,-26.200000000000003,PLDI,last,nonaward
A5050068584,2003,0.4,3.2,14.0,242.4,2.8000000000000003,228.4,FOCS,middle,nonaward
A5050328715,2007,6.4,10.4,230.8,248.0,4.0,17.19999999999999,FSE,middle,nonaward
A5050460385,2018,26.4,8.6,608.6,172.4,-17.799999999999997,-436.20000000000005,SODA,middle,nonaward
A5050480768,2018,13.6,15.0,505.0,1295.0,1.4000000000000004,790.0,ACL,middle,nonaward
A5050480768,2018,13.6,15.0,505.0,1295.0,1.4000000000000004,790.0,ICML,middle,nonaward
A5050480768,2018,13.6,15.0,505.0,1295.0,1.4000000000000004,790.0,ICSE,middle,nonaward
A5050480768,2018,13.6,15.0,505.0,1295.0,1.4000000000000004,790.0,IJCAI,middle,nonaward
A5050480768,2018,13.6,15.0,505.0,1295.0,1.4000000000000004,790.0,KDD,middle,nonaward
A5050480768,2018,13.6,15.0,505.0,1295.0,1.4000000000000004,790.0,NeurIPS,middle,nonaward
A5050734736,2004,0.4,0.8,8.6,59.8,0.4,51.199999999999996,ACL,middle,nonaward
A5050960308,2017,13.8,28.0,352.4,312.2,14.2,-40.19999999999999,ICCV,middle,nonaward
A5050960308,2017,13.8,28.0,352.4,312.2,14.2,-40.19999999999999,S&P,middle,nonaward
A5050971487,2017,3.6,0.6,345.6,1.8,-3.0,-343.8,ACL,last,nonaward
A5050971487,2017,3.6,0.6,345.6,1.8,-3.0,-343.8,CVPR,last,nonaward
A5050971487,2017,3.6,0.6,345.6,1.8,-3.0,-343.8,SOSP,last,nonaward
A5050993892,2017,76.2,21.4,863.6,331.8,-54.800000000000004,-531.8,ICCV,middle,nonaward
A5050993892,2017,76.2,21.4,863.6,331.8,-54.800000000000004,-531.8,S&P,middle,nonaward
A5051025628,2004,4.0,1.6,88.2,9.0,-2.4,-79.2,ICSE,last,nonaward
A5051082636,2010,1.6,0.4,53.0,29.2,-1.2000000000000002,-23.8,VLDB,middle,nonaward
A5051148799,2006,2.6,1.8,41.8,114.8,-0.8,73.0,SIGMOD,middle,nonaward
A5051292813,2018,8.8,9.2,328.4,97.6,0.3999999999999986,-230.79999999999998,SODA,middle,nonaward
A5051301731,2011,11.0,5.4,1308.4,378.2,-5.6,-930.2,CVPR,middle,nonaward
A5051301731,2014,7.6,2.6,1205.4,94.2,-5.0,-1111.2,S&P,middle,nonaward
A5051319680,2003,0.0,0.0,0.0,0.0,0.0,0.0,IJCAI,middle,nonaward
A5051391610,2007,0.4,2.2,2.6,137.6,1.8000000000000003,135.0,AAAI,middle,nonaward
A5051406984,2014,28.2,31.0,905.8,845.0,2.8000000000000007,-60.799999999999955,INFOCOM,middle,nonaward
A5051442533,2015,6.0,6.8,152.6,1200.6,0.7999999999999998,1048.0,SOSP,last,nonaward
A5051475447,2007,6.4,2.2,246.4,35.4,-4.2,-211.0,SOSP,last,nonaward
A5051481523,2016,3.6,5.8,597.8,129.4,2.1999999999999997,-468.4,IJCAI,first,nonaward
A5051715566,2017,1.0,0.6,93.4,68.6,-0.4,-24.80000000000001,ICCV,middle,nonaward
A5051715566,2017,1.0,0.6,93.4,68.6,-0.4,-24.80000000000001,S&P,middle,nonaward
A5051884519,2011,5.8,17.6,111.2,529.2,11.8,418.00000000000006,ICSE,middle,nonaward
A5051984379,2000,0.0,2.4,0.0,514.6,2.4,514.6,WWW,middle,nonaward
A5052081116,2012,1.2,8.8,106.2,3514.8,7.6000000000000005,3408.6000000000004,KDD,middle,nonaward
A5052086392,2009,6.0,8.2,196.0,335.8,2.1999999999999993,139.8,SOSP,middle,nonaward
A5052120403,2017,8.4,10.4,148.8,216.6,2.0,67.79999999999998,ICCV,middle,nonaward
A5052120403,2017,8.4,10.4,148.8,216.6,2.0,67.79999999999998,S&P,middle,nonaward
A5052188209,2015,0.8,0.0,425.4,0.0,-0.8,-425.4,SOSP,middle,nonaward
A5052194592,2011,8.0,5.6,239.0,248.0,-2.4000000000000004,9.0,IJCAI,middle,nonaward
A5052227093,2004,10.4,10.2,1207.0,1194.8,-0.20000000000000107,-12.200000000000045,OSDI,last,nonaward
A5052227093,2015,9.4,7.6,634.6,965.4,-1.8000000000000007,330.79999999999995,MOBICOM,first,nonaward
A5052249797,2004,11.0,11.4,1445.2,727.4,0.40000000000000036,-717.8000000000001,ICSE,first,nonaward
A5052390500,2017,9.2,5.4,3277.4,170.8,-3.799999999999999,-3106.6,ACL,last,nonaward
A5052390500,2017,9.2,5.4,3277.4,170.8,-3.799999999999999,-3106.6,CVPR,last,nonaward
A5052390500,2017,9.2,5.4,3277.4,170.8,-3.799999999999999,-3106.6,SOSP,last,nonaward
A5052426710,2013,8.0,17.4,388.0,478.8,9.399999999999999,90.80000000000001,ICSE,middle,nonaward
A5052828434,2006,0.2,0.2,0.2,18.8,0.0,18.6,ICML,middle,nonaward
A5052856441,2014,9.8,21.0,2099.0,8366.6,11.2,6267.6,MOBICOM,last,nonaward
A5052885090,2008,4.6,9.6,408.0,858.0,5.0,450.0,NSDI,middle,nonaward
A5052885090,2008,4.6,9.6,408.0,858.0,5.0,450.0,S&P,middle,nonaward
A5052906385,2004,3.0,1.2,119.4,56.4,-1.8,-63.00000000000001,ICSE,middle,nonaward
A5052909644,2011,3.0,3.2,168.8,38.2,0.20000000000000018,-130.60000000000002,MOBICOM,first,nonaward
A5052911278,2009,4.4,10.4,197.4,1180.0,6.0,982.6,SOSP,middle,nonaward
A5052954668,2009,6.4,9.2,177.4,130.6,2.799999999999999,-46.80000000000001,CHI,middle,nonaward
A5053094139,2005,9.4,3.6,330.6,161.2,-5.800000000000001,-169.40000000000003,VLDB,first,nonaward
A5053099892,2014,0.8,0.2,7.0,0.0,-0.6000000000000001,-7.0,WWW,first,nonaward
A5053128729,2006,9.2,13.8,2861.4,2972.2,4.600000000000001,110.79999999999973,ICML,first,nonaward
A5053148274,2017,5.0,24.2,1276.8,1567.2,19.2,290.4000000000001,ACL,last,nonaward
A5053148274,2017,5.0,24.2,1276.8,1567.2,19.2,290.4000000000001,CVPR,last,nonaward
A5053148274,2017,5.0,24.2,1276.8,1567.2,19.2,290.4000000000001,SOSP,last,nonaward
A5053174914,2016,4.2,10.8,97.0,184.2,6.6000000000000005,87.19999999999999,AAAI,middle,nonaward
A5053290697,2016,17.2,16.8,1220.8,719.4,-0.3999999999999986,-501.4,IJCAI,last,nonaward
A5053327496,2000,1.8,0.8,211.0,57.6,-1.0,-153.4,AAAI,middle,nonaward
A5053355200,2008,2.2,3.8,334.6,341.2,1.5999999999999996,6.599999999999966,OSDI,first,nonaward
A5053653018,2017,11.2,24.0,2060.0,4183.4,12.8,2123.3999999999996,ICCV,middle,nonaward
A5053653018,2017,11.2,24.0,2060.0,4183.4,12.8,2123.3999999999996,S&P,middle,nonaward
A5053774781,2017,8.4,17.8,358.8,313.6,9.4,-45.19999999999999,ICCV,middle,nonaward
A5053774781,2017,8.4,17.8,358.8,313.6,9.4,-45.19999999999999,S&P,middle,nonaward
A5053884572,2010,3.8,7.2,150.4,1698.6,3.4000000000000004,1548.1999999999998,ICML,middle,nonaward
A5053990531,2016,3.0,3.6,9571.6,906.2,0.6000000000000001,-8665.4,ICML,last,nonaward
A5053996737,2014,24.6,24.4,1763.6,2058.8,-0.20000000000000284,295.2000000000003,NeurIPS,middle,nonaward
A5054099357,2011,9.2,5.8,246.6,345.4,-3.3999999999999995,98.79999999999998,IJCAI,middle,nonaward
A5054208211,2007,8.2,5.2,527.6,291.8,-2.999999999999999,-235.8,SOSP,first,nonaward
A5054219498,2017,8.0,25.4,415.0,696.4,17.4,281.4,ICCV,middle,nonaward
A5054219498,2017,8.0,25.4,415.0,696.4,17.4,281.4,S&P,middle,nonaward
A5054262288,2015,0.2,4.8,10.8,396.2,4.6,385.4,NeurIPS,first,nonaward
A5054284310,2015,0.0,0.0,0.0,0.0,0.0,0.0,NeurIPS,last,nonaward
A5054300074,2018,8.8,8.6,129.8,148.8,-0.20000000000000107,19.0,SODA,middle,nonaward
A5054318382,2015,6.0,5.0,180.8,75.6,-1.0,-105.20000000000002,PODS,last,nonaward
A5054340462,2009,17.6,22.0,286.2,236.8,4.399999999999999,-49.39999999999998,CHI,first,nonaward
A5054358438,2011,5.6,12.0,71.8,370.8,6.4,299.0,VLDB,middle,nonaward
A5054496543,2017,0.2,0.2,52.8,4.6,0.0,-48.199999999999996,ACL,first,nonaward
A5054496543,2017,0.2,0.2,52.8,4.6,0.0,-48.199999999999996,CVPR,first,nonaward
A5054496543,2017,0.2,0.2,52.8,4.6,0.0,-48.199999999999996,SOSP,first,nonaward
A5054516256,2017,6.4,2.4,163.0,424.4,-4.0,261.4,PLDI,last,nonaward
A5054631313,2012,5.2,14.0,159.6,499.0,8.8,339.4,ICML,middle,nonaward
