author_id,display_name,works_count,cited_by_count,h_index,i10_index,first_pub_year_countsbyyear
https://openalex.org/A5100383731,Ce Zhang,181,6790,38,89,2008
https://openalex.org/A5005140278,Hrvoje Benko,180,9511,52,101,2001
https://openalex.org/A5108747743,Stefan Funke,168,2544,24,49,1995
https://openalex.org/A5112864313,Michel X. Goemans,151,11036,45,89,1989
https://openalex.org/A5063574664,Walter S. Lasecki,149,4361,35,82,2011
https://openalex.org/A5045138685,Jay Patel,132,11341,31,46,1989
https://openalex.org/A5076510991,William Buxton,132,10502,49,81,1976
https://openalex.org/A5027517542,Sabine Storandt,126,984,17,30,2011
https://openalex.org/A5008952420,Thomas Rothvoß,125,2131,21,43,2006
https://openalex.org/A5091334588,Jens Dittrich,98,2976,26,38,2002
https://openalex.org/A5068542108,Neil Walton,94,728,15,17,2009
https://openalex.org/A5015139840,Jun Xu,89,1071,18,26,1993
https://openalex.org/A5112854803,Aaron Sidford,86,1307,19,35,2013
https://openalex.org/A5079846990,Alekh Jindal,85,2017,22,37,2003
https://openalex.org/A5019041283,Michel Pahud,82,1714,23,39,1996
https://openalex.org/A5022068777,Jonathan A. Kelner,82,3041,27,37,1998
https://openalex.org/A5103749365,Arun Kumar,82,2494,23,41,2000
https://openalex.org/A5005397258,Felix Schuhknecht,80,572,11,11,2013
https://openalex.org/A5065868199,Gregor Hackenbroich,75,1612,23,37,1991
https://openalex.org/A5025737201,Amir Shaikhha,71,539,13,16,2013
https://openalex.org/A5085559057,Lorenzo Orecchia,64,1400,18,22,2004
https://openalex.org/A5050906094,André Nusser,53,220,7,7,2013
https://openalex.org/A5073135182,Fabrice Matulic,51,593,15,17,2006
https://openalex.org/A5006578340,Zbigniew Jerzak,47,1171,19,27,2004
https://openalex.org/A5077156448,Dawei Jiang,45,1003,12,14,2007
https://openalex.org/A5003288532,Giuseppe Ottaviano,42,1111,15,18,2000
https://openalex.org/A5039222883,Michael Wessely,42,646,12,15,2014
https://openalex.org/A5069747496,Ninh Pham,28,680,9,8,2010
https://openalex.org/A5063997221,Uwe Jugel,16,246,7,7,2009
https://openalex.org/A5063011965,Vinh The Lam,14,2041,11,12,1999
https://openalex.org/A5034816930,Yannis Klonatos,12,387,9,9,2010
https://openalex.org/A5010124882,Marcel Gavriliu,8,193,5,4,2001
https://openalex.org/A5003378492,Sébastien Robaszkiewicz,7,280,5,4,2011
https://openalex.org/A5103641598,Navindra Yadav,7,887,4,3,1999
https://openalex.org/A5003809748,Francis Matus,5,877,4,3,2014
https://openalex.org/A5068575763,Andy Fingerhut,5,1071,4,4,2014
https://openalex.org/A5065785442,Kevin Chu,2,860,2,2,2014
https://openalex.org/A5059632818,James F. Sallis,1050,167578,182,692,1969
https://openalex.org/A5046006076,Christopher D. Manning,792,165822,133,441,1971
https://openalex.org/A5058159907,Alan H. S. Chan,493,9626,48,167,1982
https://openalex.org/A5042461346,Melbourne F. Hovell,399,16568,65,265,1924
https://openalex.org/A5000705557,Harold Thimbleby,377,5663,35,126,1978
https://openalex.org/A5081930058,Carl Gutwin,377,18495,65,234,1989
https://openalex.org/A5086415059,Yoo‐Jin Kim,372,4355,34,123,1997
https://openalex.org/A5027680609,Margot Brereton,357,5106,36,143,1987
https://openalex.org/A5030052689,Alan Fern,306,5672,40,117,1964
https://openalex.org/A5084751438,Laurie Buys,303,4901,38,100,1995
https://openalex.org/A5073312622,Gregory J. Norman,292,14723,61,158,1979
https://openalex.org/A5107595310,Paul Roe,273,5162,36,128,1973
https://openalex.org/A5090570042,Jeffrey Heer,252,25148,79,155,2001
https://openalex.org/A5030910715,Marc A. Adams,231,10517,55,120,1898
https://openalex.org/A5055445718,Janardhan Rao Doppa,229,2437,25,70,2009
https://openalex.org/A5048194226,Benjamin Bach,214,9600,48,102,1982
https://openalex.org/A5014260664,Prasad Tadepalli,212,3466,30,87,1986
https://openalex.org/A5080181433,Andy Cockburn,210,8714,50,131,1992
https://openalex.org/A5074602782,Deepak Ganesan,204,11531,50,112,2001
https://openalex.org/A5064644612,Stefanie Mueller,197,5389,43,90,1983
https://openalex.org/A5010436269,Krzysztof Z. Gajos,185,9751,54,101,2000
https://openalex.org/A5045403710,Jeffrey Bardzell,185,6491,42,104,1998
https://openalex.org/A5031744461,Leah Findlater,183,10990,47,115,2001
https://openalex.org/A5023550565,Scott Klemmer,174,9396,45,89,2000
https://openalex.org/A5027521165,Shaowen Bardzell,172,5906,40,96,2004
https://openalex.org/A5075016938,Eyal Ofek,162,9165,46,89,1997
https://openalex.org/A5036443161,Lisa Anthony,142,2828,27,58,1957
https://openalex.org/A5032301881,Stephen Snow,120,1190,18,40,1986
https://openalex.org/A5079140683,Jeffrey Mark Siskind,113,5845,28,50,1990
https://openalex.org/A5035284993,Gary Doran,112,2235,20,31,2013
https://openalex.org/A5068799512,Nathalie Henry Riche,112,6079,42,72,2009
https://openalex.org/A5077783676,Arvind Satyanarayan,104,4204,25,40,2012
https://openalex.org/A5005874730,Lilly Irani,89,6521,33,44,1992
https://openalex.org/A5055101678,Soumya Ray,89,2305,20,28,2001
https://openalex.org/A5034312891,Salman Ahmad,79,979,15,27,2002
https://openalex.org/A5009585935,Haonan Yu,65,1732,18,22,2010
https://openalex.org/A5050058930,Restyandito Restyandito,63,134,6,3,2007
https://openalex.org/A5089242807,M. Six Silberman,54,4152,21,27,2010
https://openalex.org/A5027407975,Ranjitha Kumar,50,1901,16,19,2009
https://openalex.org/A5004988074,Spence Green,30,1184,17,19,2009
https://openalex.org/A5088296218,Fransisca Endang Lestariningsih,20,38,3,0,2013
https://openalex.org/A5015387227,Jerry O. Talton,19,1125,11,11,2006
https://openalex.org/A5019843619,Brett R. Jones,18,1045,10,10,2002
https://openalex.org/A5076413226,Katharina Reinecke,18,817,8,8,2008
https://openalex.org/A5088912016,Bastian Kruck,12,256,5,4,2013
https://openalex.org/A5012186497,Stephen Fitchett,11,302,9,9,2009
https://openalex.org/A5079897672,Başak Alper,11,814,8,7,2007
https://openalex.org/A5060597276,Maxine Lim,4,251,2,2,2012
https://openalex.org/A5063521318,Mohamed Musthag,4,241,4,3,2011
https://openalex.org/A5034455950,Elyse Perata,1,182,1,1,2013
https://openalex.org/A5091586373,Ahmed E. Hassan,585,24844,83,346,2001
https://openalex.org/A5102992157,Yejin Choi,554,28612,76,247,2003
https://openalex.org/A5002597222,Mounia Lalmas,420,8441,45,175,1993
https://openalex.org/A5113478221,Jeff Bilmes,303,11845,51,160,1989
https://openalex.org/A5036744986,Prémkumar Dévanbu,291,15708,64,150,1989
https://openalex.org/A5076368797,Jaewoo Song,281,6224,39,124,1996
https://openalex.org/A5002599291,Marian Petre,253,6734,38,104,1934
https://openalex.org/A5085699861,Stefanie Jegelka,241,5857,37,94,2005
https://openalex.org/A5047817959,Amir Globerson,228,7044,40,84,2002
https://openalex.org/A5078263052,Shai Shalev‐Shwartz,216,23072,50,115,2002
https://openalex.org/A5087895051,Cees Witteveen,202,1969,23,51,1981
https://openalex.org/A5049754266,Patrick Martin,198,3033,27,60,1948
https://openalex.org/A5052107936,Martin Pinzger,176,5251,35,73,2003
https://openalex.org/A5056378414,Weiyi Shang,167,4039,38,89,2009
https://openalex.org/A5041808447,Yelena Mejova,161,2327,23,56,2008
https://openalex.org/A5100695700,Sunghun Kim,159,7819,35,57,1999
https://openalex.org/A5103580492,Thomas Dean,159,8450,39,71,1984
https://openalex.org/A5000529247,Rishabh Iyer,157,1936,20,42,1986
https://openalex.org/A5032574693,Aleksander Mądry,155,8919,44,81,2005
https://openalex.org/A5064626129,Vladimir Filkov,154,6212,41,72,1999
https://openalex.org/A5027328044,Vicente Ordóñez,153,13374,36,58,2009
https://openalex.org/A5028249744,Raissa M. D’Souza,149,5101,32,65,1991
https://openalex.org/A5067772621,Dongsun Kim,146,2509,22,33,1999
https://openalex.org/A5034150823,Felienne Hermans,145,2198,27,51,2009
https://openalex.org/A5101542158,Jia Deng,137,128390,54,89,2007
https://openalex.org/A5085576468,Zhen Ming Jiang,129,4751,40,84,2003
https://openalex.org/A5032356827,Jonathon Shlens,118,40666,49,81,2005
https://openalex.org/A5008309880,Tamara L. Berg,117,20558,50,71,2000
https://openalex.org/A5078817391,Erika Balsom,114,395,9,9,2007
https://openalex.org/A5104361813,Alexander C. Berg,101,67830,49,68,2003
https://openalex.org/A5070634219,Hadi Hemmati,96,2482,22,38,2006
https://openalex.org/A5089862531,Roi Livni,77,611,10,12,2009
https://openalex.org/A5102788874,Mark Wilson,71,630,13,18,1984
https://openalex.org/A5020477343,Tomas Klos,64,834,14,19,1997
https://openalex.org/A5014573012,Natan Rubin,54,236,8,6,1967
https://openalex.org/A5039882400,Itai Segall,47,735,15,20,2007
https://openalex.org/A5011416719,Sudheendra Vijayanarasimhan,46,10093,25,29,2008
https://openalex.org/A5015875478,Ilaria Bordino,41,1698,13,13,2008
https://openalex.org/A5076258904,Rachel Tzoref-Brill,38,451,12,16,2009
https://openalex.org/A5000308912,Jaechang Nam,33,2538,13,14,2009
https://openalex.org/A5029665272,Daryl Posnett,23,1852,14,15,2010
https://openalex.org/A5042189359,David Lehavi,23,80,5,3,2001
https://openalex.org/A5072592605,Jay Yagnik,22,1526,12,14,2005
https://openalex.org/A5010035641,Sagi Schein,17,167,8,7,1984
https://openalex.org/A5024041563,Mark A. Ruzon,16,1134,7,6,1998
https://openalex.org/A5108511284,Aviad Zlotnick,15,180,8,6,2009
https://openalex.org/A5072756568,Dale Blue,7,47,3,1,2009
https://openalex.org/A5022511801,B.M.W. Sedee,4,74,2,2,2009
https://openalex.org/A5091130856,Mark Segal,2,318,1,1,2013
https://openalex.org/A5091807220,Hila Nachliely,1,26,1,1,2013
https://openalex.org/A5046703129,Hongyuan Zha,553,23933,77,294,1990
https://openalex.org/A5039232562,Mikkel Thorup,521,14120,58,174,1970
https://openalex.org/A5008961593,Ken‐ichi Kawarabayashi,463,8821,42,160,1958
https://openalex.org/A5066545991,Robert Morris,358,52663,76,146,1863
https://openalex.org/A5039879761,Shwetak Patel,349,14770,62,185,2003
https://openalex.org/A5011543162,Sumit Gulwani,347,12797,63,170,2001
https://openalex.org/A5005554337,Matei Zaharia,329,50532,65,156,2001
https://openalex.org/A5056551357,Surya Ganguli,287,18048,62,142,1972
https://openalex.org/A5109932472,Jim Kurose,257,17484,65,169,1979
https://openalex.org/A5103106502,Sriram Sankaranarayanan,235,7261,42,114,1970
https://openalex.org/A5110426531,Valerie King,234,8023,44,92,1970
https://openalex.org/A5034604991,Daniel Sadoc Menasché,233,1925,22,50,2005
https://openalex.org/A5010786661,Armando Solar-Lezama,231,7780,44,106,2005
https://openalex.org/A5101705069,Chin‐Wan Chung,204,3695,31,68,1970
https://openalex.org/A5046685246,David Wetherall,200,30038,84,147,1981
https://openalex.org/A5042180520,Manuel Gomez-Rodriguez,186,8428,40,75,1968
https://openalex.org/A5050056333,Mikołaj Bojańczyk,185,1837,23,51,1980
https://openalex.org/A5044697595,Craig Gentry,176,36809,60,106,1987
https://openalex.org/A5030589527,Le Song,165,8502,45,95,2005
https://openalex.org/A5028943049,Karthikeyan Sankaralingam,158,7241,41,80,2000
https://openalex.org/A5048461894,Bryan Parno,154,9138,39,58,2003
https://openalex.org/A5046950574,Eddie Kohler,151,10431,42,80,1998
https://openalex.org/A5042411667,Luc Segoufin,133,3226,34,71,1997
https://openalex.org/A5007261929,Kuang Xu,122,1081,17,28,1999
https://openalex.org/A5089603958,Mariana Raykova,119,8209,36,64,2006
https://openalex.org/A5063139028,Christian Sommer,118,1150,14,28,2003
https://openalex.org/A5100442245,Xi Wang,103,634,11,14,1996
https://openalex.org/A5101890152,Vincent Liu,102,3113,20,36,1999
https://openalex.org/A5080474978,Bruce M. Kapron,100,1277,19,30,1987
https://openalex.org/A5023305744,Jon Howell,88,5022,28,38,1937
https://openalex.org/A5056233859,Lorenzo De Carli,84,763,15,24,2007
https://openalex.org/A5006723758,Tony Nowatzki,82,1825,24,36,2012
https://openalex.org/A5042783525,Edo Liberty,76,2949,26,38,2007
https://openalex.org/A5085711958,Szymon Toruńczyk,72,549,14,21,2009
https://openalex.org/A5088080906,Cristian Estan,68,5989,30,43,2001
https://openalex.org/A5109219783,John N. Tsitsiklis,58,4968,25,32,1981
https://openalex.org/A5056448481,Xiaocheng Hu,47,860,11,11,1994
https://openalex.org/A5103356207,Sidhant Gupta,42,3261,22,26,2010
https://openalex.org/A5066430432,Behnam Robatmili,40,850,13,14,2004
https://openalex.org/A5044769831,Aaron Parks,39,3875,18,22,1999
https://openalex.org/A5100721789,Nan Du,35,1392,16,17,2006
https://openalex.org/A5035348123,Qifan Pu,20,2764,16,16,2012
https://openalex.org/A5044253018,Aleksandar Chakarov,20,530,10,10,2009
https://openalex.org/A5051574917,Austin T. Clements,17,1161,11,12,2005
https://openalex.org/A5012852347,Subhaneil Lahiri,16,1054,10,10,2007
https://openalex.org/A5029641146,Bob Huisman,16,259,6,5,2008
https://openalex.org/A5064825146,Elisha Rosensweig,16,624,8,7,2009
https://openalex.org/A5020274673,Chinawat Isradisaikul,8,21,2,1,2009
https://openalex.org/A5002290345,Michael Sartin-Tarm,4,107,3,2,2013
https://openalex.org/A5085429060,Ben Mountjoy,2,228,2,2,2013
https://openalex.org/A5015840697,Patrick Olivier,771,19348,65,292,1957
https://openalex.org/A5041920173,Ion Stoica,733,99436,133,396,1958
https://openalex.org/A5091272738,Jure Leskovec,631,110662,137,395,1977
https://openalex.org/A5040529929,Scott Shenker,572,112964,148,409,1979
https://openalex.org/A5052757755,Jiajun Bu,565,13454,56,224,2002
https://openalex.org/A5102861589,David P. Woodruff,556,9165,46,160,1972
https://openalex.org/A5100373367,Chun Chen,505,13543,58,208,1977
https://openalex.org/A5029358314,Susanne Boll,468,7603,45,174,1982
https://openalex.org/A5100428572,Can Wang,417,7599,41,140,2001
https://openalex.org/A5087088138,Dan Jurafsky,397,31318,86,222,1988
https://openalex.org/A5037942269,Deng Cai,372,24800,73,212,1998
https://openalex.org/A5100448142,Lijun Zhang,362,6230,37,123,1990
https://openalex.org/A5017415826,Jiro Tanaka,354,3255,30,87,1954
https://openalex.org/A5102013345,Xiaofei He,351,27888,73,215,2002
https://openalex.org/A5032188569,Sriram Subramanian,346,11321,49,147,1966
https://openalex.org/A5056502455,Makoto Ono,341,3425,30,71,1970
https://openalex.org/A5047515620,Evaggelia Pitoura,323,5687,39,112,1993
https://openalex.org/A5101446790,Robert West,320,4827,35,89,1919
https://openalex.org/A5042601761,Christopher Potts,298,26267,48,106,2001
https://openalex.org/A5004444958,Yusuke Miyao,273,4686,36,90,1998
https://openalex.org/A5040024687,Niels Henze,268,7367,44,157,2006
https://openalex.org/A5100520423,Masaaki Nagata,239,3349,29,88,1989
https://openalex.org/A5056143246,Karim S. Ladha,233,6366,40,108,2010
https://openalex.org/A5005523245,Barry Brown,221,8884,47,110,1960
https://openalex.org/A5010615570,Buntarou Shizuki,197,1158,15,28,1997
https://openalex.org/A5063398043,Hiroyuki Shindo,188,3415,27,60,1970
https://openalex.org/A5073128502,Katie Brittain,181,3896,28,54,1998
https://openalex.org/A5059653874,Ryuma Niiyama,171,3099,28,55,2005
https://openalex.org/A5069507777,Éric Laurier,171,5265,37,76,1989
https://openalex.org/A5052051114,Lining Yao,166,4560,36,83,1991
https://openalex.org/A5043824291,Yuhong Guo,161,8449,33,70,1998
https://openalex.org/A5072293897,Nanna Verhoeff,153,546,11,14,2001
https://openalex.org/A5047290568,Kenneth L. Clarkson,136,8501,45,78,1981
https://openalex.org/A5011012964,Cristian Danescu-Niculescu-Mizil,112,5598,36,61,2009
https://openalex.org/A5100673440,Haoyuan Li,112,2628,15,20,2007
https://openalex.org/A5002942923,Dan Jackson,105,4560,28,51,1966
https://openalex.org/A5043865083,Akinori Fujino,91,1085,19,25,1970
https://openalex.org/A5030762084,Andrea Bunt,79,1943,22,45,1990
https://openalex.org/A5069810884,Stephen Lindsay,55,1828,17,27,2005
https://openalex.org/A5060738906,Chi Thanh,49,1112,16,20,2012
https://openalex.org/A5073472760,Timothy Hunter,45,2618,22,25,1996
https://openalex.org/A5075672894,Cassim Ladha,36,1223,20,24,2007
https://openalex.org/A5103417248,Tathagata Das,33,9297,19,19,2008
https://openalex.org/A5056988727,Jifei Ou,29,1862,15,16,2012
https://openalex.org/A5074393622,Suicheng Gu,29,872,17,19,2007
https://openalex.org/A5100856892,Siu On Chan,28,423,10,11,2006
https://openalex.org/A5003218066,Marina Drosou,22,809,12,15,2008
https://openalex.org/A5074033455,Joey Scarr,17,727,10,10,1992
https://openalex.org/A5007903730,Zhanying He,7,236,5,4,2012
https://openalex.org/A5044953612,Clark Della Silva,3,407,3,2,2013
https://openalex.org/A5068043486,Hanghang Tong,576,18149,61,235,2004
https://openalex.org/A5086725824,Steve Benford,544,18185,66,267,1988
https://openalex.org/A5087368991,Max Welling,527,63968,86,279,1995
https://openalex.org/A5101819061,Hongdong Li,454,18714,68,216,2000
https://openalex.org/A5086729425,Mingyi He,453,7275,38,117,1966
https://openalex.org/A5113437182,Tom Rodden,355,14275,64,196,1990
https://openalex.org/A5026440334,Bonnie Nardi,351,18727,60,166,1981
https://openalex.org/A5079431306,Marsha Chećhik,346,6654,43,159,1980
https://openalex.org/A5036202579,Yuchao Dai,327,13015,53,152,1981
https://openalex.org/A5114376382,Stephanie Forrest,327,26609,76,175,1985
https://openalex.org/A5003856856,Deepak Kapur,313,6230,44,140,1979
https://openalex.org/A5018876909,Michalis Faloutsos,295,18963,56,137,1995
https://openalex.org/A5017694288,Chris Greenhalgh,273,8847,49,133,1994
https://openalex.org/A5030386107,Pingyu Zhang,264,9962,55,138,1993
https://openalex.org/A5085243096,Carlee Joe‐Wong,248,4374,32,80,2011
https://openalex.org/A5080731595,Tina Eliassi‐Rad,224,8647,38,83,1998
https://openalex.org/A5025426825,Walid Maalej,211,5496,35,68,2008
https://openalex.org/A5061110232,B. Aditya Prakash,209,5258,41,75,2005
https://openalex.org/A5019616211,Thomas Vidick,199,4134,32,77,1976
https://openalex.org/A5059017058,Vikram Adve,182,8936,45,96,1991
https://openalex.org/A5012031968,Rainer Koschke,174,7581,38,85,1996
https://openalex.org/A5039277182,Robert J. Walker,150,4159,35,68,1961
https://openalex.org/A5013340361,Victor Kaptelinin,140,5560,29,51,1992
https://openalex.org/A5100430766,Shi Li,133,1249,18,29,1999
https://openalex.org/A5057980326,Sungjin Ahn,132,3113,24,38,1995
https://openalex.org/A5088410123,Mehdi Mirakhorli,131,1521,22,43,2007
https://openalex.org/A5056023203,Julia Chuzhoy,129,2315,28,56,2001
https://openalex.org/A5055807602,Gabriella Giannachi,121,1930,20,28,1992
https://openalex.org/A5084776885,Rick Salay,105,2287,25,60,2007
https://openalex.org/A5028167332,Joe Marshall,104,2692,27,54,1965
https://openalex.org/A5082507660,Jakob Tholander,101,1751,22,40,1998
https://openalex.org/A5025125092,Ylva Fernaeus,94,1345,18,28,2003
https://openalex.org/A5069411288,ThanhVu Nguyen,89,3006,18,27,1989
https://openalex.org/A5087741093,Martin Jönsson,75,1544,17,24,2001
https://openalex.org/A5109058773,Stéphane Huot,68,1090,17,26,2002
https://openalex.org/A5082244326,Brendan M. Walker,64,3624,30,44,1989
https://openalex.org/A5101821639,Tsuyoshi Ito,64,843,14,19,1981
https://openalex.org/A5020844039,Yonghee Shin,45,1661,15,22,2001
https://openalex.org/A5100432792,Peng Li,42,527,11,13,2012
https://openalex.org/A5081073864,Murat Çınar,36,842,16,19,2005
https://openalex.org/A5006126917,Erin Friess,29,369,10,10,2007
https://openalex.org/A5063441997,Tobias Roehm,24,588,8,8,2011
https://openalex.org/A5067066896,Anoop Korattikara,19,4025,11,12,2011
https://openalex.org/A5012643471,Rebecca Tiarks,11,488,8,8,2009
https://openalex.org/A5041608081,Mathias Schwarz,10,47,5,2,2009
https://openalex.org/A5083692181,Emilien Ghomi,10,97,3,2,2010
https://openalex.org/A5088473222,Will Dietz,9,308,6,5,2012
https://openalex.org/A5091725659,Guillaume Faure,7,59,3,2,2009
https://openalex.org/A5076116389,Bradley Edward Cossette,3,122,2,1,2012
https://openalex.org/A5097550878,Michais Famelis,1,89,1,1,2012
https://openalex.org/A5070164050,Jiřı́ Matoušek,555,19345,53,163,1957
https://openalex.org/A5110782105,Mung Chiang,510,25537,71,263,2001
https://openalex.org/A5045127387,Martin Rinard,486,17233,66,221,1984
https://openalex.org/A5078245746,Eamonn Keogh,406,44828,96,247,1997
https://openalex.org/A5087402475,Alex Aiken,395,20424,75,222,1975
https://openalex.org/A5051388103,Jonathan K. Pritchard,365,128954,119,223,1979
https://openalex.org/A5113467760,Carlo Zaniolo,364,10927,56,184,1972
https://openalex.org/A5037737168,Charles L. A. Clarke,332,9032,46,140,1792
https://openalex.org/A5002512849,Mooly Sagiv,326,10815,54,168,1978
https://openalex.org/A5040035859,Ali Ghodsi,310,17402,59,140,1984
https://openalex.org/A5024306150,Serge Massar,304,16690,50,110,1994
https://openalex.org/A5043574831,Sebastian Pokutta,284,2070,20,51,2003
https://openalex.org/A5079175103,Vyas Sekar,278,16752,63,135,1993
https://openalex.org/A5078160983,Marco Gruteser,258,17572,53,139,2001
https://openalex.org/A5103114504,Richard Howard,237,24603,43,112,1916
https://openalex.org/A5018464968,Tian Lan,232,6526,32,90,2002
https://openalex.org/A5090245711,Predrag Spasojević,216,3081,27,61,1992
https://openalex.org/A5066563480,Ronald de Wolf,202,7990,37,84,1995
https://openalex.org/A5080702284,Soumya Sen,183,2383,24,62,2007
https://openalex.org/A5001781037,Samuel Fiorini,159,1642,20,50,1974
https://openalex.org/A5103273498,Qiang Zhu,141,4427,23,36,1996
https://openalex.org/A5022767483,Tam Vu,130,3016,31,66,1999
https://openalex.org/A5056099984,Kathleen Fisher,128,2613,29,53,1994
https://openalex.org/A5019562468,Janne Lindqvist,121,2799,26,51,1968
https://openalex.org/A5025138797,Abdullah Mueen,117,7048,35,56,2005
https://openalex.org/A5107540767,Joseph K. Pickrell,108,26104,42,67,2003
https://openalex.org/A5033076207,Jeffrey S. Walling,104,1863,20,36,2006
https://openalex.org/A5029634834,Gustavo Batista,103,3893,22,34,2000
https://openalex.org/A5049222552,Mark D. Smucker,101,3018,25,42,1994
https://openalex.org/A5056297132,Uli Wagner,98,1452,22,35,1989
https://openalex.org/A5112027889,Brian F. Cooper,86,6145,22,39,2000
https://openalex.org/A5040893798,Bianca Schroeder,83,6910,36,52,1983
https://openalex.org/A5032503782,Kai Zeng,82,1685,21,38,2006
https://openalex.org/A5111910004,Peter Hawkins,80,4763,29,47,1971
https://openalex.org/A5060287971,Barzan Mozafari,75,2743,26,40,2006
https://openalex.org/A5036380953,Hans Raj Tiwary,65,822,13,15,2007
https://openalex.org/A5044070973,Thanawin Rakthanmanon,61,2737,20,28,2004
https://openalex.org/A5024432519,Francis Sergeraert,54,642,11,12,1972
https://openalex.org/A5013339702,George Amvrosiadis,48,810,12,13,2012
https://openalex.org/A5001618396,Martin Čadek,45,314,10,11,1985
https://openalex.org/A5063973380,Brandon Westover,45,3143,16,23,2009
https://openalex.org/A5067861585,Lukáš Vokřínek,36,243,9,8,2007
https://openalex.org/A5014115669,Marek Krčál,33,435,10,11,2006
https://openalex.org/A5017397044,Akash Baid,30,441,11,13,2005
https://openalex.org/A5034240273,Ioan Stefanovici,25,737,9,9,2012
https://openalex.org/A5041608911,Nosayba El-Sayed,24,686,12,12,2008
https://openalex.org/A5015547365,Bilson Campana,23,1871,13,14,2010
https://openalex.org/A5014831904,Andy A. Hwang,12,664,8,8,2011
https://openalex.org/A5057110882,Jesin Zakaria,12,1795,11,11,2012
https://openalex.org/A5028448553,Simon Gao,2,83,2,2,2012
https://openalex.org/A5058133910,Jorge Eduardo Pérez Pérez,840,4846,32,60,1907
https://openalex.org/A5003040843,Andreas Krause,653,31573,84,273,1879
https://openalex.org/A5072902302,Toby Walsh,617,16654,59,260,1968
https://openalex.org/A5021040304,Michael Cohen,530,18862,66,201,1957
https://openalex.org/A5088315797,Divesh Srivastava,513,22608,80,268,1990
https://openalex.org/A5064642955,Andrew H. Baird,381,28336,70,181,1976
https://openalex.org/A5011691423,Marcelo Arenas,271,8393,43,102,1997
https://openalex.org/A5006798050,J. Edward Colgate,252,11605,56,134,1984
https://openalex.org/A5035257754,Nick Koudas,246,13071,58,142,1994
https://openalex.org/A5072006037,Neel Joshi,191,11914,55,101,1982
https://openalex.org/A5061277210,Karon E. MacLean,185,6335,46,106,1987
https://openalex.org/A5013551063,Kasper Green Larsen,180,1452,21,38,2010
https://openalex.org/A5031401811,Jessica Davies,176,3934,34,69,1981
https://openalex.org/A5035459386,Wendy A. Kellogg,166,5689,32,62,1983
https://openalex.org/A5060023626,Sarah J. Converse,165,4839,36,69,2002
https://openalex.org/A5034897040,Nina Narodytska,161,3007,26,63,2007
https://openalex.org/A5010119044,Steven M. Drucker,160,9476,49,103,1946
https://openalex.org/A5031313498,Daniel Morris,155,4863,33,65,1955
https://openalex.org/A5056912277,Hugues Hoppe,147,27699,61,111,1992
https://openalex.org/A5090560893,Rebecca E. Grinter,146,11717,57,105,1993
https://openalex.org/A5040526518,Desney Tan,144,9513,56,96,1965
https://openalex.org/A5021055773,Dipanjan Das,143,11775,43,68,2006
https://openalex.org/A5110106297,Thomas Erickson,140,6106,36,70,1961
https://openalex.org/A5063059225,Beth Gardner,136,5557,39,71,1991
https://openalex.org/A5047034711,Srikanta Tirthapura,129,2813,29,70,1998
https://openalex.org/A5054725183,Emmanuel Pietriga,110,2539,26,47,2001
https://openalex.org/A5065790866,Marshini Chetty,105,3511,29,55,2002
https://openalex.org/A5104353018,David Levine,94,3150,28,37,1972
https://openalex.org/A5062886906,Slav Petrov,87,14867,40,58,1980
https://openalex.org/A5062606021,Daniel Golovin,55,5166,24,40,2006
https://openalex.org/A5010182611,Matt Uyttendaele,52,5331,25,31,1993
https://openalex.org/A5013283889,N. Sadat Shami,49,1466,22,32,2003
https://openalex.org/A5091273829,Mathieu Nancel,42,1109,16,18,2008
https://openalex.org/A5049815709,Nicholas Marchuk,35,339,6,6,2005
https://openalex.org/A5078354524,Vincent Lévesque,32,1359,15,17,2002
https://openalex.org/A5049592819,Julie Wagner,25,743,9,9,1994
https://openalex.org/A5084307262,Gabe Cohn,17,1171,12,12,2009
https://openalex.org/A5000660268,Nikos Sarkas,14,660,11,11,2005
https://openalex.org/A5041613932,Louise Oram,12,299,7,6,2011
https://openalex.org/A5079657241,Eric J. Stollnitz,12,1968,11,11,1995
https://openalex.org/A5003062775,Michael Svendsen,11,975,5,5,1995
https://openalex.org/A5050138372,Albert Angel,10,469,7,7,2008
https://openalex.org/A5081401436,Steve Morey,10,345,7,6,2006
https://openalex.org/A5074233983,Dan Johnson,5,237,4,4,1977
https://openalex.org/A5006688930,Sisil Mehta,3,85,2,2,2009
https://openalex.org/A5013088936,Sebastián Conca,2,121,1,1,2012
https://openalex.org/A5078932168,David Haslem,2,109,2,2,2010
https://openalex.org/A5091855327,Bethany Sumner,2,71,1,1,2011
https://openalex.org/A5065769969,Ugochi Ofoha,1,71,1,1,2011
https://openalex.org/A5029998682,Xueqi Cheng,961,21285,73,308,2001
https://openalex.org/A5088621320,Jiafeng Guo,417,11403,52,146,2006
https://openalex.org/A5012765543,Kristen Grauman,408,29081,84,231,2003
https://openalex.org/A5043369298,Richard E. Ladner,334,15589,56,169,1973
https://openalex.org/A5008689083,Nikhil Bansal,323,8440,44,140,1999
https://openalex.org/A5050342343,Devi Parikh,305,58399,68,192,2005
https://openalex.org/A5057689302,Lucas C. Cordeiro,305,2984,24,72,2004
https://openalex.org/A5018851970,Andrew Fitzgibbon,283,33675,62,154,1992
https://openalex.org/A5001035442,Amin Saberi,277,10923,51,127,2000
