author_id,treatment,rel_year,works,citations
https://openalex.org/A5058504215,1,0,9,309
https://openalex.org/A5058504215,1,1,3,146
https://openalex.org/A5058510425,1,0,2,90
https://openalex.org/A5058510425,1,1,2,26
https://openalex.org/A5058510425,1,2,5,19
https://openalex.org/A5058510425,1,3,1,0
https://openalex.org/A5058510425,1,5,1,0
https://openalex.org/A5058555162,1,-3,1,9
https://openalex.org/A5058555162,1,-1,1,4
https://openalex.org/A5058555162,1,0,3,172
https://openalex.org/A5058555162,1,1,1,1
https://openalex.org/A5058555162,1,2,2,562
https://openalex.org/A5058555162,1,3,1,3
https://openalex.org/A5058555162,1,4,3,197
https://openalex.org/A5058555162,1,5,2,58
https://openalex.org/A5058607529,0,-4,1,17
https://openalex.org/A5058607529,0,-3,1,8
https://openalex.org/A5058607529,0,-2,3,105
https://openalex.org/A5058607529,0,-1,4,325
https://openalex.org/A5058607529,0,0,2,305
https://openalex.org/A5058607529,0,1,2,27
https://openalex.org/A5058607529,0,2,3,220
https://openalex.org/A5058607529,0,3,2,15
https://openalex.org/A5058644728,0,-5,1,68
https://openalex.org/A5058644728,0,-4,5,0
https://openalex.org/A5058644728,0,-3,12,46
https://openalex.org/A5058644728,0,-2,2,43
https://openalex.org/A5058644728,0,-1,8,76
https://openalex.org/A5058644728,0,0,4,98
https://openalex.org/A5058644728,0,1,1,0
https://openalex.org/A5058644728,0,2,6,88
https://openalex.org/A5058644728,0,3,7,81
https://openalex.org/A5058644728,0,4,5,51
https://openalex.org/A5058644728,0,5,12,243
https://openalex.org/A5058661031,1,-2,2,106
https://openalex.org/A5058661031,1,-1,1,18
https://openalex.org/A5058661031,1,0,4,1215
https://openalex.org/A5058661031,1,1,3,384
https://openalex.org/A5058733178,1,0,3,283
https://openalex.org/A5058733178,1,1,1,33
https://openalex.org/A5058733178,1,4,1,0
https://openalex.org/A5058759310,0,-5,13,182
https://openalex.org/A5058759310,0,-4,14,435
https://openalex.org/A5058759310,0,-3,14,455
https://openalex.org/A5058759310,0,-2,11,445
https://openalex.org/A5058759310,0,-1,9,93
https://openalex.org/A5058759310,0,0,7,99
https://openalex.org/A5058759310,0,1,5,153
https://openalex.org/A5058759310,0,2,7,100
https://openalex.org/A5058759310,0,3,4,20
https://openalex.org/A5058759310,0,4,6,8
https://openalex.org/A5058759310,0,5,8,31
https://openalex.org/A5058767558,1,-4,5,211
https://openalex.org/A5058767558,1,-3,3,341
https://openalex.org/A5058767558,1,-2,2,1204
https://openalex.org/A5058767558,1,-1,6,115
https://openalex.org/A5058767558,1,0,6,2210
https://openalex.org/A5058767558,1,1,8,88
https://openalex.org/A5058767558,1,2,9,99
https://openalex.org/A5058767558,1,3,11,429
https://openalex.org/A5058767558,1,4,17,1465
https://openalex.org/A5058767558,1,5,11,505
https://openalex.org/A5058895141,1,0,1,211
https://openalex.org/A5058895141,1,1,1,38
https://openalex.org/A5058923617,0,-5,4,577
https://openalex.org/A5058923617,0,-4,2,109
https://openalex.org/A5058923617,0,-3,8,581
https://openalex.org/A5058923617,0,-2,6,214
https://openalex.org/A5058923617,0,-1,11,367
https://openalex.org/A5058923617,0,0,12,760
https://openalex.org/A5058923617,0,1,5,246
https://openalex.org/A5058923617,0,2,8,461
https://openalex.org/A5058923617,0,3,9,368
https://openalex.org/A5058923617,0,4,9,95
https://openalex.org/A5058923617,0,5,4,101
https://openalex.org/A5058987035,0,-5,4,198
https://openalex.org/A5058987035,0,-4,3,67
https://openalex.org/A5058987035,0,-3,12,346
https://openalex.org/A5058987035,0,-2,8,1075
https://openalex.org/A5058987035,0,-1,13,371
https://openalex.org/A5058987035,0,0,20,542
https://openalex.org/A5058987035,0,1,15,364
https://openalex.org/A5058987035,0,2,14,132
https://openalex.org/A5058987035,0,3,13,365
https://openalex.org/A5058987035,0,4,16,595
https://openalex.org/A5058987035,0,5,12,162
https://openalex.org/A5059017058,0,-5,4,206
https://openalex.org/A5059017058,0,-4,5,74
https://openalex.org/A5059017058,0,-3,11,274
https://openalex.org/A5059017058,0,-2,8,271
https://openalex.org/A5059017058,0,-1,9,2707
https://openalex.org/A5059017058,0,0,9,492
https://openalex.org/A5059017058,0,1,6,556
https://openalex.org/A5059017058,0,2,4,468
https://openalex.org/A5059017058,0,3,9,631
https://openalex.org/A5059017058,0,4,9,699
https://openalex.org/A5059017058,0,5,7,100
https://openalex.org/A5059066123,0,-5,10,469
https://openalex.org/A5059066123,0,-4,3,177
https://openalex.org/A5059066123,0,-3,5,1581
https://openalex.org/A5059066123,0,-2,3,733
https://openalex.org/A5059066123,0,-1,11,1693
https://openalex.org/A5059066123,0,0,5,303
https://openalex.org/A5059066123,0,1,2,90
https://openalex.org/A5059066123,0,2,4,860
https://openalex.org/A5059066123,0,3,7,728
https://openalex.org/A5059066123,0,4,6,869
https://openalex.org/A5059066123,0,5,4,237
https://openalex.org/A5059093960,0,-5,1,4
https://openalex.org/A5059093960,0,-3,1,0
https://openalex.org/A5059093960,0,-2,2,24
https://openalex.org/A5059093960,0,-1,5,161
https://openalex.org/A5059093960,0,0,3,101
https://openalex.org/A5059093960,0,1,2,134
https://openalex.org/A5059093960,0,2,3,41
https://openalex.org/A5059093960,0,3,3,15
https://openalex.org/A5059093960,0,4,4,152
https://openalex.org/A5059093960,0,5,2,2
https://openalex.org/A5059100099,0,-5,2,169
https://openalex.org/A5059100099,0,-4,3,25
https://openalex.org/A5059100099,0,-3,6,66
https://openalex.org/A5059100099,0,-2,14,195
https://openalex.org/A5059100099,0,-1,11,286
https://openalex.org/A5059100099,0,0,21,528
https://openalex.org/A5059100099,0,1,8,406
https://openalex.org/A5059100099,0,2,8,1858
https://openalex.org/A5059100099,0,3,10,264
https://openalex.org/A5059100099,0,4,8,196
https://openalex.org/A5059100099,0,5,12,562
https://openalex.org/A5059100610,0,-5,5,123
https://openalex.org/A5059100610,0,-4,3,12
https://openalex.org/A5059100610,0,-3,9,400
https://openalex.org/A5059100610,0,-2,3,93
https://openalex.org/A5059100610,0,-1,4,40
https://openalex.org/A5059100610,0,0,4,108
https://openalex.org/A5059100610,0,1,7,193
https://openalex.org/A5059100610,0,2,3,87
https://openalex.org/A5059100610,0,3,9,90
https://openalex.org/A5059100610,0,4,7,78
https://openalex.org/A5059100610,0,5,8,95
https://openalex.org/A5059134273,0,-1,1,3
https://openalex.org/A5059134273,0,0,8,256
https://openalex.org/A5059134273,0,1,4,335
https://openalex.org/A5059134273,0,2,6,90
https://openalex.org/A5059134273,0,3,2,190
https://openalex.org/A5059134273,0,4,5,26
https://openalex.org/A5059134273,0,5,14,158
https://openalex.org/A5059238786,0,-5,13,204
https://openalex.org/A5059238786,0,-4,9,50
https://openalex.org/A5059238786,0,-3,11,187
https://openalex.org/A5059238786,0,-2,6,210
https://openalex.org/A5059238786,0,-1,6,112
https://openalex.org/A5059238786,0,0,15,97
https://openalex.org/A5059238786,0,1,13,82
https://openalex.org/A5059238786,0,2,14,68
https://openalex.org/A5059238786,0,3,6,31
https://openalex.org/A5059238786,0,4,16,97
https://openalex.org/A5059238786,0,5,6,10
https://openalex.org/A5059244952,0,-5,5,219
https://openalex.org/A5059244952,0,-4,3,195
https://openalex.org/A5059244952,0,-3,7,356
https://openalex.org/A5059244952,0,-2,3,208
https://openalex.org/A5059244952,0,-1,3,328
https://openalex.org/A5059244952,0,0,13,388
https://openalex.org/A5059244952,0,1,4,26
https://openalex.org/A5059244952,0,2,10,575
https://openalex.org/A5059244952,0,3,7,420
https://openalex.org/A5059244952,0,4,12,950
https://openalex.org/A5059244952,0,5,6,694
https://openalex.org/A5059253116,0,-5,2,18
https://openalex.org/A5059253116,0,-4,3,43
https://openalex.org/A5059253116,0,-3,1,0
https://openalex.org/A5059253116,0,-2,5,105
https://openalex.org/A5059253116,0,-1,2,19
https://openalex.org/A5059253116,0,0,4,114
https://openalex.org/A5059253116,0,1,6,812
https://openalex.org/A5059253116,0,2,8,408
https://openalex.org/A5059253116,0,3,6,376
https://openalex.org/A5059253116,0,4,15,350
https://openalex.org/A5059253116,0,5,5,45
https://openalex.org/A5059328097,0,0,1,248
https://openalex.org/A5059328097,0,4,1,17
https://openalex.org/A5059348442,0,-2,1,3
https://openalex.org/A5059348442,0,0,1,531
https://openalex.org/A5059348442,0,5,1,82
https://openalex.org/A5059399827,1,-3,1,0
https://openalex.org/A5059399827,1,-1,1,1
https://openalex.org/A5059399827,1,0,1,405
https://openalex.org/A5059399827,1,1,1,9
https://openalex.org/A5059399827,1,2,2,14
https://openalex.org/A5059399827,1,3,2,38
https://openalex.org/A5059491225,1,-5,6,168
https://openalex.org/A5059491225,1,-4,1,58
https://openalex.org/A5059491225,1,-2,6,3491
https://openalex.org/A5059491225,1,-1,2,177
https://openalex.org/A5059491225,1,0,5,700
https://openalex.org/A5059491225,1,1,13,5624
https://openalex.org/A5059491225,1,2,13,3343
https://openalex.org/A5059491225,1,3,13,988
https://openalex.org/A5059491225,1,4,6,745
https://openalex.org/A5059491225,1,5,7,486
https://openalex.org/A5059632818,0,-5,26,5825
https://openalex.org/A5059632818,0,-4,39,9244
https://openalex.org/A5059632818,0,-3,35,2770
https://openalex.org/A5059632818,0,-2,42,6259
https://openalex.org/A5059632818,0,-1,52,9271
https://openalex.org/A5059632818,0,0,36,3024
https://openalex.org/A5059632818,0,1,28,3272
https://openalex.org/A5059632818,0,2,40,2015
https://openalex.org/A5059632818,0,3,37,5924
https://openalex.org/A5059632818,0,4,35,1167
https://openalex.org/A5059632818,0,5,25,959
https://openalex.org/A5059653874,0,-4,3,20
https://openalex.org/A5059653874,0,-3,5,179
https://openalex.org/A5059653874,0,-2,2,56
https://openalex.org/A5059653874,0,-1,2,67
https://openalex.org/A5059653874,0,0,4,394
https://openalex.org/A5059653874,0,1,5,364
https://openalex.org/A5059653874,0,2,8,469
https://openalex.org/A5059653874,0,3,2,16
https://openalex.org/A5059653874,0,4,16,296
https://openalex.org/A5059653874,0,5,15,159
https://openalex.org/A5059686266,0,-3,3,76
https://openalex.org/A5059686266,0,-2,7,590
https://openalex.org/A5059686266,0,-1,4,663
https://openalex.org/A5059686266,0,0,6,1913
https://openalex.org/A5059686266,0,1,6,269
https://openalex.org/A5059686266,0,2,10,566
https://openalex.org/A5059686266,0,5,1,16
https://openalex.org/A5059724501,0,-4,6,31
https://openalex.org/A5059724501,0,-3,2,12
https://openalex.org/A5059724501,0,-1,1,5
https://openalex.org/A5059724501,0,0,1,380
https://openalex.org/A5059724501,0,1,1,62
https://openalex.org/A5059729571,0,-4,1,0
https://openalex.org/A5059729571,0,-3,3,1613
https://openalex.org/A5059729571,0,-2,5,4154
https://openalex.org/A5059729571,0,-1,1,172
https://openalex.org/A5059729571,0,0,11,26763
https://openalex.org/A5059729571,0,1,5,739
https://openalex.org/A5059729571,0,2,4,198
https://openalex.org/A5059729571,0,3,2,380
https://openalex.org/A5059729571,0,4,3,717
https://openalex.org/A5059729571,0,5,7,2617
https://openalex.org/A5059824798,0,-5,14,691
https://openalex.org/A5059824798,0,-4,17,496
https://openalex.org/A5059824798,0,-3,22,1103
https://openalex.org/A5059824798,0,-2,13,318
https://openalex.org/A5059824798,0,-1,12,564
https://openalex.org/A5059824798,0,0,19,1316
https://openalex.org/A5059824798,0,1,8,613
https://openalex.org/A5059824798,0,2,6,310
https://openalex.org/A5059824798,0,3,10,615
https://openalex.org/A5059824798,0,4,7,775
https://openalex.org/A5059824798,0,5,21,1665
https://openalex.org/A5059880425,1,-4,2,23
https://openalex.org/A5059880425,1,-3,1,2
https://openalex.org/A5059880425,1,-2,3,45
https://openalex.org/A5059880425,1,-1,2,27
https://openalex.org/A5059880425,1,0,3,137
https://openalex.org/A5059880425,1,1,3,67
https://openalex.org/A5059880425,1,2,7,257
https://openalex.org/A5059880425,1,3,11,68
https://openalex.org/A5059880425,1,4,2,28
https://openalex.org/A5059880425,1,5,2,0
https://openalex.org/A5059899443,0,-3,1,2
https://openalex.org/A5059899443,0,-2,2,172
https://openalex.org/A5059899443,0,-1,2,43
https://openalex.org/A5059899443,0,0,2,309
https://openalex.org/A5059899443,0,1,1,13
https://openalex.org/A5059899443,0,2,3,103
https://openalex.org/A5059899443,0,3,3,54
https://openalex.org/A5059899443,0,4,2,19
https://openalex.org/A5059899443,0,5,1,4
https://openalex.org/A5059954552,0,-5,5,325
https://openalex.org/A5059954552,0,-4,11,592
https://openalex.org/A5059954552,0,-3,5,58
https://openalex.org/A5059954552,0,-2,8,405
https://openalex.org/A5059954552,0,-1,3,97
https://openalex.org/A5059954552,0,0,6,96
https://openalex.org/A5059954552,0,1,1,249
https://openalex.org/A5059954552,0,2,1,0
https://openalex.org/A5059954552,0,3,1,11
https://openalex.org/A5059954552,0,4,1,6
https://openalex.org/A5059966423,0,-5,2,0
https://openalex.org/A5059966423,0,-4,3,34
https://openalex.org/A5059966423,0,-2,1,0
https://openalex.org/A5059966423,0,-1,2,21
https://openalex.org/A5059966423,0,0,4,223
https://openalex.org/A5059966423,0,1,2,51
https://openalex.org/A5059966423,0,2,8,42
https://openalex.org/A5059966423,0,3,2,11
https://openalex.org/A5059966423,0,4,2,3
https://openalex.org/A5059997035,0,0,1,79
https://openalex.org/A5059997035,0,4,1,5
https://openalex.org/A5059997035,0,5,1,142
https://openalex.org/A5060023626,0,-5,5,384
https://openalex.org/A5060023626,0,-4,2,360
https://openalex.org/A5060023626,0,-3,2,14
https://openalex.org/A5060023626,0,-2,2,82
https://openalex.org/A5060023626,0,-1,9,148
https://openalex.org/A5060023626,0,0,8,598
https://openalex.org/A5060023626,0,1,6,287
https://openalex.org/A5060023626,0,2,6,668
https://openalex.org/A5060023626,0,3,3,14
https://openalex.org/A5060023626,0,4,5,333
https://openalex.org/A5060023626,0,5,14,460
https://openalex.org/A5060027329,0,-5,2,9
https://openalex.org/A5060027329,0,-4,7,221
https://openalex.org/A5060027329,0,-3,8,316
https://openalex.org/A5060027329,0,-2,11,175
https://openalex.org/A5060027329,0,-1,7,110
https://openalex.org/A5060027329,0,0,8,103
https://openalex.org/A5060027329,0,1,6,109
https://openalex.org/A5060027329,0,2,1,2
https://openalex.org/A5060027329,0,3,8,129
https://openalex.org/A5060027329,0,4,4,98
https://openalex.org/A5060027329,0,5,9,86
https://openalex.org/A5060042752,0,-5,22,1465
https://openalex.org/A5060042752,0,-4,23,1702
https://openalex.org/A5060042752,0,-3,35,2004
https://openalex.org/A5060042752,0,-2,34,4002
https://openalex.org/A5060042752,0,-1,39,1645
https://openalex.org/A5060042752,0,0,37,1666
https://openalex.org/A5060042752,0,1,71,4466
https://openalex.org/A5060042752,0,2,51,2432
https://openalex.org/A5060042752,0,3,70,3094
https://openalex.org/A5060042752,0,4,87,2699
https://openalex.org/A5060042752,0,5,129,3389
https://openalex.org/A5060115298,0,-5,14,269
https://openalex.org/A5060115298,0,-4,5,117
https://openalex.org/A5060115298,0,-3,10,395
https://openalex.org/A5060115298,0,-2,12,404
https://openalex.org/A5060115298,0,-1,8,140
https://openalex.org/A5060115298,0,0,11,332
https://openalex.org/A5060115298,0,1,7,229
https://openalex.org/A5060115298,0,2,10,395
https://openalex.org/A5060115298,0,3,13,247
https://openalex.org/A5060115298,0,4,17,1064
https://openalex.org/A5060115298,0,5,10,362
https://openalex.org/A5060178716,1,0,3,89
https://openalex.org/A5060178716,1,1,1,2
https://openalex.org/A5060178716,1,2,2,40
https://openalex.org/A5060197233,0,-3,1,16
https://openalex.org/A5060197233,0,-2,3,40
https://openalex.org/A5060197233,0,-1,3,153
https://openalex.org/A5060197233,0,0,3,119
https://openalex.org/A5060197233,0,1,1,1
https://openalex.org/A5060197233,0,2,1,24
https://openalex.org/A5060197233,0,4,1,2
https://openalex.org/A5060287971,0,-5,2,105
https://openalex.org/A5060287971,0,-4,3,106
https://openalex.org/A5060287971,0,-3,3,9
https://openalex.org/A5060287971,0,-2,3,65
https://openalex.org/A5060287971,0,-1,3,25
https://openalex.org/A5060287971,0,0,5,246
https://openalex.org/A5060287971,0,1,5,889
https://openalex.org/A5060287971,0,2,5,479
https://openalex.org/A5060287971,0,3,6,166
https://openalex.org/A5060287971,0,4,6,240
https://openalex.org/A5060287971,0,5,8,215
https://openalex.org/A5060330120,1,0,2,1131
https://openalex.org/A5060330120,1,1,1,0
https://openalex.org/A5060330120,1,2,1,43
https://openalex.org/A5060350556,0,-5,34,2312
https://openalex.org/A5060350556,0,-4,19,2357
https://openalex.org/A5060350556,0,-3,26,1656
https://openalex.org/A5060350556,0,-2,21,3266
https://openalex.org/A5060350556,0,-1,17,851
https://openalex.org/A5060350556,0,0,17,207
https://openalex.org/A5060350556,0,1,11,641
https://openalex.org/A5060350556,0,2,21,509
https://openalex.org/A5060350556,0,3,30,644
https://openalex.org/A5060350556,0,4,19,988
https://openalex.org/A5060350556,0,5,23,676
https://openalex.org/A5060423255,0,-5,1,0
https://openalex.org/A5060423255,0,-4,2,20
https://openalex.org/A5060423255,0,-3,4,14
https://openalex.org/A5060423255,0,-2,1,0
https://openalex.org/A5060423255,0,-1,2,31
https://openalex.org/A5060423255,0,0,3,81
https://openalex.org/A5060423255,0,1,1,27
https://openalex.org/A5060423255,0,2,1,90
https://openalex.org/A5060423255,0,3,5,80
https://openalex.org/A5060423255,0,4,4,74
https://openalex.org/A5060423255,0,5,1,14
https://openalex.org/A5060437791,0,-4,1,3
https://openalex.org/A5060437791,0,-3,1,0
https://openalex.org/A5060437791,0,-2,1,3
https://openalex.org/A5060437791,0,-1,2,14
https://openalex.org/A5060437791,0,0,1,105
https://openalex.org/A5060437791,0,3,3,17
https://openalex.org/A5060437791,0,4,2,9
https://openalex.org/A5060437791,0,5,1,28
https://openalex.org/A5060508167,0,-5,7,288
https://openalex.org/A5060508167,0,-4,12,261
https://openalex.org/A5060508167,0,-3,8,284
https://openalex.org/A5060508167,0,-2,10,371
https://openalex.org/A5060508167,0,-1,22,1510
https://openalex.org/A5060508167,0,0,21,985
https://openalex.org/A5060508167,0,1,5,129
https://openalex.org/A5060508167,0,2,39,1914
https://openalex.org/A5060508167,0,3,21,502
https://openalex.org/A5060508167,0,4,4,121
https://openalex.org/A5060508167,0,5,25,65
https://openalex.org/A5060527236,0,-5,4,125
https://openalex.org/A5060527236,0,-4,3,76
https://openalex.org/A5060527236,0,-3,5,249
https://openalex.org/A5060527236,0,-2,8,194
https://openalex.org/A5060527236,0,-1,2,50
https://openalex.org/A5060527236,0,0,4,145
https://openalex.org/A5060527236,0,2,1,0
https://openalex.org/A5060578766,0,-5,4,9
https://openalex.org/A5060578766,0,-4,8,41
https://openalex.org/A5060578766,0,-3,12,308
https://openalex.org/A5060578766,0,-2,15,274
https://openalex.org/A5060578766,0,-1,9,133
https://openalex.org/A5060578766,0,0,7,137
https://openalex.org/A5060578766,0,1,3,35
https://openalex.org/A5060578766,0,2,3,225
https://openalex.org/A5060578766,0,3,8,313
https://openalex.org/A5060578766,0,4,3,136
https://openalex.org/A5060578766,0,5,4,103
https://openalex.org/A5060597276,1,-1,2,112
https://openalex.org/A5060597276,1,0,1,137
https://openalex.org/A5060679963,0,-4,1,37
https://openalex.org/A5060679963,0,-3,2,0
https://openalex.org/A5060679963,0,-2,8,62
https://openalex.org/A5060679963,0,-1,13,268
https://openalex.org/A5060679963,0,0,7,108
https://openalex.org/A5060679963,0,1,5,57
https://openalex.org/A5060679963,0,2,6,27
https://openalex.org/A5060679963,0,3,1,53
https://openalex.org/A5060679963,0,4,1,4
https://openalex.org/A5060679963,0,5,1,0
https://openalex.org/A5060695800,0,-5,3,395
https://openalex.org/A5060695800,0,-4,15,2873
https://openalex.org/A5060695800,0,-3,9,569
https://openalex.org/A5060695800,0,-2,3,172
https://openalex.org/A5060695800,0,-1,9,342
https://openalex.org/A5060695800,0,0,8,273
https://openalex.org/A5060695800,0,1,7,189
https://openalex.org/A5060695800,0,2,7,196
https://openalex.org/A5060695800,0,3,5,81
https://openalex.org/A5060695800,0,4,8,59
https://openalex.org/A5060695800,0,5,6,266
https://openalex.org/A5060703788,1,-1,2,104
https://openalex.org/A5060703788,1,0,1,182
https://openalex.org/A5060703788,1,1,3,58
https://openalex.org/A5060703788,1,2,1,37
https://openalex.org/A5060703788,1,3,2,5
https://openalex.org/A5060703788,1,4,2,120
https://openalex.org/A5060703788,1,5,5,16
https://openalex.org/A5060719581,0,-3,1,10
https://openalex.org/A5060719581,0,-2,1,2
https://openalex.org/A5060719581,0,-1,2,2
https://openalex.org/A5060719581,0,0,3,112
https://openalex.org/A5060719581,0,1,1,0
https://openalex.org/A5060719581,0,4,1,0
https://openalex.org/A5060725233,0,-5,18,2065
https://openalex.org/A5060725233,0,-4,12,646
https://openalex.org/A5060725233,0,-3,18,433
https://openalex.org/A5060725233,0,-2,14,803
https://openalex.org/A5060725233,0,-1,13,417
https://openalex.org/A5060725233,0,0,25,1066
https://openalex.org/A5060725233,0,1,18,698
https://openalex.org/A5060725233,0,2,18,433
https://openalex.org/A5060725233,0,3,17,756
https://openalex.org/A5060725233,0,4,11,131
https://openalex.org/A5060725233,0,5,15,211
https://openalex.org/A5060738906,1,0,1,63
https://openalex.org/A5060738906,1,1,5,19
https://openalex.org/A5060738906,1,2,2,28
https://openalex.org/A5060738906,1,3,1,54
https://openalex.org/A5060738906,1,4,4,204
https://openalex.org/A5060738906,1,5,9,576
https://openalex.org/A5060789723,0,-5,9,1585
https://openalex.org/A5060789723,0,-4,2,649
https://openalex.org/A5060789723,0,-3,5,1175
https://openalex.org/A5060789723,0,-1,2,85
https://openalex.org/A5060789723,0,0,3,165
https://openalex.org/A5060789723,0,1,2,85
https://openalex.org/A5060789723,0,3,1,36
https://openalex.org/A5060789723,0,4,1,30
https://openalex.org/A5060832606,1,-5,2,411
https://openalex.org/A5060832606,1,-4,3,509
https://openalex.org/A5060832606,1,-3,1,127
https://openalex.org/A5060832606,1,-2,2,627
https://openalex.org/A5060832606,1,-1,2,3009
https://openalex.org/A5060832606,1,0,4,721
https://openalex.org/A5060832606,1,1,5,63
https://openalex.org/A5060832606,1,2,2,6
https://openalex.org/A5060832606,1,3,4,47
https://openalex.org/A5060832606,1,4,1,17
https://openalex.org/A5060832606,1,5,3,176
https://openalex.org/A5060951383,0,-5,2,160
https://openalex.org/A5060951383,0,-4,3,245
https://openalex.org/A5060951383,0,-3,7,381
https://openalex.org/A5060951383,0,-2,9,649
https://openalex.org/A5060951383,0,-1,4,332
https://openalex.org/A5060951383,0,0,8,1715
https://openalex.org/A5060951383,0,1,1,148
https://openalex.org/A5060951383,0,2,3,241
https://openalex.org/A5060951383,0,3,3,110
https://openalex.org/A5060951383,0,4,5,406
https://openalex.org/A5060951383,0,5,1,0
https://openalex.org/A5060956547,0,-5,1,32
https://openalex.org/A5060956547,0,-4,6,524
https://openalex.org/A5060956547,0,-3,5,937
https://openalex.org/A5060956547,0,-2,9,765
https://openalex.org/A5060956547,0,-1,7,247
https://openalex.org/A5060956547,0,0,6,380
https://openalex.org/A5060956547,0,1,12,772
https://openalex.org/A5060956547,0,2,10,218
https://openalex.org/A5060956547,0,3,6,72
https://openalex.org/A5060956547,0,4,4,58
https://openalex.org/A5060956547,0,5,5,18
https://openalex.org/A5060991122,0,-5,2,12
https://openalex.org/A5060991122,0,-4,2,8
https://openalex.org/A5060991122,0,-3,2,5
https://openalex.org/A5060991122,0,-2,4,15
https://openalex.org/A5060991122,0,0,6,57
https://openalex.org/A5060991122,0,1,2,6
https://openalex.org/A5060991122,0,2,5,0
https://openalex.org/A5060991122,0,3,4,22
https://openalex.org/A5060991122,0,4,10,10
https://openalex.org/A5060991122,0,5,3,14
https://openalex.org/A5061002947,0,-5,4,240
https://openalex.org/A5061002947,0,-4,3,7
https://openalex.org/A5061002947,0,-3,6,25
https://openalex.org/A5061002947,0,-2,16,388
https://openalex.org/A5061002947,0,-1,18,355
https://openalex.org/A5061002947,0,0,27,221
https://openalex.org/A5061002947,0,1,24,217
https://openalex.org/A5061002947,0,2,17,218
https://openalex.org/A5061002947,0,3,13,139
https://openalex.org/A5061002947,0,4,9,43
https://openalex.org/A5061002947,0,5,10,93
https://openalex.org/A5061038699,1,0,2,2835
https://openalex.org/A5061038699,1,4,2,41
https://openalex.org/A5061038699,1,5,1,75
https://openalex.org/A5061077761,0,-5,1,0
https://openalex.org/A5061077761,0,0,2,382
https://openalex.org/A5061077761,0,1,1,172
https://openalex.org/A5061077761,0,2,5,831
https://openalex.org/A5061077761,0,3,7,192
https://openalex.org/A5061077761,0,4,4,901
https://openalex.org/A5061077761,0,5,2,74
https://openalex.org/A5061110232,0,-5,1,23
https://openalex.org/A5061110232,0,-4,1,28
https://openalex.org/A5061110232,0,-3,2,78
https://openalex.org/A5061110232,0,-2,8,594
https://openalex.org/A5061110232,0,-1,4,240
https://openalex.org/A5061110232,0,0,12,1240
https://openalex.org/A5061110232,0,1,7,286
https://openalex.org/A5061110232,0,2,11,220
https://openalex.org/A5061110232,0,3,16,386
https://openalex.org/A5061110232,0,4,11,240
https://openalex.org/A5061110232,0,5,15,229
https://openalex.org/A5061114394,1,-5,1,9
https://openalex.org/A5061114394,1,-4,1,8
https://openalex.org/A5061114394,1,-3,3,18
https://openalex.org/A5061114394,1,-2,7,269
https://openalex.org/A5061114394,1,-1,4,47
https://openalex.org/A5061114394,1,0,6,55
https://openalex.org/A5061114394,1,1,6,173
https://openalex.org/A5061114394,1,2,10,166
https://openalex.org/A5061114394,1,3,5,49
https://openalex.org/A5061114394,1,4,12,48
https://openalex.org/A5061114394,1,5,12,39
https://openalex.org/A5061115418,1,-4,4,117
https://openalex.org/A5061115418,1,-3,4,110
https://openalex.org/A5061115418,1,-2,5,281
https://openalex.org/A5061115418,1,-1,3,75
https://openalex.org/A5061115418,1,0,4,205
https://openalex.org/A5061115418,1,1,5,145
https://openalex.org/A5061115418,1,2,4,111
https://openalex.org/A5061115418,1,3,10,56
https://openalex.org/A5061115418,1,4,4,15
https://openalex.org/A5061115418,1,5,3,45
https://openalex.org/A5061127138,0,-5,11,352
https://openalex.org/A5061127138,0,-4,4,81
https://openalex.org/A5061127138,0,-3,7,265
https://openalex.org/A5061127138,0,-2,13,372
https://openalex.org/A5061127138,0,-1,21,385
https://openalex.org/A5061127138,0,0,22,696
https://openalex.org/A5061127138,0,1,48,847
https://openalex.org/A5061127138,0,2,27,301
https://openalex.org/A5061127138,0,3,29,278
https://openalex.org/A5061127138,0,4,31,155
https://openalex.org/A5061127138,0,5,36,343
https://openalex.org/A5061173804,0,-5,3,22
https://openalex.org/A5061173804,0,-4,5,321
https://openalex.org/A5061173804,0,-3,3,228
https://openalex.org/A5061173804,0,-2,10,674
https://openalex.org/A5061173804,0,-1,5,198
https://openalex.org/A5061173804,0,0,9,569
https://openalex.org/A5061173804,0,1,9,3606
https://openalex.org/A5061173804,0,2,13,484
https://openalex.org/A5061173804,0,3,7,253
https://openalex.org/A5061173804,0,4,8,256
https://openalex.org/A5061173804,0,5,6,5
https://openalex.org/A5061205711,0,-5,12,254
https://openalex.org/A5061205711,0,-4,13,773
https://openalex.org/A5061205711,0,-3,6,530
https://openalex.org/A5061205711,0,-2,11,602
https://openalex.org/A5061205711,0,-1,12,1202
https://openalex.org/A5061205711,0,0,18,1453
https://openalex.org/A5061205711,0,1,21,798
https://openalex.org/A5061205711,0,2,10,578
https://openalex.org/A5061205711,0,3,13,384
https://openalex.org/A5061205711,0,4,11,213
https://openalex.org/A5061205711,0,5,12,252
https://openalex.org/A5061223874,0,-5,8,596
https://openalex.org/A5061223874,0,-4,4,36
https://openalex.org/A5061223874,0,-3,1,1
https://openalex.org/A5061223874,0,-2,1,0
https://openalex.org/A5061223874,0,-1,2,9
https://openalex.org/A5061223874,0,0,6,172
https://openalex.org/A5061223874,0,1,5,120
https://openalex.org/A5061223874,0,2,4,58
