paper_id,paper_year,cd5,ni,nj
W3098379903,2020,-0.875,1,15
W2013916543,2014,-0.75,1,7
W2242222096,2015,0.3333333333333333,8,4
W2586183490,2017,-0.2,4,6
W2035163648,2012,1.0,1,0
W3035204914,2020,-0.5714285714285714,6,22
W2019607434,2013,-0.8333333333333334,1,11
W2789007410,2018,-0.391304347826087,7,16
W2890267291,2018,0.3,13,7
W3033504500,2020,-0.6,4,16
W2152420560,2013,-0.6,2,8
W2921261674,2019,0.0,8,8
W3041291127,2020,-0.2,8,12
W2938439675,2019,-0.5384615384615384,3,10
W2999331512,2020,-0.42857142857142855,4,10
W3037622334,2020,0.14285714285714285,8,6
W2738130394,2017,-1.0,0,6
W2904576573,2019,0.42857142857142855,10,4
W2741249253,2017,-0.3333333333333333,3,6
W2964136424,2019,-0.16666666666666666,5,7
W2807936987,2018,-1.0,0,10
W203384014,2014,-0.5,3,9
W2359360576,2016,-0.4,3,7
W2984230369,2019,0.6,8,2
W3097972903,2020,-0.2,4,6
W2966543375,2019,-0.3333333333333333,3,6
W2493493268,2016,-0.2,2,3
W2062775987,2014,0.0,3,3
W1987435221,2015,-0.6666666666666666,1,5
W2299294434,2015,-0.5,1,3
W2786009628,2018,0.5555555555555556,7,2
W2039204131,2011,-1.0,0,8
W2604256121,2017,0.2727272727272727,7,4
W2998583092,2020,-1.0,0,11
W3105345689,2020,-0.45454545454545453,3,8
W2740763901,2017,0.25,5,3
W2894761219,2018,0.7777777777777778,8,1
W2963714798,2019,-0.7777777777777778,1,8
W2947283245,2019,-1.0,0,9
W3007854780,2020,1.0,8,0
W2902152374,2018,1.0,4,0
W2896187826,2018,-0.75,1,7
W2740588188,2017,-0.2,2,3
W2950143023,2019,-1.0,0,7
W2908445697,2018,0.3333333333333333,4,2
W2065093127,2013,,0,0
W3002203576,2020,-0.3333333333333333,2,4
W1991837859,2013,,0,0
W3101639152,2020,1.0,5,0
W2965611971,2019,-1.0,0,3
W1990909157,2012,0.3333333333333333,2,1
W2489668743,2016,1.0,5,0
W2002576775,2013,1.0,1,0
W2078382510,2011,,0,0
W3113610426,2020,0.5,3,1
W3105366904,2020,-0.6,1,4
W2141888080,2012,,0,0
W2740211889,2017,-0.3333333333333333,1,2
W2965218607,2019,0.0,1,1
W2086835975,2014,-0.3333333333333333,1,2
W2905499052,2019,-0.2,2,3
W1602818998,2010,,0,0
W3003375694,2019,-0.5,1,3
W2971273154,2019,-0.5,1,3
W2999180717,2020,1.0,2,0
W3082287787,2020,1.0,2,0
W2039842051,2010,-1.0,0,1
W2387618302,2016,0.0,1,1
W2072358127,2011,1.0,1,0
W2907057997,2018,1.0,1,0
W2957529593,2019,0.0,1,1
W2559021227,2016,,0,0
W3097609423,2020,0.0,1,1
W3022983628,2020,1.0,2,0
W1974846516,2011,1.0,1,0
W1991601337,2010,1.0,1,0
W2753012705,2017,-1.0,0,1
W3089597394,2020,1.0,1,0
W1838102683,2014,-0.08,23,27
W3109319753,2020,-0.92,2,48
W2990875140,2019,-0.4,15,35
W2914712270,2019,-0.96,1,49
W3081624383,2020,-0.9473684210526315,1,37
W3087150032,2020,-0.8285714285714286,3,32
W3094522247,2020,-0.88,3,47
W3088841956,2020,-0.48148148148148145,7,20
W2972858998,2019,-0.7692307692307693,3,23
W1670132599,2013,-0.32,17,33
W2804134262,2018,-0.8823529411764706,1,16
W2971155615,2019,1.0,23,0
W2791630758,2018,0.7894736842105263,17,2
W3091991030,2020,-0.8947368421052632,1,18
W2999049229,2019,-1.0,0,17
W2619219755,2017,-0.8571428571428571,1,13
W2959934193,2019,-0.5714285714285714,3,11
W3013755596,2020,-0.8666666666666667,1,14
W2997127180,2019,-0.7142857142857143,2,12
W2965313653,2019,-1.0,0,13
W2737371731,2017,-0.8333333333333334,1,11
W2951233667,2019,-1.0,0,11
W2975226189,2019,-1.0,0,10
W2341916285,2016,0.25,5,3
W2345183801,2016,1.0,5,0
W3024355276,2020,-1.0,0,11
W3042886571,2020,-1.0,0,8
W3087455782,2020,-0.5,2,6
W3031822323,2020,-1.0,0,7
W2799140283,2018,1.0,4,0
W2905504210,2018,-0.6666666666666666,1,5
W3003634687,2019,-1.0,0,6
W3011206034,2020,-0.6666666666666666,1,5
W2793149861,2018,-1.0,0,5
W3009624218,2020,-1.0,0,4
W2952242375,2017,-0.6,1,4
W3106851593,2020,1.0,4,0
W3045480790,2020,-1.0,0,3
W4306169305,2020,1.0,3,0
W2497233366,2016,-1.0,0,2
W2885936482,2018,0.0,1,1
W2950035127,2014,1.0,2,0
W3005204404,2020,-1.0,0,2
W3007184304,2020,0.0,1,1
W3176872862,2020,1.0,2,0
W2883084818,2018,1.0,1,0
W2901565077,2018,1.0,1,0
W2941867458,2019,-1.0,0,1
W2948908918,2019,-1.0,0,1
W2965219572,2019,-1.0,0,1
W2966209849,2019,-1.0,0,1
W2786835571,2018,-1.0,0,50
W2104336394,2010,-0.2,2,3
W2963219770,2018,-0.8125,3,29
W3095741321,2020,-1.0,0,5
W2320287644,2014,1.0,1,0
W3058390340,2020,0.2222222222222222,11,7
W3046024780,2020,-1.0,0,1
W2963492071,2018,-1.0,0,3
W2788411104,2018,,0,0
W2786266960,2018,-1.0,0,3
W4287624209,2020,1.0,1,0
W2963544700,2018,-0.6,10,40
W2902144422,2018,0.16,29,21
W2891924676,2018,-0.96,1,49
W4235810972,2018,-0.65,7,33
W2963593215,2017,-0.64,9,41
W2100507040,2010,-0.9166666666666666,1,23
W2953190730,2019,-0.8604651162790697,3,40
W2962712961,2018,-0.92,2,48
W2807873315,2018,-0.56,11,39
W2985547638,2019,0.48148148148148145,20,7
W3034651559,2020,-0.8181818181818182,3,30
W2105524250,2011,-0.8888888888888888,1,17
W2998451506,2020,-0.7142857142857143,4,24
W2970235285,2019,-1.0,0,7
W2954547017,2019,-0.5789473684210527,4,15
W2998259147,2020,-0.7142857142857143,2,12
W2891057421,2018,1.0,1,0
W2904787467,2019,-0.3333333333333333,2,4
W2564335577,2016,,0,0
W1966496372,2011,0.0,1,1
W1972902107,2011,-0.3333333333333333,1,2
W2066261636,2010,0.0,1,1
W2938609707,2019,1.0,1,0
W2740942212,2017,1.0,1,0
W2975073332,2019,-1.0,0,2
W2740603853,2018,-0.38461538461538464,4,9
W2625977873,2017,1.0,35,0
W2892036039,2018,1.0,13,0
W3023818073,2020,-1.0,0,4
W3036856517,2020,-1.0,0,4
W2989852049,2019,-1.0,0,2
W3007045600,2020,-0.32,17,33
W2955906299,2019,-0.44,14,36
W2906943923,2019,-0.24,19,31
W2598139937,2017,-0.56,11,39
W2953327099,2019,-0.84,4,46
W3102419180,2020,1.0,50,0
W2577283662,2017,-0.96,1,49
W3110705828,2020,-0.44,14,36
W3008357810,2020,-0.8,5,45
W2591961137,2017,-0.24,19,31
W2016107072,2011,-0.24444444444444444,17,28
W1992485833,2012,-0.9259259259259259,1,26
W2890190663,2018,-0.5111111111111111,11,34
W2980564839,2019,0.6,40,10
W2962849793,2019,-0.72,7,43
W2752052041,2017,-0.9130434782608695,2,44
W2963622218,2018,-0.7674418604651163,5,38
W2890434219,2018,-0.7619047619047619,5,37
W2963264685,2017,-0.24,19,31
W2964544183,2019,-0.3333333333333333,16,32
W2971066408,2019,-0.627906976744186,8,35
W2884079571,2018,0.47058823529411764,25,9
W2808181785,2018,-0.45454545454545453,9,24
W3086964227,2020,0.14285714285714285,12,9
W120871684,2011,0.3333333333333333,2,1
W3023259715,2020,-0.08571428571428572,16,19
W2625123303,2017,-0.1111111111111111,4,5
W2088708676,2015,-0.125,7,9
W2984589025,2019,0.6363636363636364,18,4
W3111903291,2020,-0.4782608695652174,6,17
W2754163055,2017,0.14285714285714285,8,6
W2803170499,2018,0.3333333333333333,12,6
W2001671731,2010,-0.2857142857142857,5,9
W2790424648,2018,-0.6666666666666666,2,10
W2008659948,2013,-0.25,3,5
W2886034153,2018,1.0,12,0
W2810355991,2018,0.5,6,2
W2131866192,2010,-0.75,1,7
W2127774799,2011,1.0,6,0
W2762946404,2017,-0.45454545454545453,3,8
W2033188305,2013,0.0,4,4
W2934887947,2019,-0.6666666666666666,1,5
W3124625492,2020,-0.5555555555555556,2,7
W3110192178,2020,-0.6666666666666666,1,5
W2945846631,2019,1.0,3,0
W1968929858,2014,-0.6666666666666666,1,5
W2109092649,2013,-0.75,1,7
W2024306204,2010,-1.0,0,4
W2101293592,2012,-0.6666666666666666,1,5
W1570631586,2015,-1.0,0,3
W2007302121,2013,-1.0,0,3
W2158668773,2011,0.0,1,1
W2619935850,2017,1.0,3,0
W3023157840,2020,1.0,2,0
W8915992,2014,-1.0,0,1
W2996574589,2019,-1.0,0,4
W3045909278,2020,1.0,3,0
W2585602850,2016,0.3333333333333333,2,1
W2602675022,2017,-1.0,0,2
W3190876837,2016,1.0,3,0
W2752905295,2016,,0,0
W1582289855,2013,1.0,2,0
W91458770,2011,1.0,1,0
W1993028063,2010,-1.0,0,1
W60230715,2011,,0,0
W2084073070,2013,1.0,1,0
W2802433413,2018,-1.0,0,1
W2808939625,2018,-1.0,0,1
W4255921199,2019,1.0,1,0
W3040993851,2020,-1.0,0,1
W2746911092,2018,-0.04,24,26
W2944538680,2019,-0.8,5,45
W2622328627,2017,-0.15789473684210525,8,11
W3096804376,2020,-0.64,9,41
W2947148979,2019,-1.0,0,19
W3008760144,2018,-0.2,6,9
W2951223591,2017,-0.6470588235294118,3,14
W2947894439,2019,-0.8260869565217391,2,21
W2767768936,2017,-0.8181818181818182,1,10
W2798361469,2018,1.0,9,0
W3110645133,2020,1.0,2,0
W3007522669,2020,-1.0,0,1
W3171453919,2020,-1.0,0,2
W3043486810,2020,1.0,1,0
W3095602948,2020,-0.44,14,36
W3082735440,2020,-1.0,0,1
W1992169730,2013,-0.29411764705882354,12,22
W1859627028,2015,-0.9591836734693877,1,48
W2751922136,2018,-0.84,4,46
W2383250970,2012,1.0,30,0
W1985357787,2011,-0.8571428571428571,1,13
W1998062243,2013,-0.6,4,16
W2039057775,2012,-1.0,0,18
W2336005335,2017,-0.8823529411764706,1,16
W1966306316,2014,-0.2631578947368421,7,12
W2963949870,2013,-0.8823529411764706,1,16
W2205156628,2015,-0.8333333333333334,1,11
W2070264600,2013,,0,0
W2586779395,2017,-0.5,2,6
W2944181604,2019,0.3333333333333333,6,3
W3015016409,2020,-0.2,2,3
W2887613196,2018,-1.0,0,3
W2944457107,2019,1.0,3,0
W2432920384,2015,1.0,1,0
W1981003039,2010,-1.0,0,1
W3102027027,2016,-1.0,0,28
W1988755608,2014,-0.04,24,26
W2078384676,2013,-0.24,19,31
W2095125429,2014,0.2608695652173913,29,17
W2281967902,2015,0.15555555555555556,26,19
W2113026618,2010,-0.375,5,11
W2073264189,2012,-0.5,5,15
W2087427312,2012,-0.3125,11,21
W2073752401,2014,-0.3,7,13
W2009678422,2013,-0.7142857142857143,3,18
W2014248851,2010,0.8461538461538461,12,1
W2061237990,2014,0.25,5,3
W2266540828,2015,-0.5555555555555556,2,7
W2789809461,2018,-0.5555555555555556,2,7
W3006406380,2020,0.0,3,3
W2523462457,2016,0.0,4,4
W2492313115,2016,-0.6923076923076923,2,11
W2000294459,2010,-1.0,0,5
W2512638209,2016,-1.0,0,4
W2792530503,2018,-1.0,0,3
W2143339899,2010,-0.5,1,3
W3010007208,2019,-1.0,0,2
W2189104321,2012,1.0,1,0
W2952488141,2014,-1.0,0,1
W2591858756,2015,-1.0,0,1
W1494913995,2013,-0.24,19,31
W2741901456,2017,0.56,39,11
W2162677599,2010,-0.35,13,27
W1968051370,2013,0.24324324324324326,23,14
W2784145041,2018,0.0,25,25
W2464511030,2016,-0.6842105263157895,6,32
W2735401850,2017,-0.02564102564102564,19,20
W2493493073,2014,0.3333333333333333,14,7
W2953679752,2019,0.6,28,7
W2054711298,2010,-0.2857142857142857,5,9
W2592922084,2017,0.5454545454545454,17,5
W2540806666,2015,0.1111111111111111,5,4
W2542946628,2015,0.5294117647058824,13,4
W3122721099,2020,-0.30434782608695654,8,15
W2895707647,2018,0.7777777777777778,8,1
W2953064057,2019,0.6190476190476191,17,4
W2078188008,2014,0.23076923076923078,8,5
W2785632529,2017,-0.09090909090909091,5,6
W2069673093,2012,-0.4,3,7
W2547759357,2016,1.0,5,0
W3112441600,2020,0.29411764705882354,11,6
W3008885064,2020,0.14285714285714285,8,6
W2437178094,2016,-0.75,1,7
W2971344235,2019,-0.25,3,5
W1900182860,2015,1.0,5,0
W3088651938,2020,0.8,9,1
W2026626880,2010,0.0,2,2
W2005631170,2012,0.5555555555555556,7,2
W2340495028,2016,0.2727272727272727,7,4
W2964001057,2019,0.5555555555555556,7,2
W2129356471,2011,-0.14285714285714285,3,4
W2806329475,2018,0.7142857142857143,6,1
W2054161042,2014,-0.3333333333333333,2,4
W2021549848,2014,0.6,4,1
W1999176572,2013,0.14285714285714285,4,3
W2057307753,2013,-0.2,2,3
W1591521835,2015,-0.3333333333333333,1,2
W1971880322,2012,0.0,1,1
W1982708156,2013,,0,0
W1967328885,2014,1.0,4,0
W2149734466,2012,1.0,3,0
W1998956379,2014,-0.3333333333333333,1,2
W3023252726,2018,1.0,3,0
W2743556553,2017,1.0,2,0
W2940501387,2019,-0.5,1,3
W1991532880,2010,-1.0,0,1
W2027693414,2012,1.0,2,0
W3041079570,2020,-1.0,0,3
W1980100666,2014,1.0,2,0
W2276979131,2015,-1.0,0,2
W2483960424,2016,0.0,1,1
W2919082325,2018,0.0,1,1
W2567155419,2016,0.0,1,1
W1984906682,2014,-1.0,0,1
W3080587392,2020,1.0,2,0
W1990368537,2014,1.0,1,0
W2094379238,2014,-1.0,0,1
W2746345049,2015,1.0,1,0
W2908504399,2018,-1.0,0,1
W2990829505,2019,1.0,1,0
W3108232661,2020,,0,0
W3110246525,2020,1.0,1,0
W1998796870,2013,0.6363636363636364,9,2
W3015980860,2020,-0.8297872340425532,4,43
W2102726448,2014,0.0,14,14
W2766557668,2017,-0.6842105263157895,3,16
W2464067578,2012,0.0,7,7
W2502681814,2016,-0.6,5,20
W2089355963,2015,-0.8620689655172413,2,27
W2613874962,2017,0.3333333333333333,6,3
W2939378741,2019,-0.8666666666666667,1,14
W2763116508,2017,-0.5,2,6
W2228640379,2014,-0.2,2,3
W2228675866,2012,-0.2,2,3
W3097283596,2020,-0.1111111111111111,4,5
W3000929013,2015,1.0,5,0
W2972808491,2019,1.0,8,0
W3089677087,2018,1.0,7,0
W3086821926,2020,-0.3333333333333333,2,4
W2608264166,2017,-0.3333333333333333,2,4
W3015368254,2020,-0.75,1,7
W2738883205,2017,0.0,2,2
W2765561713,2017,,0,0
W2213946457,2015,-1.0,0,1
W2920892659,2019,1.0,1,0
W2793804624,2017,-1.0,0,1
W1569608154,2015,0.0,1,1
W2888703042,2018,0.0,1,1
W3038708927,2020,1.0,1,0
W2912178159,2019,-0.32,17,33
W2645731340,2017,0.0,20,20
W2898725686,2018,-0.32,17,33
W2168634100,2009,-0.4444444444444444,5,13
W2170224461,2009,-0.3333333333333333,1,2
W1966352386,2015,-0.1111111111111111,4,5
W2470979259,2016,0.0,4,4
W2850240473,2018,-0.6666666666666666,2,10
W2948645750,2019,1.0,2,0
W2910932254,2018,0.3333333333333333,2,1
W2922199553,2019,1.0,3,0
W257862434,2010,1.0,2,0
W2604135525,2016,0.0,1,1
W2963358296,2018,0.0,1,1
W3192329481,2014,1.0,1,0
W3023952365,2018,1.0,1,0
W2952686040,2017,-0.2,2,3
W2215502324,2015,-1.0,0,2
W2117355841,2009,-0.88,3,47
W2900763475,2018,1.0,50,0
W2964282455,2018,1.0,50,0
W2004843357,2012,-0.6,10,40
W2147845504,2010,-0.8095238095238095,4,38
W2970843311,2019,1.0,50,0
W2954831790,2019,1.0,50,0
W2432267564,2010,-0.061224489795918366,23,26
W132921321,2014,-0.84,4,46
W2140439590,2009,-0.92,2,48
W2788579977,2018,-0.48,13,37
W2971274354,2019,1.0,50,0
W2745001864,2017,-0.3617021276595745,15,32
W173421291,2011,-0.8787878787878788,2,31
W2054526494,2014,0.8181818181818182,30,3
W1967863365,2013,-0.8461538461538461,2,24
W1969650088,2012,-0.38461538461538464,12,27
W2162150749,2015,-0.7,6,34
W2584187726,2017,-0.1282051282051282,17,22
W2980633415,2018,1.0,39,0
W2020214545,2014,-0.10526315789473684,17,21
W36838763,2013,-0.5,7,21
W2735265293,2017,1.0,39,0
W2095486409,2009,-1.0,0,35
W2083607096,2011,-0.8378378378378378,3,34
W206885600,2009,-0.8260869565217391,2,21
W1947476231,2014,-0.15384615384615385,11,15
W136621464,2010,-0.9230769230769231,1,25
W2028561556,2013,-0.4782608695652174,6,17
W2159633885,2012,-0.4117647058823529,5,12
W2950448984,2018,1.0,25,0
W2994719161,2019,-0.5,5,15
W1997907874,2011,-0.6666666666666666,2,10
W2899644607,2019,-0.4782608695652174,6,17
W2897784787,2018,1.0,16,0
W2172088232,2011,-0.45454545454545453,3,8
W2059355863,2012,-0.4666666666666667,4,11
W2799302953,2018,1.0,26,0
W2031079940,2010,-0.6470588235294118,3,14
W2054807817,2011,-1.0,0,17
W2613261966,2017,-0.8888888888888888,1,17
W2622750247,2009,1.0,18,0
W2903654288,2018,0.1,11,9
W2125151038,2014,-0.07692307692307693,6,7
W2343820143,2016,-0.6,2,8
W2120669055,2011,-0.8,1,9
W2094018360,2011,-0.5714285714285714,3,11
W2121674418,2010,0.5,6,2
W2038205067,2012,-0.4,3,7
W1581428790,2010,0.6666666666666666,10,2
W2946576271,2019,-0.6666666666666666,2,10
W1581897247,2010,-0.75,1,7
W3013819463,2019,1.0,13,0
W2991476136,2019,1.0,11,0
W189069159,2012,-0.5,2,6
W1967789071,2012,0.2,3,2
W2039137727,2013,-0.6,1,4
W2672864287,2017,-0.2,2,3
W1967066839,2014,1.0,7,0
W2622427151,2017,0.7777777777777778,8,1
W2940725065,2019,1.0,12,0
W1803124022,2011,-1.0,0,7
W2076086957,2013,-0.3333333333333333,1,2
W2584390088,2017,0.2,3,2
W2375527044,2016,-1.0,0,7
W2071555834,2013,-1.0,0,5
W2942536693,2018,1.0,5,0
W2739195437,2017,0.6,4,1
W2921217882,2019,0.6666666666666666,5,1
W2008165818,2010,-0.2,2,3
W188172877,2011,-0.3333333333333333,1,2
W2007549118,2010,-1.0,0,4
W2031063652,2010,-1.0,0,5
W2948062280,2019,-0.3333333333333333,2,4
W2735747888,2010,-0.6666666666666666,1,5
W1980415191,2012,-1.0,0,5
W2068318464,2011,0.3333333333333333,4,2
W2078783412,2012,,0,0
W2011058386,2012,-0.6666666666666666,1,5
W2127415127,2015,-1.0,0,3
W2399408340,2015,,0,0
W2911958792,2018,-0.2,2,3
W2910812205,2019,-0.3333333333333333,1,2
W2039161254,2013,-1.0,0,2
W2801638447,2018,1.0,5,0
W336640540,2015,-0.5,1,3
W198833321,2009,1.0,2,0
W2179170820,2012,1.0,1,0
W2080746351,2013,0.0,1,1
W2594372663,2017,1.0,2,0
W2622752164,2009,1.0,1,0
W2895627246,2018,-1.0,0,2
W95874385,2012,-1.0,0,2
W1468597049,2014,-1.0,0,1
W2079946064,2013,-1.0,0,1
W2164118770,2015,1.0,1,0
W2282764603,2016,-1.0,0,1
W2771035597,2017,-0.8,5,45
W4288088467,2019,1.0,50,0
W2773126525,2017,0.52,38,12
W2898158860,2018,0.04,26,24
W4289389616,2018,1.0,50,0
W2970552844,2019,1.0,50,0
W2900470550,2018,-0.68,8,42
W2805122559,2018,-1.0,0,35
W2946297661,2018,-0.84,4,46
W2604523703,2017,1.0,30,0
W2922080080,2019,-0.7142857142857143,4,24
W2976949442,2019,-0.9090909090909091,1,21
W2934209801,2019,-0.6,1,4
W2987179096,2019,-0.47368421052631576,5,14
W2925914654,2019,-0.4,3,7
W2895446297,2018,1.0,1,0
W2949384739,2018,-1.0,0,1
W2952705649,2014,-1.0,0,1
W2079204536,2014,0.24,31,19
W2763753824,2017,-0.76,6,44
W2790393518,2017,-0.8,5,45
W2791370666,2018,-0.8,5,45
W2896782758,2018,-0.88,3,47
W2791573928,2018,-0.92,2,48
W1983568173,2009,-0.8333333333333334,2,22
W2816616598,2018,-0.88,3,47
W2970154267,2019,-0.3142857142857143,12,23
W2982684304,2019,-0.92,1,24
W2606406222,2017,-0.06666666666666667,14,16
W2973558292,2019,1.0,21,0
W2950743997,2019,0.42857142857142855,10,4
W57482591,2014,-0.8333333333333334,1,11
W1534792468,2010,-1.0,0,11
W2794625131,2017,-1.0,0,13
W2428246063,2016,,0,0
W1986199471,2010,0.25,5,3
W4254734610,2017,0.14285714285714285,4,3
W2982578022,2019,-1.0,0,7
W2574033452,2016,0.2,3,2
W2053646925,2013,0.3333333333333333,2,1
W1991277706,2010,,0,0
W2085417422,2010,-1.0,0,3
W2760825281,2017,-1.0,0,4
W2793330672,2017,1.0,1,0
W2945942105,2019,0.0,1,1
W2794894246,2017,1.0,4,0
W2105073932,2013,1.0,1,0
W2740350942,2017,1.0,1,0
W2794904519,2017,1.0,1,0
W2794885034,2017,1.0,2,0
W143585747,2012,-1.0,0,1
W2332364275,2012,1.0,1,0
W2576368758,2016,1.0,1,0
W2756136173,2017,-1.0,0,1
W2095152618,2009,0.52,38,12
W2147628505,2015,-0.84,4,46
W2040010103,2015,0.72,43,7
W2078325625,2012,-0.84,4,46
W2762819682,2017,-0.72,7,43
W2312611768,2015,0.52,38,12
W2004247609,2013,0.64,41,9
W2151949275,2013,-0.8,5,45
W2046176502,2013,0.12,28,22
W2116734173,2011,-0.04,24,26
W2053187686,2009,-0.4444444444444444,10,26
W2119953759,2013,-0.84,4,46
W1967292465,2012,-0.3333333333333333,11,22
W2902824489,2018,-0.4857142857142857,9,26
W2027142265,2015,-0.25,9,15
W2559121813,2016,-0.13513513513513514,16,21
W1993253468,2012,0.5,21,7
W1964895037,2014,-0.7037037037037037,4,23
W1994738996,2015,-0.5,7,21
W1527785909,2015,-0.9230769230769231,1,25
W1975393436,2014,-0.5555555555555556,6,21
W2100027125,2009,0.043478260869565216,12,11
W2005484184,2012,-0.42857142857142855,6,15
W2021695448,2014,-0.2222222222222222,7,11
W2916452662,2019,-0.09090909090909091,10,12
W2055709444,2014,-0.8947368421052632,1,18
W2006404796,2014,-0.125,7,9
W2009465458,2012,-1.0,0,13
W2022587442,2012,0.4666666666666667,11,4
W2006807758,2013,1.0,14,0
W2099475664,2009,0.2222222222222222,11,7
W2013701577,2009,-1.0,0,17
W1988012972,2013,0.38461538461538464,9,4
W2148914826,2010,-0.6923076923076923,2,11
W2106226426,2013,-0.16666666666666666,5,7
W2070285275,2013,-0.09090909090909091,5,6
W2768568430,2017,0.0,5,5
W2025047913,2015,0.75,7,1
W2058512885,2009,-0.5555555555555556,2,7
W1985130307,2012,0.0,4,4
W2060128760,2015,0.2,6,4
W2033675319,2011,-1.0,0,6
W2116030802,2012,-0.7777777777777778,1,8
W2271914870,2017,-1.0,0,7
W2345237407,2015,0.6,4,1
W2323523618,2015,0.6,4,1
W2527033381,2016,1.0,4,0
W2130840081,2012,0.3333333333333333,6,3
W1994594161,2012,-1.0,0,6
W1514848726,2015,-1.0,0,6
W1975955410,2012,-0.2,2,3
W1977795681,2014,0.5,3,1
W2768639997,2017,-1.0,0,5
W1996704692,2011,0.3333333333333333,2,1
W2803386336,2018,1.0,5,0
W2085683274,2013,,0,0
W2033070710,2010,0.3333333333333333,2,1
W2558876587,2016,0.5,3,1
W3175054194,2018,,0,0
W2531764510,2015,-0.5,1,3
W2588101128,2017,0.2,3,2
W2782742683,2017,-1.0,0,1
W1995434011,2013,-1.0,0,2
W2899963195,2018,0.3333333333333333,2,1
W2069414872,2014,-1.0,0,2
W2332010616,2009,-1.0,0,2
W2003028078,2013,-1.0,0,1
W2898336105,2018,1.0,1,0
W2298973306,2014,1.0,1,0
W2788235935,2018,0.46153846153846156,19,7
W2525323163,2016,-0.3469387755102041,16,33
W2986375044,2019,-0.88,3,47
W1985811929,2011,-1.0,0,10
W2144889027,2012,-0.6666666666666666,3,15
W2711679622,2017,-0.07692307692307693,6,7
W2038440989,2015,-1.0,0,5
W2067657626,2015,0.6666666666666666,5,1
W2050053080,2013,-0.3333333333333333,1,2
W2052924508,2010,-1.0,0,4
W1965543691,2013,-1.0,0,1
W1978645034,2011,0.32,33,17
W2106247775,2013,0.28,32,18
W2139015614,2011,-0.92,2,48
W2115570069,2011,-0.2,20,30
W2023834667,2013,0.2,30,20
W1994770732,2013,-0.32,17,33
W2071346788,2014,-0.2,20,30
W1977721262,2014,0.08,27,23
W2082935935,2013,0.0,23,23
W1978072274,2011,-0.30434782608695654,16,30
W2151560145,2010,-0.36,16,34
W2056006070,2012,0.5675675675675675,29,8
W2521222097,2015,-0.16,21,29
W2146139417,2011,-0.5428571428571428,8,27
W2170804344,2010,0.3103448275862069,19,10
W1978328995,2010,-0.3333333333333333,15,30
W2071767586,2014,-0.6410256410256411,7,32
W2118973398,2009,-0.7777777777777778,4,32
W2119959531,2009,-0.5172413793103449,7,22
W2049516452,2014,-0.4,15,35
W2106873300,2016,-0.3684210526315789,6,13
W2003930941,2013,0.0,11,11
W2128593338,2009,-1.0,0,29
W2104467691,2012,0.0,10,10
W1992868479,2014,-0.8095238095238095,2,19
W2542091301,2012,-0.8888888888888888,1,17
W2154527583,2011,-0.7647058823529411,2,15
W2065975707,2012,0.0,9,9
W2021727553,2013,-0.8333333333333334,1,11
W2005161674,2010,0.2857142857142857,9,5
W2143694846,2009,-0.7142857142857143,3,18
W2080100160,2013,0.6666666666666666,10,2
W2041003787,2012,-0.5555555555555556,2,7
W1974193066,2012,0.16666666666666666,7,5
W1484272122,2015,-1.0,0,11
W2742094198,2017,-0.42857142857142855,2,5
W1977256965,2012,-0.5,2,6
W2147990225,2010,-1.0,0,12
W2039670984,2013,0.45454545454545453,8,3
W2157505738,2010,-1.0,0,6
W2169171051,2010,-0.8,1,9
W2075173386,2014,-0.45454545454545453,3,8
W2120491667,2014,-0.3333333333333333,3,6
W2292828607,2015,0.6666666666666666,5,1
W2706310519,2017,0.1111111111111111,5,4
W2798356629,2017,-0.6363636363636364,2,9
W2308050339,2016,-1.0,0,8
W2057834354,2011,-0.1111111111111111,4,5
W2114738093,2011,-0.3333333333333333,2,4
W2017072471,2013,0.3333333333333333,4,2
W2114591203,2011,-1.0,0,4
W2029622244,2011,0.0,2,2
W2162858391,2011,0.0,3,3
W1973248641,2014,1.0,4,0
W2138712472,2011,-1.0,0,4
W2603915498,2017,-1.0,0,4
W2031124055,2013,1.0,1,0
W2237133428,2012,1.0,3,0
W2728247707,2017,0.3333333333333333,2,1
W2193259680,2012,-1.0,0,4
W2164555935,2011,-1.0,0,3
W2066811367,2012,0.3333333333333333,2,1
W1970526599,2013,0.3333333333333333,2,1
W1988185030,2011,1.0,4,0
W2021739084,2013,1.0,3,0
W2591998565,2016,0.3333333333333333,2,1
W2512198042,2016,0.0,2,2
W1977954288,2011,0.0,1,1
W2050072927,2014,1.0,3,0
W1979342979,2010,1.0,1,0
W2042856118,2013,1.0,1,0
W2046579341,2013,1.0,1,0
W2289131373,2015,-1.0,0,1
W2724441189,2017,1.0,1,0
W2951448702,2013,-0.5714285714285714,3,11
W2951847562,2014,-0.043478260869565216,11,12
W2253934215,2014,0.058823529411764705,9,8
W2199782399,2012,0.5555555555555556,7,2
W1766989854,2013,0.0,3,3
W1591360977,2009,1.0,2,0
W1993140891,2010,1.0,2,0
W2952936785,2013,-1.0,0,1
W2949724413,2011,1.0,1,0
W2616594753,2017,-0.8421052631578947,3,35
W2573570214,2016,-0.64,9,41
W1899760619,2011,-0.28,18,32
W2624149722,2017,0.19047619047619047,25,17
W2532201797,2016,-0.625,6,26
W2031574895,2014,0.4444444444444444,13,5
W1840736971,2013,-0.42857142857142855,8,20
