author_id,group,award_year,relative_year,cd5
https://openalex.org/A5020404511,award,2004,-3,-0.2601062586838449
https://openalex.org/A5020404511,award,2004,-2,-0.5393939393939394
https://openalex.org/A5020404511,award,2004,-1,-0.4391111111111111
https://openalex.org/A5020404511,award,2004,0,-0.3977960927960928
https://openalex.org/A5020404511,award,2004,1,-0.8703703703703703
https://openalex.org/A5020404511,award,2004,2,-0.6136514719848054
https://openalex.org/A5020404511,award,2004,3,-0.5333333333333333
https://openalex.org/A5020404511,award,2004,4,-0.8338461538461539
https://openalex.org/A5020404511,award,2004,5,-0.10843621399176956
https://openalex.org/A5020418881,control,2018,-5,-0.217391304347826
https://openalex.org/A5020418881,control,2018,-4,1.0
https://openalex.org/A5020418881,control,2018,-2,-0.6111111111111112
https://openalex.org/A5020418881,control,2018,-1,-0.6556160241874528
https://openalex.org/A5020418881,control,2018,0,-0.9066666666666666
https://openalex.org/A5020418881,control,2018,1,-0.49000000000000005
https://openalex.org/A5020418881,control,2018,2,-0.48144835354137683
https://openalex.org/A5020418881,control,2018,3,-0.5566666666666666
https://openalex.org/A5020418881,control,2018,4,-0.07705531505531504
https://openalex.org/A5020418881,control,2018,5,0.302453909726637
https://openalex.org/A5020423438,control,2016,-1,-0.5147058823529411
https://openalex.org/A5020423438,control,2016,0,0.07441860465116275
https://openalex.org/A5020423438,control,2016,1,-0.23017902813299232
https://openalex.org/A5020423438,control,2016,2,-0.88
https://openalex.org/A5020423438,control,2016,3,0.1428571428571428
https://openalex.org/A5020423438,control,2016,4,-0.6925925925925926
https://openalex.org/A5020423438,control,2016,5,0.3314285714285714
https://openalex.org/A5020500064,control,2015,-5,-0.8456521739130434
https://openalex.org/A5020500064,control,2015,-3,-1.0
https://openalex.org/A5020500064,control,2015,-2,-0.1444444444444444
https://openalex.org/A5020500064,control,2015,-1,-0.5552115583075335
https://openalex.org/A5020500064,control,2015,0,-0.3981818181818182
https://openalex.org/A5020500064,control,2015,1,-0.5535321821036107
https://openalex.org/A5020500064,control,2015,2,-0.4837037037037037
https://openalex.org/A5020500064,control,2015,3,-0.33227016885553473
https://openalex.org/A5020500064,control,2015,4,-0.45600000000000007
https://openalex.org/A5020500064,control,2015,5,0.15363247863247864
https://openalex.org/A5020572630,award,2007,-5,-1.0
https://openalex.org/A5020572630,award,2007,-1,-0.6666666666666666
https://openalex.org/A5020572630,award,2007,0,-0.4723076923076923
https://openalex.org/A5020572630,award,2007,2,-0.6527272727272727
https://openalex.org/A5020572630,award,2007,5,-0.7142857142857143
https://openalex.org/A5020573877,control,2014,-5,0.07482057416267943
https://openalex.org/A5020573877,control,2014,-4,0.47222222222222227
https://openalex.org/A5020573877,control,2014,-3,0.6
https://openalex.org/A5020573877,control,2014,-2,0.20466666666666664
https://openalex.org/A5020573877,control,2014,-1,-0.21944444444444444
https://openalex.org/A5020573877,control,2014,0,-0.44216971916971914
https://openalex.org/A5020573877,control,2014,1,-0.5376856324923958
https://openalex.org/A5020573877,control,2014,2,-0.3014155982905983
https://openalex.org/A5020573877,control,2014,3,-0.3304273504273504
https://openalex.org/A5020573877,control,2014,4,-0.26559546724700994
https://openalex.org/A5020573877,control,2014,5,-0.6373482726423902
https://openalex.org/A5020844039,control,2012,-4,-0.30610290093048714
https://openalex.org/A5020844039,control,2012,-3,0.16666666666666669
https://openalex.org/A5020844039,control,2012,-2,-0.8400000000000001
https://openalex.org/A5020844039,control,2012,-1,-0.20856286570572286
https://openalex.org/A5020844039,control,2012,0,-0.641795287909214
https://openalex.org/A5020844039,control,2012,1,-0.2727272727272727
https://openalex.org/A5020844039,control,2012,3,-1.0
https://openalex.org/A5020883423,award,2006,0,-0.32
https://openalex.org/A5020883423,award,2006,1,0.0
https://openalex.org/A5020883423,award,2006,2,-0.19999999999999998
https://openalex.org/A5020883423,award,2006,3,-0.4285714285714285
https://openalex.org/A5020883423,award,2006,4,-0.35380196523053664
https://openalex.org/A5020883423,award,2006,5,-0.9333333333333332
https://openalex.org/A5021195349,control,2017,-5,0.18421440217504617
https://openalex.org/A5021195349,control,2017,-4,0.08052136879723087
https://openalex.org/A5021195349,control,2017,-3,0.3965899955899956
https://openalex.org/A5021195349,control,2017,-2,0.20444444444444443
https://openalex.org/A5021195349,control,2017,-1,0.10889183524606622
https://openalex.org/A5021195349,control,2017,0,0.1894837654396813
https://openalex.org/A5021195349,control,2017,1,-0.12789257872618795
https://openalex.org/A5021195349,control,2017,2,-0.024952867858504625
https://openalex.org/A5021195349,control,2017,3,-0.08545276828532448
https://openalex.org/A5021195349,control,2017,4,-0.13957982907711733
https://openalex.org/A5021195349,control,2017,5,0.0714740560745562
https://openalex.org/A5021297302,award,2017,-1,-0.47
https://openalex.org/A5021297302,award,2017,0,-0.48
https://openalex.org/A5021336998,control,2015,-5,-0.8125
https://openalex.org/A5021336998,control,2015,-4,-0.7
https://openalex.org/A5021336998,control,2015,-3,-0.64
https://openalex.org/A5021336998,control,2015,-2,-1.0
https://openalex.org/A5021336998,control,2015,-1,-1.0
https://openalex.org/A5021336998,control,2015,0,-0.7451737451737451
https://openalex.org/A5021336998,control,2015,1,-0.75
https://openalex.org/A5021336998,control,2015,2,-0.3793103448275862
https://openalex.org/A5021336998,control,2015,3,-0.5
https://openalex.org/A5021336998,control,2015,5,1.0
https://openalex.org/A5021697915,award,2006,-3,-0.72
https://openalex.org/A5021697915,award,2006,-2,0.3106060606060606
https://openalex.org/A5021697915,award,2006,-1,0.0625
https://openalex.org/A5021697915,award,2006,0,-0.24666666666666667
https://openalex.org/A5021697915,award,2006,1,-1.0
https://openalex.org/A5021697915,award,2006,3,-0.44047619047619047
https://openalex.org/A5021697915,award,2006,5,-0.04657004830917875
https://openalex.org/A5021735130,award,2018,-4,1.0
https://openalex.org/A5021735130,award,2018,-2,-1.0
https://openalex.org/A5021735130,award,2018,0,-0.4871794871794871
https://openalex.org/A5021735130,award,2018,1,-0.3647058823529412
https://openalex.org/A5021735130,award,2018,2,-0.5384615384615384
https://openalex.org/A5021735130,award,2018,3,-0.4545454545454545
https://openalex.org/A5021735130,award,2018,4,1.0
https://openalex.org/A5021735130,award,2018,5,-0.8947368421052632
https://openalex.org/A5021833322,award,2015,-3,-1.0
https://openalex.org/A5021833322,award,2015,-2,1.0
https://openalex.org/A5021833322,award,2015,-1,-0.96
https://openalex.org/A5021833322,award,2015,0,-1.0
https://openalex.org/A5021833322,award,2015,1,-1.0
https://openalex.org/A5021833322,award,2015,2,-1.0
https://openalex.org/A5021833322,award,2015,3,1.0
https://openalex.org/A5021842384,control,2018,-5,-0.46894152522669147
https://openalex.org/A5021842384,control,2018,-4,-0.7146730462519937
https://openalex.org/A5021842384,control,2018,-3,0.061847972815714754
https://openalex.org/A5021842384,control,2018,-2,-0.4666666666666667
https://openalex.org/A5021842384,control,2018,-1,-0.5761904761904761
https://openalex.org/A5021842384,control,2018,0,0.08961186820769364
https://openalex.org/A5021842384,control,2018,1,0.010231990231990232
https://openalex.org/A5021842384,control,2018,2,-0.08733211233211233
https://openalex.org/A5021842384,control,2018,3,-0.2857142857142857
https://openalex.org/A5021842384,control,2018,4,0.6571428571428571
https://openalex.org/A5021842384,control,2018,5,0.6275
https://openalex.org/A5022020843,award,2004,0,-0.053333333333333344
https://openalex.org/A5022020843,award,2004,1,-0.75
https://openalex.org/A5022020843,award,2004,3,-0.1020408163265306
https://openalex.org/A5022020843,award,2004,4,-0.7142857142857143
https://openalex.org/A5022031348,award,2015,-1,-0.8888888888888888
https://openalex.org/A5022031348,award,2015,0,-0.5425862068965518
https://openalex.org/A5022031348,award,2015,1,0.03846153846153845
https://openalex.org/A5022031348,award,2015,2,-0.6634920634920636
https://openalex.org/A5022031348,award,2015,3,-0.2871145327540677
https://openalex.org/A5022031348,award,2015,4,-0.9166666666666667
https://openalex.org/A5022031348,award,2015,5,0.042857142857142844
https://openalex.org/A5022068777,control,2012,-5,-1.0
https://openalex.org/A5022068777,control,2012,-3,-0.8400488400488401
https://openalex.org/A5022068777,control,2012,-2,0.16666666666666666
https://openalex.org/A5022068777,control,2012,-1,-0.5936507936507937
https://openalex.org/A5022068777,control,2012,0,-0.6302485445588893
https://openalex.org/A5022068777,control,2012,1,-0.8333333333333334
https://openalex.org/A5022068777,control,2012,2,-0.10787878787878784
https://openalex.org/A5022068777,control,2012,3,-0.84
https://openalex.org/A5022068777,control,2012,4,0.1333333333333333
https://openalex.org/A5022068777,control,2012,5,-0.4123376623376623
https://openalex.org/A5022177364,award,2007,-5,0.21666666666666665
https://openalex.org/A5022177364,award,2007,-4,-0.09398671096345515
https://openalex.org/A5022177364,award,2007,-3,-0.26705426356589146
https://openalex.org/A5022177364,award,2007,-2,0.215
https://openalex.org/A5022177364,award,2007,-1,-0.345167451596023
https://openalex.org/A5022177364,award,2007,0,-0.019283216783216792
https://openalex.org/A5022177364,award,2007,1,-0.4375675642307739
https://openalex.org/A5022177364,award,2007,2,-0.03943407385054983
https://openalex.org/A5022177364,award,2007,3,-0.418261838170305
https://openalex.org/A5022177364,award,2007,4,-0.42147286147286145
https://openalex.org/A5022177364,award,2007,5,-0.3653289153852058
https://openalex.org/A5022201710,award,2011,-3,-0.3461638418415912
https://openalex.org/A5022201710,award,2011,-2,-0.26666666666666666
https://openalex.org/A5022201710,award,2011,-1,-0.5
https://openalex.org/A5022201710,award,2011,0,-0.7931034482758621
https://openalex.org/A5022201710,award,2011,1,-0.5384615384615384
https://openalex.org/A5022264843,control,2013,-5,-0.60391341991342
https://openalex.org/A5022264843,control,2013,-4,-0.9382608695652175
https://openalex.org/A5022264843,control,2013,-3,-0.8875
https://openalex.org/A5022264843,control,2013,-2,-0.2222222222222222
https://openalex.org/A5022264843,control,2013,-1,-0.7877492877492878
https://openalex.org/A5022264843,control,2013,0,-0.4142300194931774
https://openalex.org/A5022264843,control,2013,1,-0.46153846153846156
https://openalex.org/A5022264843,control,2013,2,0.04756132756132756
https://openalex.org/A5022264843,control,2013,3,-0.9285714285714286
https://openalex.org/A5022264843,control,2013,4,-0.3414947625473941
https://openalex.org/A5022264843,control,2013,5,0.8333333333333334
https://openalex.org/A5022320149,award,2007,-3,-0.84
https://openalex.org/A5022320149,award,2007,-2,-0.9047619047619048
https://openalex.org/A5022320149,award,2007,-1,-1.0
https://openalex.org/A5022320149,award,2007,0,-0.1855640807047457
https://openalex.org/A5022320149,award,2007,1,-0.2222222222222222
https://openalex.org/A5022511801,award,2013,0,-0.786628733997155
https://openalex.org/A5022905724,award,2007,-3,-0.5625
https://openalex.org/A5022905724,award,2007,-2,-0.37809065934065933
https://openalex.org/A5022905724,award,2007,-1,-0.71
https://openalex.org/A5022905724,award,2007,0,-0.41349593495934955
https://openalex.org/A5022905724,award,2007,1,-0.762962962962963
https://openalex.org/A5022905724,award,2007,2,0.1428571428571428
https://openalex.org/A5022905724,award,2007,3,-0.33636363636363636
https://openalex.org/A5022905724,award,2007,4,-0.14865036923860453
https://openalex.org/A5022905724,award,2007,5,-0.30781921496531295
https://openalex.org/A5023051798,award,2009,0,-0.6133333333333334
https://openalex.org/A5023279342,award,2008,-2,-0.6799999999999999
https://openalex.org/A5023279342,award,2008,1,-1.0
https://openalex.org/A5023279342,award,2008,2,-0.75
https://openalex.org/A5023279342,award,2008,3,0.2
https://openalex.org/A5023279342,award,2008,4,-0.8518518518518519
https://openalex.org/A5023279342,award,2008,5,-1.0
https://openalex.org/A5023359178,control,2017,-5,-0.8514285714285714
https://openalex.org/A5023359178,control,2017,-4,-0.34287912087912087
https://openalex.org/A5023359178,control,2017,-3,-0.9199999999999999
https://openalex.org/A5023359178,control,2017,-2,-0.6879528627045091
https://openalex.org/A5023359178,control,2017,-1,-0.8679865424430642
https://openalex.org/A5023359178,control,2017,0,-0.4304874104874105
https://openalex.org/A5023359178,control,2017,1,-0.1295238095238095
https://openalex.org/A5023359178,control,2017,2,-0.9619354838709677
https://openalex.org/A5023359178,control,2017,3,-0.1066555277081593
https://openalex.org/A5023359178,control,2017,4,-0.6609090909090909
https://openalex.org/A5023359178,control,2017,5,-0.12380952380952381
https://openalex.org/A5023381858,control,2008,-5,-0.213448275862069
https://openalex.org/A5023381858,control,2008,-4,-0.43500000000000005
https://openalex.org/A5023381858,control,2008,-3,-0.6053511705685619
https://openalex.org/A5023381858,control,2008,-2,-0.21381818181818182
https://openalex.org/A5023381858,control,2008,-1,-0.4524731182795699
https://openalex.org/A5023381858,control,2008,0,-0.8856209150326797
https://openalex.org/A5023381858,control,2008,1,-0.49473684210526314
https://openalex.org/A5023381858,control,2008,2,-0.13366707366707364
https://openalex.org/A5023381858,control,2008,3,0.0
https://openalex.org/A5023381858,control,2008,4,0.4044071669071669
https://openalex.org/A5023381858,control,2008,5,-0.058302840153629236
https://openalex.org/A5023591555,award,2010,-5,-0.5
https://openalex.org/A5023591555,award,2010,-4,-1.0
https://openalex.org/A5023591555,award,2010,-3,-0.96
https://openalex.org/A5023591555,award,2010,-2,-0.6444444444444445
https://openalex.org/A5023591555,award,2010,-1,-0.9629629629629629
https://openalex.org/A5023591555,award,2010,0,-0.915952380952381
https://openalex.org/A5023591555,award,2010,2,0.022727272727272763
https://openalex.org/A5023591555,award,2010,3,-0.27012987012987016
https://openalex.org/A5023591555,award,2010,4,-0.8866666666666667
https://openalex.org/A5023591555,award,2010,5,-0.9166666666666666
https://openalex.org/A5023658938,award,2007,-4,-1.0
https://openalex.org/A5023658938,award,2007,-3,1.0
https://openalex.org/A5023658938,award,2007,-2,0.7954022988505747
https://openalex.org/A5023658938,award,2007,-1,-0.76
https://openalex.org/A5023658938,award,2007,0,-0.51
https://openalex.org/A5023658938,award,2007,1,0.455686274509804
https://openalex.org/A5023658938,award,2007,2,0.4488888888888889
https://openalex.org/A5023658938,award,2007,3,1.0
https://openalex.org/A5023658938,award,2007,4,-0.3309090909090909
https://openalex.org/A5023658938,award,2007,5,-0.08333333333333333
https://openalex.org/A5023884479,award,2010,0,-0.48
https://openalex.org/A5023884479,award,2010,4,-0.7714285714285715
https://openalex.org/A5023962451,control,2009,-5,-1.0
https://openalex.org/A5023962451,control,2009,-3,1.0
https://openalex.org/A5023962451,control,2009,-2,-0.4
https://openalex.org/A5023962451,control,2009,-1,-0.20131868131868133
https://openalex.org/A5023962451,control,2009,0,-0.32
https://openalex.org/A5023962451,control,2009,1,-0.76
https://openalex.org/A5023962451,control,2009,2,-0.6594760614272809
https://openalex.org/A5023962451,control,2009,3,-0.14097806954949813
https://openalex.org/A5023962451,control,2009,4,-0.4666666666666667
https://openalex.org/A5024041563,control,2013,0,-0.72
https://openalex.org/A5024843495,award,2004,-1,-0.6363636363636364
https://openalex.org/A5024843495,award,2004,0,-0.5897435897435898
https://openalex.org/A5024843495,award,2004,2,-0.6428571428571428
https://openalex.org/A5024843495,award,2004,3,0.2708333333333333
https://openalex.org/A5024980585,award,2014,-1,-0.10934744268077602
https://openalex.org/A5024980585,award,2014,0,-0.5607272727272727
https://openalex.org/A5024980585,award,2014,1,-0.3647522847522847
https://openalex.org/A5024980585,award,2014,2,0.19333333333333336
https://openalex.org/A5024980585,award,2014,3,-0.37570207570207576
https://openalex.org/A5024980585,award,2014,4,-0.33600945754645944
https://openalex.org/A5024980585,award,2014,5,0.023006253006253
https://openalex.org/A5024997852,award,2017,0,-0.8
https://openalex.org/A5024997852,award,2017,3,-0.8423280423280424
https://openalex.org/A5024997852,award,2017,4,-0.5777777777777777
https://openalex.org/A5024997852,award,2017,5,-0.7142857142857143
https://openalex.org/A5025028660,control,2018,-4,1.0
https://openalex.org/A5025028660,control,2018,-3,-0.5555555555555556
https://openalex.org/A5025028660,control,2018,-2,0.0
https://openalex.org/A5025028660,control,2018,-1,-0.1
https://openalex.org/A5025028660,control,2018,0,0.06933333333333333
https://openalex.org/A5025028660,control,2018,1,0.5599999999999999
https://openalex.org/A5025028660,control,2018,2,0.05163883735312304
https://openalex.org/A5025028660,control,2018,3,-0.13148880105401842
https://openalex.org/A5025028660,control,2018,4,-0.07883979049970952
https://openalex.org/A5025028660,control,2018,5,0.18332392245435725
https://openalex.org/A5025058751,award,2018,-3,0.3333333333333333
https://openalex.org/A5025058751,award,2018,0,0.42400000000000004
https://openalex.org/A5025058751,award,2018,1,0.16666666666666666
https://openalex.org/A5025058751,award,2018,2,0.00597067745197169
https://openalex.org/A5025058751,award,2018,3,-0.04022222222222223
https://openalex.org/A5025058751,award,2018,4,1.0
https://openalex.org/A5025058751,award,2018,5,0.63
https://openalex.org/A5025138797,control,2012,-4,-1.0
https://openalex.org/A5025138797,control,2012,-3,-0.5348148148148149
https://openalex.org/A5025138797,control,2012,-2,-0.16533333333333333
https://openalex.org/A5025138797,control,2012,-1,-0.84
https://openalex.org/A5025138797,control,2012,0,-0.48318181818181816
https://openalex.org/A5025138797,control,2012,1,-0.19619047619047617
https://openalex.org/A5025138797,control,2012,2,-0.20365183110281151
https://openalex.org/A5025138797,control,2012,3,-0.17504898202572622
https://openalex.org/A5025138797,control,2012,4,0.04701298701298702
https://openalex.org/A5025138797,control,2012,5,-0.437461456671983
https://openalex.org/A5025318877,control,2006,-4,-0.35363247863247865
https://openalex.org/A5025318877,control,2006,-3,-0.24332141288663028
https://openalex.org/A5025318877,control,2006,-2,-0.7261437908496732
https://openalex.org/A5025318877,control,2006,-1,-0.641077441077441
https://openalex.org/A5025318877,control,2006,0,-0.3882353983987378
https://openalex.org/A5025318877,control,2006,1,-0.4536820755002573
https://openalex.org/A5025318877,control,2006,2,-0.11537665233317407
https://openalex.org/A5025318877,control,2006,3,-0.2171814671814672
https://openalex.org/A5025318877,control,2006,4,-0.13483351235230934
https://openalex.org/A5025318877,control,2006,5,-0.2444862155388471
https://openalex.org/A5025340145,award,2010,-1,-0.85
https://openalex.org/A5025340145,award,2010,0,-0.8443396603396603
https://openalex.org/A5025340145,award,2010,1,-0.5404539007092198
https://openalex.org/A5025340145,award,2010,2,-0.8
https://openalex.org/A5025420692,award,2003,-1,-1.0
https://openalex.org/A5025420692,award,2003,1,-0.8571428571428572
https://openalex.org/A5025420692,award,2003,2,-0.8333333333333334
https://openalex.org/A5025420692,award,2003,4,-1.0
https://openalex.org/A5025420692,award,2003,5,-1.0
https://openalex.org/A5025874799,control,2018,-3,0.07407407407407407
https://openalex.org/A5025874799,control,2018,-2,1.0
https://openalex.org/A5025874799,control,2018,-1,-0.3575581395348837
https://openalex.org/A5025874799,control,2018,0,-0.33571428571428574
https://openalex.org/A5025874799,control,2018,1,-0.8307692307692308
https://openalex.org/A5025874799,control,2018,2,-1.0
https://openalex.org/A5025874799,control,2018,3,1.0
https://openalex.org/A5025874799,control,2018,4,1.0
https://openalex.org/A5025874799,control,2018,5,0.0
https://openalex.org/A5026297326,control,2015,-5,-0.17
https://openalex.org/A5026297326,control,2015,-4,-0.77
https://openalex.org/A5026297326,control,2015,-3,-0.5335714285714286
https://openalex.org/A5026297326,control,2015,-2,-0.730748299319728
https://openalex.org/A5026297326,control,2015,-1,-0.575748159729008
https://openalex.org/A5026297326,control,2015,0,-0.06
https://openalex.org/A5026297326,control,2015,1,-0.2516883116883117
https://openalex.org/A5026297326,control,2015,2,-0.22137254901960784
https://openalex.org/A5026297326,control,2015,3,-0.37550607287449395
https://openalex.org/A5026297326,control,2015,4,0.06818181818181818
https://openalex.org/A5026297326,control,2015,5,0.245
https://openalex.org/A5026744189,award,2014,-5,-0.1428571428571428
https://openalex.org/A5026744189,award,2014,-4,-0.36
https://openalex.org/A5026744189,award,2014,-3,-1.0
https://openalex.org/A5026744189,award,2014,-2,-0.52
https://openalex.org/A5026744189,award,2014,0,-0.78
https://openalex.org/A5026744189,award,2014,1,-0.627906976744186
https://openalex.org/A5026744189,award,2014,2,-0.5862068965517241
https://openalex.org/A5026744189,award,2014,3,1.0
https://openalex.org/A5026744189,award,2014,5,0.15931372549019607
https://openalex.org/A5026825380,control,2003,-5,-0.33596491228070174
https://openalex.org/A5026825380,control,2003,-4,-0.065359477124183
https://openalex.org/A5026825380,control,2003,-3,-0.7076923076923076
https://openalex.org/A5026825380,control,2003,-2,-0.5941295546558705
https://openalex.org/A5026825380,control,2003,-1,-0.3175943709078144
https://openalex.org/A5026825380,control,2003,0,-0.10897847773739548
https://openalex.org/A5026825380,control,2003,1,-0.215024975024975
https://openalex.org/A5026825380,control,2003,2,-0.38789623581255106
https://openalex.org/A5026825380,control,2003,3,-0.4054594017094017
https://openalex.org/A5026825380,control,2003,4,-0.248485987696514
https://openalex.org/A5026825380,control,2003,5,-0.7841129032258065
https://openalex.org/A5026925980,control,2016,-4,-0.27623931623931625
https://openalex.org/A5026925980,control,2016,-2,-0.6748717948717949
https://openalex.org/A5026925980,control,2016,-1,-0.6333333333333333
https://openalex.org/A5026925980,control,2016,0,-0.8654545454545454
https://openalex.org/A5026925980,control,2016,1,-0.04530864197530867
https://openalex.org/A5026925980,control,2016,2,-1.0
https://openalex.org/A5026925980,control,2016,3,-0.8434146341463414
https://openalex.org/A5026925980,control,2016,4,-0.22108843537414966
https://openalex.org/A5026925980,control,2016,5,-0.14078674948240164
https://openalex.org/A5026996875,award,2003,-3,-0.26476190476190475
https://openalex.org/A5026996875,award,2003,-2,-0.9743589743589745
https://openalex.org/A5026996875,award,2003,-1,-0.5945299145299145
https://openalex.org/A5026996875,award,2003,0,-0.0926190476190476
https://openalex.org/A5026996875,award,2003,1,-0.5062962962962964
https://openalex.org/A5026996875,award,2003,2,-0.5922222222222222
https://openalex.org/A5026996875,award,2003,3,-0.8539682539682539
https://openalex.org/A5026996875,award,2003,4,-0.9090909090909092
https://openalex.org/A5026996875,award,2003,5,-0.11975757575757576
https://openalex.org/A5027328044,award,2013,-4,0.54
https://openalex.org/A5027328044,award,2013,-2,-0.76
https://openalex.org/A5027328044,award,2013,-1,-0.84
https://openalex.org/A5027328044,award,2013,0,-0.6933333333333334
https://openalex.org/A5027328044,award,2013,1,-0.5985714285714285
https://openalex.org/A5027328044,award,2013,2,-0.5867861142217246
https://openalex.org/A5027328044,award,2013,3,-0.4676190476190476
https://openalex.org/A5027328044,award,2013,4,-0.5816666666666667
https://openalex.org/A5027328044,award,2013,5,-0.37341964548861095
https://openalex.org/A5027517542,award,2014,-3,-0.2526984126984127
https://openalex.org/A5027517542,award,2014,-2,-0.1826923076923077
https://openalex.org/A5027517542,award,2014,-1,-0.7164124909222949
https://openalex.org/A5027517542,award,2014,0,-0.24868007809184278
https://openalex.org/A5027517542,award,2014,1,-0.31111801242236026
https://openalex.org/A5027517542,award,2014,2,-0.3333333333333333
https://openalex.org/A5027517542,award,2014,3,0.15416666666666667
https://openalex.org/A5027517542,award,2014,4,-0.32142857142857145
https://openalex.org/A5027517542,award,2014,5,-0.041666666666666685
https://openalex.org/A5027563965,award,2014,-1,-1.0
https://openalex.org/A5027563965,award,2014,0,-0.8571428571428571
https://openalex.org/A5027563965,award,2014,2,0.0
https://openalex.org/A5027563965,award,2014,3,-0.5
https://openalex.org/A5027569258,award,2001,-3,-1.0
https://openalex.org/A5027569258,award,2001,-2,1.0
https://openalex.org/A5027569258,award,2001,-1,-0.8888888888888888
https://openalex.org/A5027569258,award,2001,0,0.2867692307692308
https://openalex.org/A5027569258,award,2001,1,-0.3333333333333333
https://openalex.org/A5027569258,award,2001,2,-0.4875
https://openalex.org/A5027819738,control,2010,-5,-0.5928571428571429
https://openalex.org/A5027819738,control,2010,-4,-0.4295833333333333
https://openalex.org/A5027819738,control,2010,-3,-0.528888888888889
https://openalex.org/A5027819738,control,2010,-2,-0.72
https://openalex.org/A5027819738,control,2010,-1,-0.1851851851851851
https://openalex.org/A5027819738,control,2010,0,-0.56
https://openalex.org/A5027819738,control,2010,1,-0.7587878787878788
https://openalex.org/A5027819738,control,2010,2,-0.37333333333333335
https://openalex.org/A5027819738,control,2010,3,0.1929824561403509
https://openalex.org/A5027819738,control,2010,4,-0.7695652173913043
https://openalex.org/A5027925889,award,2018,0,0.35
https://openalex.org/A5027925889,award,2018,1,0.42
https://openalex.org/A5027925889,award,2018,2,0.3900709219858156
https://openalex.org/A5028059312,award,2007,0,-0.52
https://openalex.org/A5028059312,award,2007,1,1.0
https://openalex.org/A5028059312,award,2007,2,0.1111111111111111
https://openalex.org/A5028059312,award,2007,3,0.0
https://openalex.org/A5028238692,award,2017,0,0.02702702702702703
https://openalex.org/A5028238692,award,2017,2,0.75
https://openalex.org/A5028238692,award,2017,3,-0.5
https://openalex.org/A5028238692,award,2017,4,-0.6666666666666666
https://openalex.org/A5028448553,award,2012,0,0.1351351351351351
https://openalex.org/A5028448553,award,2012,1,0.0
https://openalex.org/A5028459977,award,2015,-1,-0.9230769230769231
https://openalex.org/A5028459977,award,2015,0,-0.011111111111111117
https://openalex.org/A5028459977,award,2015,1,-0.23809523809523814
https://openalex.org/A5028459977,award,2015,2,-0.5744047619047619
https://openalex.org/A5028459977,award,2015,4,0.0
https://openalex.org/A5028459977,award,2015,5,0.0
https://openalex.org/A5028518494,control,2004,-5,0.09999999999999998
https://openalex.org/A5028518494,control,2004,-4,1.0
https://openalex.org/A5028518494,control,2004,-3,-0.25
https://openalex.org/A5028518494,control,2004,-2,0.39999999999999997
https://openalex.org/A5028518494,control,2004,-1,0.23452960485569183
https://openalex.org/A5028518494,control,2004,0,0.09436285936285937
https://openalex.org/A5028518494,control,2004,1,-0.4622164575289575
https://openalex.org/A5028518494,control,2004,2,-0.521079211941474
https://openalex.org/A5028518494,control,2004,3,-0.23638984204201596
https://openalex.org/A5028518494,control,2004,4,-0.5345187756234758
https://openalex.org/A5028518494,control,2004,5,-0.2554352199883097
https://openalex.org/A5028750260,award,2006,0,-0.21333333333333337
https://openalex.org/A5028750260,award,2006,2,-0.8
https://openalex.org/A5028750260,award,2006,3,-1.0
https://openalex.org/A5028750260,award,2006,4,-0.6
https://openalex.org/A5028750260,award,2006,5,-0.25
https://openalex.org/A5028755343,award,2010,-3,-0.1538461538461538
https://openalex.org/A5028755343,award,2010,-2,-0.8571428571428572
https://openalex.org/A5028755343,award,2010,-1,-0.8571428571428571
https://openalex.org/A5028755343,award,2010,0,-0.23872679045092837
https://openalex.org/A5028755343,award,2010,1,0.8333333333333333
https://openalex.org/A5028755343,award,2010,2,-0.5121951219512195
https://openalex.org/A5028755343,award,2010,3,-1.0
https://openalex.org/A5028755343,award,2010,4,0.2
https://openalex.org/A5029055674,control,2000,-5,-0.45
https://openalex.org/A5029055674,control,2000,-4,0.14285714285714285
https://openalex.org/A5029055674,control,2000,-3,-0.8125
https://openalex.org/A5029055674,control,2000,-1,-0.5276653171390013
https://openalex.org/A5029055674,control,2000,0,-0.24358371040723986
https://openalex.org/A5029055674,control,2000,2,-0.2925170068027211
https://openalex.org/A5029055674,control,2000,3,-1.0
https://openalex.org/A5029055674,control,2000,4,-0.64
https://openalex.org/A5029055674,control,2000,5,-0.47333333333333333
https://openalex.org/A5029554720,control,2018,-2,1.0
https://openalex.org/A5029554720,control,2018,-1,-0.36
https://openalex.org/A5029554720,control,2018,0,0.9111111111111111
https://openalex.org/A5029554720,control,2018,1,-0.19197802197802197
https://openalex.org/A5029554720,control,2018,2,-0.03318659568659568
https://openalex.org/A5029554720,control,2018,3,0.23214285714285715
https://openalex.org/A5029554720,control,2018,4,0.4117647058823529
https://openalex.org/A5029554720,control,2018,5,-0.0909090909090909
https://openalex.org/A5030073319,award,2016,0,-0.15000000000000002
https://openalex.org/A5030456881,award,2018,-3,1.0
https://openalex.org/A5030456881,award,2018,-2,-0.8
https://openalex.org/A5030456881,award,2018,0,1.0
https://openalex.org/A5030456881,award,2018,1,-0.3148148148148148
https://openalex.org/A5030456881,award,2018,2,0.25
https://openalex.org/A5030456881,award,2018,3,-1.0
https://openalex.org/A5030456881,award,2018,5,0.6
