paper_id,cited_by_count
W1941025032,25
W2470153925,21
W2135650106,20
W1968656948,19
W2023506121,28
W1996464758,26
W2183561343,22
W2484023394,19
W1991803138,14
W2305560592,11
W2098046929,20
W2015964913,15
W2020712120,15
W1972545760,13
W1516438975,10
W2244054352,10
W2035835786,9
W2726957428,8
W2115999281,7
W2328571442,7
W2444677449,7
W1994884801,6
W1967311823,4
W4243297269,4
W4248988733,2
W1972884524,3
W2293751585,2
W2370865983,2
W2008596867,1
W2019123070,1
W2152168421,15
W1902719944,5
W1587366256,3
W2228753561,2
W1598251436,1
W193637314,1
W2290024387,1
W77937276,1
W1559826859,0
W1823354189,0
W1860401015,0
W1964795990,0
W1978129899,0
W1990010046,0
W1996323759,0
W2012485753,0
W2038424287,0
W2047636194,0
W2067664581,0
W2068057583,0
W2182070661,0
W2368370527,0
W2560131608,0
W2612470180,0
W2619252988,0
W2810880195,0
W2893625134,0
W2894172020,0
W2913028816,0
W3006513813,0
W3116420767,0
W3116763321,0
W4231140131,0
W4233060212,0
W4382657989,0
W3144106047,308
W2740130862,295
W2149231960,278
W1771830246,248
W4206600618,240
W2025791343,215
W2143085507,203
W2167117640,201
W2046434103,199
W2129164226,194
W4251460506,150
W1979778970,126
W1973650376,123
W2740214691,121
W2111421634,119
W2103634003,86
W3193581842,85
W2354248936,77
W1963892323,70
W1819759706,67
W2019230987,67
W2740220421,64
W2090908431,44
W4252398070,37
W1974020522,35
W2015018654,34
W4236390018,28
W1992375688,26
W4229842944,24
W2281846375,14
W2759128117,11
W4232728046,30
W2057798707,28
W2086474969,28
W2152716853,25
W2158053097,22
W2890445220,21
W1980850370,20
W2134354400,13
W2898766805,11
W1977678951,10
W2963609593,9
W2038746072,19
W2089564390,13
W166858014,12
W2045002839,12
W1563891759,11
W2030247005,10
W4250245284,9
W1982418583,8
W2739686667,8
W2165482791,7
W2767199936,7
W1534631875,8
W3146810390,7
W2143447336,4
W1602207954,3
W2142070867,7
W2028292931,4
W4246019862,4
W1577499035,3
W2788371999,2
W1562564857,1
W2014877837,1
W207829359,1
W2101598211,1
W3138127358,1
W2412668104,8
W2510315298,4
W1849716444,3
W2120409371,3
W2951324391,3
W1934942155,2
W67136170,2
W1925964586,1
W327852779,1
W1669998109,0
W2014514433,0
W2021629831,0
W2055481517,0
W2550064569,0
W2625240517,0
W2766309730,0
W2801337338,0
W2918798223,0
W2995660150,0
W3023513510,0
W4240303893,0
W4298013288,0
W4393521184,0
W4394068203,0
W4394082250,0
W4394126527,0
W4394163299,0
W4394164741,0
W4394276963,0
W4394327219,0
W4394360921,0
W4394452066,0
W4394560443,0
W2610875001,206
W2315975036,204
W1996137199,188
W2049036780,178
W2508345357,144
W3150948256,138
W2161455381,98
W2170028174,97
W2119230255,94
W2068667627,88
W2523934390,71
W2070434033,80
W2009263081,65
W2133470485,63
W2277684984,63
W2606998139,60
W2080797991,58
W2763000667,57
W1516341874,56
W2789563032,43
W2114147463,40
W1551356256,39
W2604207309,39
W2740124409,39
W2896245137,38
W1598797997,37
W2898296868,33
W2035284988,30
W2003329422,28
W2793094445,26
W2056707913,24
W2002093905,23
W2560288464,22
W2155064397,20
W2529887970,19
W2790121646,19
W2075826850,14
W2419534485,11
W2067188641,2
W2963118598,24
W2514424535,22
W2806977688,17
W1966076226,16
W2887369331,15
W1520171739,13
W2022807173,9
W2030837575,16
W2107311082,16
W2770345413,15
W2764163195,13
W2111815723,12
W2076398323,11
W2241301982,10
W2763097792,9
W2910395934,7
W2897660943,6
W1813566687,5
W1984146476,9
W1574540240,5
W2038711844,4
W1966623881,3
W2527665451,2
W2905205896,7
W2157754486,3
W4233245215,2
W2541219971,1
W1979088397,7
W2340767234,6
W1917430326,5
W2765347087,5
W1967946801,4
W3147764850,4
W1601773804,3
W2279030258,3
W2110817489,2
W2293580299,2
W2748375054,2
W2787517367,2
W4231060219,2
W4253095599,2
W1515316921,1
W1919162402,1
W2056216157,1
W2150919814,1
W2168544496,1
W2318880373,1
W2931970498,1
W2945563641,1
W845681642,1
W1967853191,4
W2903196029,4
W2951786169,1
W1584982855,0
W1991995294,0
W1997363941,0
W1998011763,0
W2020771663,0
W2038959246,0
W4413399314,0
W58672559,0
W2103331800,535
W172589331,520
W2131399618,435
W2394945029,396
W4214605592,392
W2017475793,340
W2146102702,321
W2785700716,309
W2791251367,292
W2084859862,196
W2099257422,173
W1984107941,172
W2128805726,161
W2172184261,158
W2144916689,157
W2112656403,138
W2011199136,137
W2027750090,125
W2889774534,121
W2898500478,98
W4253000868,91
W2144561012,89
W2124137178,87
W2111360050,82
W2770823368,82
W2782879054,82
W3162456902,54
W2897520341,29
W2035197451,90
W2756172860,71
W3163721705,55
W2798979532,52
W2022940401,46
W1996280936,42
W2097497903,39
W2515968971,38
W3003944333,34
W2295355640,31
W2602901308,22
W2766122570,19
W2570038421,7
W2821939715,6
W2219894013,10
W4289388418,6
W2524211002,5
W1877168665,3
W1548081039,6
W2885479472,115
W2594170375,63
W2950946100,12
W2740102079,4
W2892333608,4
W2012594609,0
W2059307573,0
W2073202755,0
W2205863601,0
W2255982124,0
W2259365944,0
W2279039114,0
W2326668264,0
W2337154572,0
W2349216929,0
W2349291624,0
W2376131758,0
W2376596946,0
W2386616420,0
W2398924507,0
W2482122020,0
W2501253621,0
W2506555911,0
W2611535678,0
W2742879317,0
W2743943170,0
W2743963390,0
W2744586545,0
W2745397082,0
W2745479938,0
W2746626334,0
W2747372445,0
W2749452390,0
W2752720907,0
W2763525639,0
W2896059094,0
W2901463977,0
W2915282997,0
W2951920174,0
W3041404361,0
W3108045553,0
W3108409596,0
W3114030854,0
W3116238173,0
W3178190668,0
W4230852851,0
W4232165948,0
W4236227535,0
W4237935525,0
W4238596772,0
W4242296098,0
W4244271477,0
W4254458830,0
W2039287452,115
W1992777946,106
W2796726869,71
W2604247018,50
W2531413040,45
W2761297771,30
W2899626437,11
W2889490035,73
W2137258051,71
W2568852336,65
W1497013959,64
W2041422323,60
W2095810701,56
W2259853674,55
W2777392906,55
W2134770942,54
W2144789370,53
W1986385081,50
W2107426858,49
W2031397756,41
W1978884939,40
W1553630057,36
W2121280877,35
W2162339514,32
W1927741686,30
W2058064470,30
W2265178974,30
W2785931971,30
W1708780353,28
W198216027,28
W2052695231,28
W2091208171,28
W2247994230,28
W2169712903,25
W2099952304,24
W4239940594,24
W2062705593,19
W2507512032,19
W169389188,18
W2116990643,15
W2107690445,37
W4252356254,30
W2964090964,27
W2075133940,26
W2085426894,23
W2619280986,20
W2137623615,19
W2888578485,19
W2607338915,18
W1546399868,17
W2163273273,17
W2159732731,15
W2798933806,15
W2026575038,14
W2342314656,14
W2790397622,14
W4255990314,13
W2019750884,24
W1621444007,17
W2020430463,16
W1760322535,15
W1980911194,15
W2098009775,14
W3119451573,14
W304725001,12
W2086598807,11
W2127745558,11
W2796238535,10
W2063284732,9
W2239891621,9
W1997458796,8
W2016690676,8
W2734868194,8
W2740180486,8
W1525807745,5
W2312288198,5
W2890361100,5
W2769310020,4
W2757091317,11
W1818877332,9
W2182292877,9
W1889944642,8
W2766348549,8
W2063648336,7
W2591826331,6
W278357405,6
W4236959331,6
W1542468491,5
W2086345130,5
W2115489612,4
W2797037384,3
W2765556188,2
W2025171865,9
W2135374569,4
W2802225158,4
W3139416292,7
W2170243637,4
W2403828244,4
W243658426,1
W2750449847,1
W2063985934,103
W2050026004,95
W2129930407,93
W2061705660,66
W2064493067,54
W2014586253,52
W1967359086,98
W1989169588,98
W2569219525,84
W2082135413,79
W1995027289,62
W1971316210,54
W1993229082,54
W2134781086,53
W2167049470,50
W2047303298,45
W1851100088,43
W1982792741,42
W2151912509,42
W2489451554,39
W2023629560,36
W2169116953,33
W2112842248,32
W2110367171,14
W2130093369,24
W2613423924,24
W2050909048,18
W2748192063,17
W2052869864,16
W1974587788,12
W4167885,11
W2145794448,7
W4232743491,7
W2764612181,14
W1991221934,13
W2037339811,9
W2106527193,9
W1988699971,6
W2101136681,9
W1689425719,5
W1984460835,3
W2155692158,3
W2405372336,2
W2799118224,2
W2150923355,6
W2032174658,4
W2245454905,3
W1964169047,2
W2131970269,2
W1123937492,1
W1980646002,1
W2005933469,1
W2794163302,1
W2810808851,1
W954198314,1
W2022293365,1
W2585633233,24
W2950734068,13
W2131763122,10
W283550,9
W2949908364,8
W1791923622,5
W2186372837,5
W2295092023,4
W2003535362,3
W4294635655,3
W1991106564,2
W2952359323,2
W2225858371,1
W2345258405,1
W2950825572,1
W1781451799,0
W1967026928,0
W1978955889,0
W2084850287,0
W2170148220,0
W2185501341,0
W2186451643,0
W2234926181,0
W2428893768,0
W2478309515,0
W2563434938,0
W2579313810,0
W2607016057,0
W2949342752,0
W2949524444,0
W2949971497,0
W2950577916,0
W2977775332,0
W3138115861,0
W3157249038,0
W4231971806,0
W4235730827,0
W4247974644,0
W4256243933,0
W4294631006,0
W4300463245,0
W4300954697,0
W4302572200,0
W618028699,0
W2003184432,30
W4244304431,30
W2115083710,28
W2600945321,26
W200648432,19
W2963504179,19
W1583926005,15
W2166278581,15
W2962766560,15
W2728476733,7
W4251536634,7
W2091264711,54
W1571664355,46
W1548501023,39
W2134212491,35
W2034417563,28
W4244680263,27
W2106494441,26
W1551533237,23
W2081873092,23
W1575170840,22
W2009316475,20
W2036896087,18
W2408675303,17
W2952276851,8
W2043871262,24
W2538944508,19
W2063284471,16
W2245536463,15
W1974993532,14
W2183035896,13
W4232505741,13
W2949334237,12
W4239159750,12
W2341184735,10
W4206244036,10
W2963339365,9
W2153937457,8
W2903217945,8
W4246180860,9
W2029761453,8
W603932989,8
W2156760512,7
W2103935895,6
W3003311325,6
W2124970466,5
W2293045588,5
W2775529567,3
W1188412433,2
W2188455456,5
W2603881200,4
W2964231534,4
W4412317277,2
W1998071119,7
W2793886325,4
W3017639857,4
W4229919968,4
W2963097553,3
W4298391400,3
W2062493685,2
W2128369308,2
W2243884792,2
W2502705961,2
W2600687581,2
W2785098664,2
W2902355551,2
W1926512578,1
W1999052090,1
W2043054805,1
W2066933041,1
W2077739934,1
W2122229470,1
W2293778336,1
W2576781033,1
W2607366320,1
W2898940595,1
W2905011660,1
W2945489845,1
W2945662395,1
W2945969060,1
W4254034834,1
W4323063898,1
W4412336934,1
W1821505243,19
W2752494670,10
W2283853279,8
W2949598842,8
W2951627395,7
W2953299275,7
W2952731952,5
W2271950721,3
W2951094307,3
W2952048875,3
W2962685005,3
W2950500485,2
W4309087315,2
W2804847480,1
W2896754743,1
W2950678056,1
W2952435211,1
W2250570571,356
W1938553034,343
W1998009565,191
W2171295941,175
W2104670257,129
W1978364288,125
W2165772200,122
W1511806592,119
W1532434344,110
W2293351723,106
W1988597627,93
W2014345013,72
W1867761151,128
W2069852267,56
W2100522554,55
W2953265453,1
W2953305855,1
W1563646794,0
W1669044466,0
W1679880049,0
W2105545302,0
W2185309235,0
W2265156673,0
W2294415516,0
W2319167010,0
W2463804041,0
W2491994975,0
W2533772656,0
W2607351070,0
W2729661283,0
W2784542118,0
W2798524488,0
W2802110282,0
W2908471493,0
W2912087303,0
W2924108482,0
W2924382598,0
W2944841449,0
W2945162437,0
W2950465966,0
W2951354425,0
W2952339479,0
W2953020538,0
W2968197410,0
W2970498198,0
W2999542826,0
W3102813601,0
W3198120296,0
W4248772441,0
W4249728666,0
W4289360747,0
W4292312937,0
W4293089324,0
W4297510201,0
W4300028256,0
W4300696183,0
W4301034309,0
W4302555441,0
W4323019291,0
W4323064293,0
W4323064341,0
W4412297881,0
W4412300277,0
W4412300656,0
W4412300672,0
W4412301553,0
W4412303988,0
W4412306897,0
W4412308458,0
W4412308747,0
W4412311752,0
W4412312288,0
W4412314356,0
W4412315518,0
W4412315635,0
W4412318049,0
W4412318191,0
W4412320416,0
W4412321575,0
W4412325642,0
W4412326601,0
W4412329729,0
W4412330035,0
W4412331793,0
W4412332776,0
W4412332884,0
W4412333025,0
W4412333271,0
W4412334182,0
W4412335397,0
W4412335404,0
W4412337108,0
W4412337602,0
W7134862424,0
W7134865016,0
W7134866136,0
W7134872885,0
W7134877567,0
W7134878745,0
W7135557881,0
W2109018459,184
W2124319288,66
W2345745089,54
W1578182896,52
W2760929194,37
W1987099882,36
W2017970916,36
W2398889655,34
W1599961915,28
W1153724553,25
W132456241,25
W1484364517,24
W1654294557,15
W2617472975,15
W2138134633,12
W2180067629,4
W4287097,45
W1985587752,34
W1995181769,32
W1987654703,25
W2057239915,22
W2894105117,21
W4248815673,20
W2899375714,18
W2035212183,16
W2036616308,15
W2791622132,15
W2294288030,14
W2806010941,11
W4233831038,11
W2140024508,9
W2737283211,6
W1625645295,28
W2060454063,13
W2149717016,11
W2592065634,10
W2905986631,10
W2012996006,6
W2156295404,6
W2173838599,6
W2345666525,11
W2346757986,11
W4245680467,11
W2148484487,10
W2765227398,10
W2880525704,10
W1499050920,8
W1543071359,8
W2058350187,8
W2294347640,8
W2347022758,8
W85174412,8
W1553845964,7
W1980407398,7
W2911277083,7
W3136477971,7
W1569992315,6
W2025135957,6
W2068746243,6
W2111885863,6
W2476486657,6
W2503074578,6
W2801569020,6
W2161437880,5
W2161996867,5
W2317997947,5
W816299,5
W16242292,4
W179853369,4
W2481356000,4
W1575106117,3
W2295923740,3
W2774495972,3
W2790597115,3
W2805654485,2
W2806719820,2
W1465048655,6
W2092853315,6
W2080794732,4
W1988153879,2
W1574249592,11
W104882164,6
W1607241418,2
W2259308146,2
W2514814856,1
W860982663,1
W2253118855,4
W1592091407,3
W2274010746,2
W955351650,1
W1534387809,0
W1714137607,0
W1852117240,0
W2036939016,0
W2078049592,0
W2492400502,0
W2501571854,0
W258313484,0
W2894342785,0
W971757315,0
W2536013731,284
W2295007882,273
W2149344674,255
W2793637051,253
W2784809774,238
W2610808162,230
W2592368662,208
W2162571277,190
W2050552147,178
W2754779781,106
W2114296568,105
W2795619128,100
W2788551228,92
W4231555376,82
W1964918255,6
W2032194769,5
W2099252608,5
W2124537110,5
W2011164977,4
W2094595842,4
W2144909895,4
W2161620200,4
W4232578196,4
W124284854,3
W1726113969,3
W2032220837,3
W2102097063,3
W2346264171,3
W2490342637,3
W2807402812,3
W3012155210,3
W118686482,2
W1593717578,2
W2000183614,2
W2059118844,2
W2180222970,2
W2239780762,2
W2264783079,2
W2490419485,2
W2623896874,2
W2784995512,2
W291286627,2
W1035999066,1
W1441187720,1
W1445083336,1
W1519862230,1
W174189062,1
W1957973332,1
W2024383811,1
W2133776228,1
W2174990948,1
W2284377219,1
W2343118773,1
W2467273,1
W2485488811,1
W2489588750,1
W2566915770,1
W2608604816,1
W37772296,1
W1995825672,1
W2502075741,1
W1521327828,0
W1580513130,0
W2016413283,0
W202133674,0
W2188883267,0
W2198313203,0
W2253603454,0
W2274251762,0
W2275874476,0
W2276201899,0
W2290642983,0
W2303905631,0
W23183855,0
W2337809655,0
W2396827090,0
W2400788149,0
W2408506105,0
W2463769469,0
W2565029826,0
W2572643330,0
W2588600275,0
W26976950,0
W2746897826,0
W2753379654,0
W2771643958,0
W2783953466,0
W2809728960,0
W2896348263,0
W2912275150,0
W2912964059,0
W2952158564,0
W2998735733,0
W3042137754,0
W3049670530,0
W3091553604,0
W40130671,0
W582539981,0
W8754289,0
W903160387,0
W2029852131,356
W2134795104,274
W1704895987,247
W2111427756,247
W2125870772,232
W2049982182,192
W1684309424,188
W2037633400,187
W2024794876,182
W2054711061,167
W1569649260,160
W1528625750,148
W2054560566,135
W1979795732,129
W1995227741,126
W1994820006,125
W2953101969,121
W2063573129,82
W2093852772,82
W2090786120,81
W2001716033,75
W2177404794,65
W1945549020,57
W1508511118,75
W2064741734,64
W2121189333,63
W2168893789,63
W1980576395,61
W2136217726,61
W2085092855,59
W2095815177,59
W2103793365,57
W27773700,57
W2060398878,53
W1980088630,51
W2061942635,48
W2112058620,48
W1513903516,45
W2109399414,45
W2105151797,41
W2963175696,41
W2144431286,39
W1990617712,38
W2796228080,35
W1593228295,33
W2154805110,33
W2964068655,33
W2123214545,32
W2568140450,32
W2101363765,29
W2127407972,26
W2044861040,23
W2110734801,15
W2903845470,7
W4245926874,44
W2407340388,32
W2050309875,30
W1546775397,27
W2176939845,24
W2612923917,22
W2890911296,22
W2044981507,21
W2123171251,19
W2093752481,17
W2503522328,17
W2013581204,16
W2798516445,15
W2065692759,13
W2551575090,13
W1582154559,12
W2952156175,12
W2726831980,8
W4251811742,29
W2170283916,19
W1831615654,18
W2004336221,17
W2751685860,15
W2398499334,14
W2023025829,13
W2326651481,12
W2160179283,9
W2520870469,7
W2898721119,7
W2798282973,4
W2798844436,8
W2049080170,5
W2898822823,5
W2799239645,3
W1985098621,5
W2084632765,0
W2798652979,0
W2876964007,0
W2890942833,0
W2891790883,0
W2912550593,0
W3124518019,0
W3139048527,0
W3182428546,0
W4398855541,0
W4398913722,0
W2154586460,273
W1951993295,204
W139194355,138
W2618569161,91
W2409204489,6
W2892341032,4
W1714764543,3
W2808031467,3
W2093355963,16
W2147613154,16
W188489805,11
W1881597093,8
W1991140438,8
W1982272299,7
W2883651511,7
W1593069050,6
W2464589547,6
W2912681013,6
W1657649278,5
W2078238962,5
W2311405147,5
W2413682674,5
W2554655203,4
W2753177572,3
W2913341977,3
W2433691348,3
W2811247857,3
W2020378649,3
W2120153759,3
W2183931143,3
W1582935010,2
W2008328400,2
W2013283178,2
W2970317857,2
W1877467357,1
W1982125793,1
W2739458878,1
W2098418619,1
W21492475,54
W2952154472,49
W1858047604,29
W2950640323,24
W1498538758,23
W1635332027,19
W1905039005,17
W2785871494,14
W2951897124,14
W2758329433,13
W3123856286,10
W1606096293,9
W1671551279,9
W2949453098,7
W2950982395,6
W2951797599,6
W4297799869,6
W2950990663,5
W1653061373,4
W1879123601,4
W2789524206,4
W2951036779,3
W2608703487,2
W2949614096,2
W2951153795,2
W2953245987,2
W2118053869,1
W2949996306,1
W2952155636,1
W2952779074,1
W4298337787,1
W1674425027,0
W1989082192,0
W2044203443,0
W2071487221,0
W2149643654,0
W2248029451,0
W2250238023,0
W2406398718,0
W2510060022,0
W2552272575,0
W2732120926,0
W2745295506,0
W2755794814,0
W2782911293,0
W2883114978,0
W2912610247,0
W2913056373,0
W2913705614,0
W2914430469,0
W2949085896,0
W2949413723,0
W2949428997,0
W2951296372,0
W2952062204,0
W2952871180,0
W2953200881,0
W2953269773,0
W2963415629,0
W4291585966,0
W4300757701,0
W4301478227,0
W2152445175,198
W1986841213,177
W2028618039,145
W2060696172,119
W2127555702,115
W2134592240,114
W2026067799,103
W2125551414,97
W116541839,90
W2103333227,85
W2752309345,85
W1514665171,76
W2613136066,76
W2046067602,75
W2099130688,60
W1999013213,56
W2067677648,48
W1507788517,28
W2035558279,80
W2096224553,74
W1976631409,73
W2082527422,67
W139322340,62
W2089080785,62
W1968444938,61
W4297970676,55
W1968864191,54
W2611593885,54
W2595070392,53
W2095502820,50
W2224802733,50
W2108534875,45
W2105123831,44
W1891798689,43
W2347087637,42
W2108941189,41
W2335807830,41
W2191686679,37
W2079444122,35
W2733254251,34
W2534375107,33
W2114825426,31
W2773729621,31
W2139552899,30
W2765898363,30
W2963559826,24
W2310617491,23
W1967510306,9
W2296428810,6
W2274143274,29
W1669686298,23
W2157144893,3
W2048903127,20
W1957772888,15
W2066179571,13
W2057331631,12
W1556588790,9
W3145898771,16
W2120359487,10
W2055433843,8
W1980923190,6
W2130594209,5
W1973614029,20
W90023127,13
W2031556625,12
W1581319831,6
W1578450297,4
W1995718668,1
W2334531090,1
W2912356577,1
W3108432107,1
W4230932158,1
W2621070371,20
W1840860628,16
W184626263,4
W1167842006,0
W1493761833,0
W1763019004,0
W2079314291,0
W2284808295,0
W2318131827,0
W2328249027,0
W2417726636,0
W2534560175,0
W2754347349,0
W2993285189,0
W2993554645,0
W2994903511,0
W2995227171,0
W2996191229,0
W2998542528,0
W3005813971,0
W3006839895,0
W3010194888,0
W3041867807,0
W381794762,0
W4297446130,0
W4298214613,0
W4300437879,0
W4413619879,0
W2094878426,517
W1519503479,488
W2163671349,183
W2057156093,175
W2296178404,132
W2161426357,125
W2399923814,88
W2098643127,81
W1527892282,86
W3011737828,68
W2569439073,29
W2469436356,27
W2035475997,23
W2147176354,19
W656949909,17
W2516670498,16
W2062926860,15
W2025362049,36
W92688106,28
W2184514389,27
W1980478044,26
W120059328,22
W2080466346,22
W2093393198,22
W166860054,21
W2046726902,21
W2117322704,20
W164416882,19
W2053010131,19
W2079590241,17
W2751689126,16
W2433031367,15
W2469106182,15
W1979406001,14
W2032209363,7
W1970683785,18
W2043218026,18
W2080630810,18
W2043482294,17
W2118700085,14
W2139329317,14
W2512775275,13
W1973345463,10
W2059863121,10
W1811650245,9
W2091179870,8
W2519904302,8
W1981432498,7
W2753536374,6
W2105649950,15
W114096578,14
W100019126,13
W1513875023,11
W2086586273,10
W1997520263,9
W2012926760,9
W2082907702,7
W2146242845,7
W2025849368,6
W2049416987,6
W2519280049,6
W85506392,5
W2576360317,4
W83494502,2
W2078192356,3
W1983462255,6
W1998529106,6
W2046919995,5
W2761990219,5
W92212920,4
W1594649027,3
W2076487026,3
W2752444808,3
W1974294502,2
W2004248830,2
W2155599202,2
W2073715870,1
W2083788738,1
W2267540284,1
W2116288503,37
W1592723319,7
W3767737,4
W2134759758,3
W192436975,2
W164623236,1
W56164394,1
W1513677355,0
W1996223535,0
W2283876600,0
W2497345566,0
W2611889284,0
W2913947339,0
W2914076254,0
W3138689673,0
W3139273920,0
W3163977206,0
W4256647066,0
W4412342025,0
W4412342705,0
W4412343051,0
W2145373440,1056
W2122947685,770
W2613997951,303
W2770164889,196
W2061958803,180
W2176040302,144
W1970424853,61
W2964343907,43
W2130336012,54
W2107877543,48
W2114121151,45
W2245053900,41
W2963243547,27
W1967035541,23
W2962732828,21
W2964279659,18
W962129127,12
W1758773383,41
W2134526660,23
W2147987034,22
W1894718474,21
W1598087195,17
W2560370322,16
W2001007953,14
W1504742207,11
W2673029499,9
W4238993245,29
W1965085982,17
W2751650279,16
W2030991369,13
W4249196662,13
W1657775314,12
W2414747154,12
W2512994452,10
W2963220807,10
W2033815444,7
W2162818082,12
W2768658963,12
W2107070156,6
W2777460097,6
W2471430725,2
W781453038,8
W801258179,4
W749981671,3
W114719569,2
W2595806914,2
W2781018418,2
W1538745550,1
W2521127015,1
W2550232230,1
W2682608900,1
W602828522,1
W2593660867,184
W2106841609,104
W2783201493,70
W2134220221,66
W2156865091,61
W2963330446,47
W2307132432,36
W2146861498,30
W2101104841,29
W2619150059,26
W2245395559,22
W2096703796,20
W2594177217,20
W2952575824,19
W2953387878,17
W2163799778,15
W2100438617,14
W2165464496,14
W2728264528,14
W2733819076,12
W1556977374,6
W2779296327,6
W2949752331,6
W1706304645,4
W2550751211,4
W2616580359,4
W2152391012,3
W2338696994,2
W809692800,2
W1808282379,1
W2203051406,1
W2406131778,1
W2489352599,1
W2774001926,1
W4299680505,1
W2327073899,0
W2549527676,0
W2621837621,0
W2729917655,0
W2764258782,0
W2893127623,0
W2942948333,0
W2949676852,0
W2951436172,0
W2952206121,0
W2952251866,0
W4295314715,0
W807841483,0
W2043837581,600
W2402972623,380
W2126071695,238
W1997236144,206
W2063644419,179
W2137789775,169
W2069205948,129
W2083236658,121
W2262385276,117
W2156737568,116
W2028020839,110
W2088952177,86
W2098278465,69
W2034370406,57
W1974283736,53
W2055288788,106
W2128462276,104
W2093373574,84
W2085039702,54
W3140308147,53
W2062071335,49
W2128646067,48
W2741361950,47
W1968572451,45
W2117260657,43
W2403744328,43
W2141482658,36
W1999306137,34
W2288700576,34
W3098458918,34
W1416388741,31
W1991828562,31
W3102756818,31
W2076236512,30
W1971482530,28
W2119027795,28
W2004126529,25
W2409976022,24
W2623359660,23
W2010064667,12
W2097556400,11
W646749919,9
W1538778494,7
W2132328673,35
W2154437963,26
W2086367599,25
W2096624187,24
W1975987360,23
W4237110571,22
W1547744273,21
W2547175800,20
W4246207053,20
W1984713180,19
W2152490180,19
W2767715425,18
W2585846130,17
W317670,16
W1570668034,14
W2087687050,12
W2169411949,11
W1983193016,29
W601091116,13
W1987087008,9
W2064387154,9
W2405292529,8
W2047314534,10
W212388907,10
W2152310184,10
W2040134365,8
W1583937272,7
W1998538504,5
W2088181892,5
W2512068937,5
W39834257,5
W2325508644,4
W2137094200,3
W2110559347,5
W49005782,2
W1587143804,6
W2017641456,5
W1979771792,4
W2083013127,4
W2309875151,4
W2149335381,3
W2395756090,3
W1557359645,2
W2058785980,1
W2123204589,1
W4230605195,1
W2553911823,1
W1480138009,0
W1592013157,0
W1996293067,0
W2004549342,0
W209371618,0
W2270748917,0
W2283542505,0
W2539133098,0
W2766654293,0
W402563514,0
W2029767187,821
W2584499795,613
W1513731586,416
W2011208599,272
W2583516892,257
W2583336059,226
W2536393303,223
W2078559879,219
W1498369939,191
W2516815969,161
W2161831889,141
W2098089331,136
W2702877955,131
W1973222433,117
W2774028739,111
W2770503336,88
W2535218596,86
W1891265900,83
W3019498712,82
W1997086281,54
W2094479107,106
W2769951052,59
W2612367592,57
W2054978951,48
W2097997754,46
W2400798192,39
W2780746036,37
W2766456035,36
W2212259974,33
W2612705343,21
W2585489371,18
W1789163674,30
W2072708938,27
W2013366824,19
W2405238707,15
W1942274730,11
W3125146676,11
W2136546247,18
W2480767862,16
W1965548093,14
W2078732865,14
W2129164791,13
W2572312519,11
W2153402521,10
W2298032891,10
W2754818607,10
W2761329172,9
W2034800589,7
W2286294069,6
W2241836900,4
W1973895069,9
W2053435387,9
W2186141939,9
W2476567237,8
W2533390013,8
W4234972558,7
W2093957965,6
W2034094272,4
W2533749989,4
W2769461646,4
W2617722669,3
W3032676219,3
W4254488942,6
W2743017084,5
W2013334046,4
W2406940341,4
W2556278021,4
W2041363710,3
W2080496096,3
W2295618152,3
W2406878237,2
W2486661280,2
W2539212236,2
W1973761056,1
W1980790425,1
W1996424830,1
W2422946671,1
W3008390040,1
W7632350,1
W2581138779,1
W1662072411,17
W2279000632,9
W2953162159,7
W2747083631,3
W1576560020,2
W4300002013,2
W2134820700,1
W2949378616,1
W1562941373,0
W1965929939,0
W1988204695,0
W2016829317,0
W2259423326,0
W2397074447,0
W2735036977,0
W2797184585,0
W2987197983,0
W3007331109,0
W4233594629,0
W4300585336,0
W1492999010,3218
W2071989194,704
W2292361954,173
W2002791618,164
W2133251572,163
W2060346604,116
W2204875540,116
W2153822379,115
W2160347918,109
W2043097023,98
W2115055535,96
W2110363867,92
W2017360334,86
W2296750577,57
W2612337305,53
W4291720394,50
W3105676249,94
W2164987874,88
W2111091497,86
W2111790732,75
W2439673131,73
W2123458705,62
W2615303257,61
W2068289888,48
W2436120840,46
W2015820470,44
W2117679895,44
W2065672113,40
W2068702858,38
W200016408,37
W2139783012,37
W2397173492,34
W1976241222,33
W2011479742,28
W2612779005,27
W2584246098,26
W2081721653,23
W1535304317,37
W2029907230,31
W2048844938,30
W2341890912,26
W2153924090,25
W1965858702,24
W1988413356,24
W2134498883,21
W2049273188,20
W2606834595,20
W2152613819,17
W2470929901,17
W2295142259,15
W2603892089,13
W1996794063,12
W2401409094,11
W2741156457,10
W1600525360,9
W2132071831,20
W2278797086,15
W2260305637,12
W2756494378,5
W2128440972,13
W2155409588,11
W2020400385,9
W2151661475,8
W2751576534,3
W2497870479,3
W2145117618,7
W2097136514,4
W1823520861,3
W1840434824,3
W2069293831,3
W2148690366,2
W150726219,1
W1515834851,1
W2491208020,1
W352986277,1
W2950906527,45
W2604536700,35
W2160090507,34
W1546421159,32
W2952345535,18
W2237447357,17
W1630920573,12
W2953117362,10
W3037974059,7
W2265765172,3
W2902220453,3
W2950976821,3
W2401206066,2
W4297662715,1
W4297909239,1
W2184847053,0
W2208291515,0
W2253985025,0
W2426431376,0
