conference,year,title,contents_url
pldi,2013,"ACM SIGPLAN Conference on Programming Language Design and Implementation, PLDI '13, Seattle, WA, USA, June 16-19, 2013.",https://dblp.org/db/conf/pldi/pldi2013.html
pldi,2014,"ACM SIGPLAN Conference on Programming Language Design and Implementation, PLDI '14, Edinburgh, United Kingdom - June 09 - 11, 2014.",https://dblp.org/db/conf/pldi/pldi2014.html
pldi,2015,"Proceedings of the 36th ACM SIGPLAN Conference on Programming Language Design and Implementation, Portland, OR, USA, June 15-17, 2015.",https://dblp.org/db/conf/pldi/pldi2015.html
pldi,2016,"Proceedings of the 37th ACM SIGPLAN Conference on Programming Language Design and Implementation, PLDI 2016, Santa Barbara, CA, USA, June 13-17, 2016.",https://dblp.org/db/conf/pldi/pldi2016.html
pldi,2017,"Proceedings of the 38th ACM SIGPLAN Conference on Programming Language Design and Implementation, PLDI 2017, Barcelona, Spain, June 18-23, 2017.",https://dblp.org/db/conf/pldi/pldi2017.html
pldi,2018,"Proceedings of the 39th ACM SIGPLAN Conference on Programming Language Design and Implementation, PLDI 2018, Philadelphia, PA, USA, June 18-22, 2018.",https://dblp.org/db/conf/pldi/pldi2018.html
pods,2000,"Proceedings of the Nineteenth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, May 15-17, 2000, Dallas, Texas, USA.",https://dblp.org/db/conf/pods/pods2000.html
pods,2001,"Proceedings of the Twentieth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, May 21-23, 2001, Santa Barbara, California, USA.",https://dblp.org/db/conf/pods/pods2001.html
pods,2002,"Proceedings of the Twenty-first ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 3-5, Madison, Wisconsin, USA.",https://dblp.org/db/conf/pods/pods02.html
pods,2003,"Proceedings of the Twenty-Second ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 9-12, 2003, San Diego, CA, USA.",https://dblp.org/db/conf/pods/pods2003.html
pods,2004,"Proceedings of the Twenty-third ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 14-16, 2004, Paris, France.",https://dblp.org/db/conf/pods/pods2004.html
pods,2005,"Proceedings of the Twenty-fourth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 13-15, 2005, Baltimore, Maryland, USA.",https://dblp.org/db/conf/pods/pods2005.html
pods,2006,"Proceedings of the Twenty-Fifth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 26-28, 2006, Chicago, Illinois, USA.",https://dblp.org/db/conf/pods/pods2006.html
pods,2007,"Proceedings of the Twenty-Sixth ACM SIGACT-SIGMOD-SIGART Symposium on Principles of Database Systems, June 11-13, 2007, Beijing, China.",https://dblp.org/db/conf/pods/pods2007.html
pods,2008,"Proceedings of the Twenty-Seventh ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS 2008, June 9-11, 2008, Vancouver, BC, Canada.",https://dblp.org/db/conf/pods/pods2008.html
pods,2009,"Proceedings of the Twenty-Eigth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS 2009, June 19 - July 1, 2009, Providence, Rhode Island, USA.",https://dblp.org/db/conf/pods/pods2009.html
pods,2010,"Proceedings of the Twenty-Ninth ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS 2010, June 6-11, 2010, Indianapolis, Indiana, USA.",https://dblp.org/db/conf/pods/pods2010.html
pods,2011,"Proceedings of the 30th ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS 2011, June 12-16, 2011, Athens, Greece.",https://dblp.org/db/conf/pods/pods2011.html
pods,2012,"Proceedings of the 31st ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS 2012, Scottsdale, AZ, USA, May 20-24, 2012.",https://dblp.org/db/conf/pods/pods2012.html
pods,2013,"Proceedings of the 32nd ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS 2013, New York, NY, USA - June 22 - 27, 2013.",https://dblp.org/db/conf/pods/pods2013.html
pods,2014,"Proceedings of the 33rd ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems, PODS'14, Snowbird, UT, USA, June 22-27, 2014.",https://dblp.org/db/conf/pods/pods2014.html
pods,2015,"Proceedings of the 34th ACM Symposium on Principles of Database Systems, PODS 2015, Melbourne, Victoria, Australia, May 31 - June 4, 2015.",https://dblp.org/db/conf/pods/pods2015.html
pods,2016,"Proceedings of the 35th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems, PODS 2016, San Francisco, CA, USA, June 26 - July 01, 2016.",https://dblp.org/db/conf/pods/pods2016.html
pods,2017,"Proceedings of the 36th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems, PODS 2017, Chicago, IL, USA, May 14-19, 2017.",https://dblp.org/db/conf/pods/pods2017.html
pods,2018,"Proceedings of the 37th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems, Houston, TX, USA, June 10-15, 2018.",https://dblp.org/db/conf/pods/pods2018.html
sp,2000,"2000 IEEE Symposium on Security and Privacy, Berkeley, California, USA, May 14-17, 2000.",https://dblp.org/db/conf/sp/sp2000.html
sp,2001,"2001 IEEE Symposium on Security and Privacy, Oakland, California, USA May 14-16, 2001.",https://dblp.org/db/conf/sp/sp2001.html
sp,2002,"2002 IEEE Symposium on Security and Privacy, Berkeley, California, USA, May 12-15, 2002.",https://dblp.org/db/conf/sp/sp2002.html
sp,2003,"2003 IEEE Symposium on Security and Privacy (S&P 2003), 11-14 May 2003, Berkeley, CA, USA.",https://dblp.org/db/conf/sp/sp2003.html
sp,2004,"2004 IEEE Symposium on Security and Privacy (S&P 2004), 9-12 May 2004, Berkeley, CA, USA.",https://dblp.org/db/conf/sp/sp2004.html
sp,2005,"2005 IEEE Symposium on Security and Privacy (S&P 2005), 8-11 May 2005, Oakland, CA, USA.",https://dblp.org/db/conf/sp/sp2005.html
sp,2006,"2006 IEEE Symposium on Security and Privacy (S&P 2006), 21-24 May 2006, Berkeley, California, USA.",https://dblp.org/db/conf/sp/sp2006.html
sp,2007,"2007 IEEE Symposium on Security and Privacy (S&P 2007), 20-23 May 2007, Oakland, California, USA.",https://dblp.org/db/conf/sp/sp2007.html
sp,2008,"2008 IEEE Symposium on Security and Privacy (SP 2008), 18-21 May 2008, Oakland, California, USA.",https://dblp.org/db/conf/sp/sp2008.html
sp,2009,"30th IEEE Symposium on Security and Privacy (SP 2009), 17-20 May 2009, Oakland, California, USA.",https://dblp.org/db/conf/sp/sp2009.html
sp,2010,"31st IEEE Symposium on Security and Privacy, SP 2010, 16-19 May 2010, Berleley/Oakland, California, USA.",https://dblp.org/db/conf/sp/sp2010.html
sp,2011,"32nd IEEE Symposium on Security and Privacy, SP 2011, 22-25 May 2011, Berkeley, California, USA.",https://dblp.org/db/conf/sp/sp2011.html
sp,2012,"IEEE Symposium on Security and Privacy, SP 2012, 21-23 May 2012, San Francisco, California, USA.",https://dblp.org/db/conf/sp/sp2012.html
sp,2013,"2013 IEEE Symposium on Security and Privacy, SP 2013, Berkeley, CA, USA, May 19-22, 2013.",https://dblp.org/db/conf/sp/sp2013.html
sp,2014,"2014 IEEE Symposium on Security and Privacy, SP 2014, Berkeley, CA, USA, May 18-21, 2014.",https://dblp.org/db/conf/sp/sp2014.html
sp,2015,"2015 IEEE Symposium on Security and Privacy, SP 2015, San Jose, CA, USA, May 17-21, 2015.",https://dblp.org/db/conf/sp/sp2015.html
sp,2016,"IEEE Symposium on Security and Privacy, SP 2016, San Jose, CA, USA, May 22-26, 2016.",https://dblp.org/db/conf/sp/sp2016.html
sp,2017,"2017 IEEE Symposium on Security and Privacy, SP 2017, San Jose, CA, USA, May 22-26, 2017.",https://dblp.org/db/conf/sp/sp2017.html
sp,2018,"2018 IEEE Symposium on Security and Privacy, SP 2018, Proceedings, 21-23 May 2018, San Francisco, California, USA.",https://dblp.org/db/conf/sp/sp2018.html
sigcomm,2000,"Proceedings of the ACM SIGCOMM 2000 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication, August 28 - September 1, 2000, Stockholm, Sweden.",https://dblp.org/db/conf/sigcomm/sigcomm2000.html
sigcomm,2001,"Proceedings of the ACM SIGCOMM 2001 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication, August 27-31, 2001, San Diego, CA, USA.",https://dblp.org/db/conf/sigcomm/sigcomm2001.html
sigcomm,2002,"Proceedings of the ACM SIGCOMM 2002 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication, August 19-23, 2002, Pittsburgh, PA, USA.",https://dblp.org/db/conf/sigcomm/sigcomm2002.html
sigcomm,2003,"Proceedings of the ACM SIGCOMM 2003 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication, August 25-29, 2003, Karlsruhe, Germany.",https://dblp.org/db/conf/sigcomm/sigcomm2003.html
sigcomm,2004,"Proceedings of the ACM SIGCOMM 2004 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communication, August 30 - September 3, 2004, Portland, Oregon, USA.",https://dblp.org/db/conf/sigcomm/sigcomm2004.html
sigcomm,2005,"Proceedings of the ACM SIGCOMM 2005 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, Philadelphia, Pennsylvania, USA, August 22-26, 2005.",https://dblp.org/db/conf/sigcomm/sigcomm2005.html
sigcomm,2006,"Proceedings of the ACM SIGCOMM 2006 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, Pisa, Italy, September 11-15, 2006.",https://dblp.org/db/conf/sigcomm/sigcomm2006.html
sigcomm,2007,"Proceedings of the ACM SIGCOMM 2007 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, Kyoto, Japan, August 27-31, 2007.",https://dblp.org/db/conf/sigcomm/sigcomm2007.html
sigcomm,2008,"Proceedings of the ACM SIGCOMM 2008 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, Seattle, WA, USA, August 17-22, 2008.",https://dblp.org/db/conf/sigcomm/sigcomm2008.html
sigcomm,2009,"Proceedings of the ACM SIGCOMM 2009 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, Barcelona, Spain, August 16-21, 2009.",https://dblp.org/db/conf/sigcomm/sigcomm2009.html
sigcomm,2010,"Proceedings of the ACM SIGCOMM 2010 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, New Delhi, India, August 30 -September 3, 2010.",https://dblp.org/db/conf/sigcomm/sigcomm2010.html
sigcomm,2011,"Proceedings of the ACM SIGCOMM 2011 Conference on Applications, Technologies, Architectures, and Protocols for Computer Communications, Toronto, ON, Canada, August 15-19, 2011.",https://dblp.org/db/conf/sigcomm/sigcomm2011.html
sigcomm,2012,"ACM SIGCOMM 2012 Conference, SIGCOMM '12, Helsinki, Finland - August 13 - 17, 2012.",https://dblp.org/db/conf/sigcomm/sigcomm2012.html
sigcomm,2013,"ACM SIGCOMM 2013 Conference, SIGCOMM 2013, Hong Kong, August 12-16, 2013.",https://dblp.org/db/conf/sigcomm/sigcomm2013.html
sigcomm,2014,"ACM SIGCOMM 2014 Conference, SIGCOMM'14, Chicago, IL, USA, August 17-22, 2014.",https://dblp.org/db/conf/sigcomm/sigcomm2014.html
sigcomm,2015,"Proceedings of the 2015 ACM Conference on Special Interest Group on Data Communication, SIGCOMM 2015, London, United Kingdom, August 17-21, 2015.",https://dblp.org/db/conf/sigcomm/sigcomm2015.html
sigcomm,2016,"Proceedings of the ACM SIGCOMM 2016 Conference, Florianopolis, Brazil, August 22-26, 2016.",https://dblp.org/db/conf/sigcomm/sigcomm2016.html
sigcomm,2017,"Proceedings of the Conference of the ACM Special Interest Group on Data Communication, SIGCOMM 2017, Los Angeles, CA, USA, August 21-25, 2017.",https://dblp.org/db/conf/sigcomm/sigcomm2017.html
sigcomm,2018,"Proceedings of the 2018 Conference of the ACM Special Interest Group on Data Communication, SIGCOMM 2018, Budapest, Hungary, August 20-25, 2018.",https://dblp.org/db/conf/sigcomm/sigcomm2018.html
sigir,2000,"SIGIR 2000: Proceedings of the 23rd Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, July 24-28, 2000, Athens, Greece.",https://dblp.org/db/conf/sigir/sigir2000.html
sigir,2001,"SIGIR 2001: Proceedings of the 24th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, September 9-13, 2001, New Orleans, Louisiana, USA.",https://dblp.org/db/conf/sigir/sigir2001.html
sigir,2002,"SIGIR 2002: Proceedings of the 25th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, August 11-15, 2002, Tampere, Finland.",https://dblp.org/db/conf/sigir/sigir2002.html
sigir,2003,"SIGIR 2003: Proceedings of the 26th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, July 28 - August 1, 2003, Toronto, Canada.",https://dblp.org/db/conf/sigir/sigir2003.html
sigir,2004,"SIGIR 2004: Proceedings of the 27th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, Sheffield, UK, July 25-29, 2004.",https://dblp.org/db/conf/sigir/sigir2004.html
sigir,2005,"SIGIR 2005: Proceedings of the 28th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, Salvador, Brazil, August 15-19, 2005.",https://dblp.org/db/conf/sigir/sigir2005.html
sigir,2006,"SIGIR 2006: Proceedings of the 29th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, Seattle, Washington, USA, August 6-11, 2006.",https://dblp.org/db/conf/sigir/sigir2006.html
sigir,2007,"SIGIR 2007: Proceedings of the 30th Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, Amsterdam, The Netherlands, July 23-27, 2007.",https://dblp.org/db/conf/sigir/sigir2007.html
sigir,2008,"Proceedings of the 31st Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2008, Singapore, July 20-24, 2008.",https://dblp.org/db/conf/sigir/sigir2008.html
sigir,2009,"Proceedings of the 32nd Annual International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2009, Boston, MA, USA, July 19-23, 2009.",https://dblp.org/db/conf/sigir/sigir2009.html
sigir,2010,"Proceeding of the 33rd International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2010, Geneva, Switzerland, July 19-23, 2010.",https://dblp.org/db/conf/sigir/sigir2010.html
sigir,2011,"Proceeding of the 34th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR 2011, Beijing, China, July 25-29, 2011.",https://dblp.org/db/conf/sigir/sigir2011.html
sigir,2012,"The 35th International ACM SIGIR conference on research and development in Information Retrieval, SIGIR '12, Portland, OR, USA, August 12-16, 2012.",https://dblp.org/db/conf/sigir/sigir2012.html
sigir,2013,"The 36th International ACM SIGIR conference on research and development in Information Retrieval, SIGIR '13, Dublin, Ireland - July 28 - August 01, 2013.",https://dblp.org/db/conf/sigir/sigir2013.html
sigir,2014,"The 37th International ACM SIGIR Conference on Research and Development in Information Retrieval, SIGIR '14, Gold Coast , QLD, Australia - July 06 - 11, 2014.",https://dblp.org/db/conf/sigir/sigir2014.html
sigir,2015,"Proceedings of the 38th International ACM SIGIR Conference on Research and Development in Information Retrieval, Santiago, Chile, August 9-13, 2015.",https://dblp.org/db/conf/sigir/sigir2015.html
sigir,2016,"Proceedings of the 39th International ACM SIGIR conference on Research and Development in Information Retrieval, SIGIR 2016, Pisa, Italy, July 17-21, 2016.",https://dblp.org/db/conf/sigir/sigir2016.html
sigir,2017,"Proceedings of the 40th International ACM SIGIR Conference on Research and Development in Information Retrieval, Shinjuku, Tokyo, Japan, August 7-11, 2017.",https://dblp.org/db/conf/sigir/sigir2017.html
sigir,2018,"The 41st International ACM SIGIR Conference on Research & Development in Information Retrieval, SIGIR 2018, Ann Arbor, MI, USA, July 08-12, 2018.",https://dblp.org/db/conf/sigir/sigir2018.html
sigmetrics,2000,"Proceedings of the 2000 ACM SIGMETRICS international conference on Measurement and modeling of computer systems, Santa Clara, CA, USA, June 18-21, 2000.",https://dblp.org/db/conf/sigmetrics/sigmetrics2000.html
sigmetrics,2001,"Proceedings of the Joint International Conference on Measurements and Modeling of Computer Systems, SIGMETRICS/Performance 2001, June 16-20, 2001, Cambridge, MA, USA.",https://dblp.org/db/conf/sigmetrics/sigmetrics2001.html
sigmetrics,2002,"Proceedings of the International Conference on Measurements and Modeling of Computer Systems, SIGMETRICS 2002, June 15-19, 2002, Marina Del Rey, California, USA.",https://dblp.org/db/conf/sigmetrics/sigmetrics2002.html
sigmetrics,2003,"Proceedings of the International Conference on Measurements and Modeling of Computer Systems, SIGMETRICS 2003, June 9-14, 2003, San Diego, CA, USA.",https://dblp.org/db/conf/sigmetrics/sigmetrics2003.html
sigmetrics,2004,"Proceedings of the International Conference on Measurements and Modeling of Computer Systems, SIGMETRICS 2004, June 10-14, 2004, New York, NY, USA.",https://dblp.org/db/conf/sigmetrics/sigmetrics2004.html
sigmetrics,2005,"Proceedings of the International Conference on Measurements and Modeling of Computer Systems, SIGMETRICS 2005, June 6-10, 2005, Banff, Alberta, Canada.",https://dblp.org/db/conf/sigmetrics/sigmetrics2005.html
sigmetrics,2006,"Proceedings of the Joint International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS/Performance 2006, Saint Malo, France, June 26-30, 2006.",https://dblp.org/db/conf/sigmetrics/sigmetrics2006.html
sigmetrics,2007,"Proceedings of the 2007 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS 2007, San Diego, California, USA, June 12-16, 2007.",https://dblp.org/db/conf/sigmetrics/sigmetrics2007.html
sigmetrics,2008,"Proceedings of the 2008 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS 2008, Annapolis, MD, USA, June 2-6, 2008.",https://dblp.org/db/conf/sigmetrics/sigmetrics2008.html
sigmetrics,2009,"Proceedings of the Eleventh International Joint Conference on Measurement and Modeling of Computer Systems, SIGMETRICS/Performance 2009, Seattle, WA, USA, June 15-19, 2009.",https://dblp.org/db/conf/sigmetrics/sigmetrics2009.html
sigmetrics,2010,"SIGMETRICS 2010, Proceedings of the 2010 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems, New York, New York, USA, 14-18 June 2010.",https://dblp.org/db/conf/sigmetrics/sigmetrics2010.html
sigmetrics,2011,"SIGMETRICS 2011, Proceedings of the 2011 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems, San Jose, CA, USA, 07-11 June 2011 (Co-located with FCRC 2011).",https://dblp.org/db/conf/sigmetrics/sigmetrics2011.html
sigmetrics,2012,"ACM SIGMETRICS/PERFORMANCE Joint International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS '12, London, United Kingdom, June 11-15, 2012.",https://dblp.org/db/conf/sigmetrics/sigmetrics2012.html
sigmetrics,2013,"ACM SIGMETRICS / International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS '13, Pittsburgh, PA, USA, June 17-21, 2013.",https://dblp.org/db/conf/sigmetrics/sigmetrics2013.html
sigmetrics,2014,"ACM SIGMETRICS / International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS 2014, Austin, TX, USA, June 16-20, 2014.",https://dblp.org/db/conf/sigmetrics/sigmetrics2014.html
sigmetrics,2015,"Proceedings of the 2015 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Systems, Portland, OR, USA, June 15-19, 2015.",https://dblp.org/db/conf/sigmetrics/sigmetrics2015.html
sigmetrics,2016,"Proceedings of the 2016 ACM SIGMETRICS International Conference on Measurement and Modeling of Computer Science, Antibes Juan-Les-Pins, France, June 14-18, 2016.",https://dblp.org/db/conf/sigmetrics/sigmetrics2016.html
sigmetrics,2017,"Proceedings of the 2017 ACM SIGMETRICS / International Conference on Measurement and Modeling of Computer Systems, Urbana-Champaign, IL, USA, June 05 - 09, 2017.",https://dblp.org/db/conf/sigmetrics/sigmetrics2017.html
sigmetrics,2018,"Abstracts of the 2018 ACM International Conference on Measurement and Modeling of Computer Systems, SIGMETRICS 2018, Irvine, CA, USA, June 18-22, 2018.",https://dblp.org/db/conf/sigmetrics/sigmetrics2018.html
sigmod,2000,"Proceedings of the 2000 ACM SIGMOD International Conference on Management of Data, May 16-18, 2000, Dallas, Texas, USA.",https://dblp.org/db/conf/sigmod/sigmod2000.html
sigmod,2001,"Proceedings of the 2001 ACM SIGMOD international conference on Management of data, Santa Barbara, CA, USA, May 21-24, 2001.",https://dblp.org/db/conf/sigmod/sigmod2001.html
sigmod,2002,"Proceedings of the 2002 ACM SIGMOD International Conference on Management of Data, Madison, Wisconsin, USA, June 3-6, 2002.",https://dblp.org/db/conf/sigmod/sigmod2002.html
sigmod,2003,"Proceedings of the 2003 ACM SIGMOD International Conference on Management of Data, San Diego, California, USA, June 9-12, 2003.",https://dblp.org/db/conf/sigmod/sigmod2003.html
sigmod,2004,"Proceedings of the ACM SIGMOD International Conference on Management of Data, Paris, France, June 13-18, 2004.",https://dblp.org/db/conf/sigmod/sigmod2004.html
sigmod,2005,"Proceedings of the ACM SIGMOD International Conference on Management of Data, Baltimore, Maryland, USA, June 14-16, 2005.",https://dblp.org/db/conf/sigmod/sigmod2005.html
sigmod,2006,"Proceedings of the ACM SIGMOD International Conference on Management of Data, Chicago, Illinois, USA, June 27-29, 2006.",https://dblp.org/db/conf/sigmod/sigmod2006.html
sigmod,2007,"Proceedings of the ACM SIGMOD International Conference on Management of Data, Beijing, China, June 12-14, 2007.",https://dblp.org/db/conf/sigmod/sigmod2007.html
sigmod,2008,"Proceedings of the ACM SIGMOD International Conference on Management of Data, SIGMOD 2008, Vancouver, BC, Canada, June 10-12, 2008.",https://dblp.org/db/conf/sigmod/sigmod2008.html
sigmod,2009,"Proceedings of the ACM SIGMOD International Conference on Management of Data, SIGMOD 2009, Providence, Rhode Island, USA, June 29 - July 2, 2009.",https://dblp.org/db/conf/sigmod/sigmod2009.html
sigmod,2010,"Proceedings of the ACM SIGMOD International Conference on Management of Data, SIGMOD 2010, Indianapolis, Indiana, USA, June 6-10, 2010.",https://dblp.org/db/conf/sigmod/sigmod2010.html
sigmod,2011,"Proceedings of the ACM SIGMOD International Conference on Management of Data, SIGMOD 2011, Athens, Greece, June 12-16, 2011.",https://dblp.org/db/conf/sigmod/sigmod2011.html
sigmod,2012,"Proceedings of the ACM SIGMOD International Conference on Management of Data, SIGMOD 2012, Scottsdale, AZ, USA, May 20-24, 2012.",https://dblp.org/db/conf/sigmod/sigmod2012.html
sigmod,2013,"Proceedings of the ACM SIGMOD International Conference on Management of Data, SIGMOD 2013, New York, NY, USA, June 22-27, 2013.",https://dblp.org/db/conf/sigmod/sigmod2013.html
sigmod,2014,"International Conference on Management of Data, SIGMOD 2014, Snowbird, UT, USA, June 22-27, 2014.",https://dblp.org/db/conf/sigmod/sigmod2014.html
sigmod,2015,"Proceedings of the 2015 ACM SIGMOD International Conference on Management of Data, Melbourne, Victoria, Australia, May 31 - June 4, 2015.",https://dblp.org/db/conf/sigmod/sigmod2015.html
sigmod,2016,"Proceedings of the 2016 International Conference on Management of Data, SIGMOD Conference 2016, San Francisco, CA, USA, June 26 - July 01, 2016.",https://dblp.org/db/conf/sigmod/sigmod2016.html
sigmod,2017,"Proceedings of the 2017 ACM International Conference on Management of Data, SIGMOD Conference 2017, Chicago, IL, USA, May 14-19, 2017.",https://dblp.org/db/conf/sigmod/sigmod2017.html
sigmod,2018,"Proceedings of the 2018 International Conference on Management of Data, SIGMOD Conference 2018, Houston, TX, USA, June 10-15, 2018.",https://dblp.org/db/conf/sigmod/sigmod2018.html
soda,2000,"Proceedings of the Eleventh Annual ACM-SIAM Symposium on Discrete Algorithms, January 9-11, 2000, San Francisco, CA, USA.",https://dblp.org/db/conf/soda/soda2000.html
soda,2001,"Proceedings of the Twelfth Annual Symposium on Discrete Algorithms, January 7-9, 2001, Washington, DC, USA.",https://dblp.org/db/conf/soda/soda2001.html
soda,2002,"Proceedings of the Thirteenth Annual ACM-SIAM Symposium on Discrete Algorithms, January 6-8, 2002, San Francisco, CA, USA.",https://dblp.org/db/conf/soda/soda2002.html
soda,2003,"Proceedings of the Fourteenth Annual ACM-SIAM Symposium on Discrete Algorithms, January 12-14, 2003, Baltimore, Maryland, USA.",https://dblp.org/db/conf/soda/soda2003.html
soda,2004,"Proceedings of the Fifteenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2004, New Orleans, Louisiana, USA, January 11-14, 2004.",https://dblp.org/db/conf/soda/soda2004.html
soda,2005,"Proceedings of the Sixteenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2005, Vancouver, British Columbia, Canada, January 23-25, 2005.",https://dblp.org/db/conf/soda/soda2005.html
soda,2006,"Proceedings of the Seventeenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2006, Miami, Florida, USA, January 22-26, 2006.",https://dblp.org/db/conf/soda/soda2006.html
soda,2007,"Proceedings of the Eighteenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2007, New Orleans, Louisiana, USA, January 7-9, 2007.",https://dblp.org/db/conf/soda/soda2007.html
soda,2008,"Proceedings of the Nineteenth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2008, San Francisco, California, USA, January 20-22, 2008.",https://dblp.org/db/conf/soda/soda2008.html
soda,2009,"Proceedings of the Twentieth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2009, New York, NY, USA, January 4-6, 2009.",https://dblp.org/db/conf/soda/soda2009.html
soda,2010,"Proceedings of the Twenty-First Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2010, Austin, Texas, USA, January 17-19, 2010.",https://dblp.org/db/conf/soda/soda2010.html
soda,2011,"Proceedings of the Twenty-Second Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2011, San Francisco, California, USA, January 23-25, 2011.",https://dblp.org/db/conf/soda/soda2011.html
soda,2012,"Proceedings of the Twenty-Third Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2012, Kyoto, Japan, January 17-19, 2012.",https://dblp.org/db/conf/soda/soda2012.html
soda,2013,"Proceedings of the Twenty-Fourth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2013, New Orleans, Louisiana, USA, January 6-8, 2013.",https://dblp.org/db/conf/soda/soda2013.html
soda,2014,"Proceedings of the Twenty-Fifth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2014, Portland, Oregon, USA, January 5-7, 2014.",https://dblp.org/db/conf/soda/soda2014.html
soda,2015,"Proceedings of the Twenty-Sixth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2015, San Diego, CA, USA, January 4-6, 2015.",https://dblp.org/db/conf/soda/soda2015.html
soda,2016,"Proceedings of the Twenty-Seventh Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2016, Arlington, VA, USA, January 10-12, 2016.",https://dblp.org/db/conf/soda/soda2016.html
soda,2017,"Proceedings of the Twenty-Eighth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2017, Barcelona, Spain, Hotel Porta Fira, January 16-19.",https://dblp.org/db/conf/soda/soda2017.html
soda,2018,"Proceedings of the Twenty-Ninth Annual ACM-SIAM Symposium on Discrete Algorithms, SODA 2018, New Orleans, LA, USA, January 7-10, 2018.",https://dblp.org/db/conf/soda/soda2018.html
sosp,2001,"Proceedings of the 18th ACM Symposium on Operating System Principles, SOSP 2001, Chateau Lake Louise, Banff, Alberta, Canada, October 21-24, 2001.",https://dblp.org/db/conf/sosp/sosp2001.html
sosp,2003,"Proceedings of the 19th ACM Symposium on Operating Systems Principles 2003, SOSP 2003, Bolton Landing, NY, USA, October 19-22, 2003.",https://dblp.org/db/conf/sosp/sosp2003.html
