year,conference,paper_title,paper_url,authors
2016,IJCAI,Hierarchical Finite State Controllers for Generalized Planning,https://www.semanticscholar.org/paper/3a7046fd62c05212fb2f9662f0845476dd10d516,"Javier Segovia, Pompeu Fabra University ; et al. Sergio Jiménez, Pompeu Fabra University Anders Jonsson, Pompeu Fabra University"
2016,INFOCOM,Heavy-Ball: A New Approach to Tame Delay and Convergence in Wireless Network Optimization,https://www.semanticscholar.org/paper/3950ede8e79f90a276b4f25e034e5c334671bc92,"Jia Liu, Ohio State University ; et al. Atilla Eryilmaz, Ohio State University Ness B. Shroff, Ohio State University Elizabeth Serena Bentley, Air Force Research Laboratory"
2016,KDD,FRAUDAR: Bounding Graph Fraud in the Face of Camouflage,https://www.semanticscholar.org/paper/2852982175beeb92e14127277cb158c4cb31f5c5,"Bryan Hooi, Carnegie Mellon University ; et al. Hyun Ah Song, Carnegie Mellon University Alex Beutel, Carnegie Mellon University Neil Shah, Carnegie Mellon University Kijung Shin, Carnegie Mellon University Christos Faloutsos, Carnegie Mellon University"
2016,NeurIPS,Value Iteration Networks,https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=Value+Iteration+Networks&as_oq=&as_eq=&as_occt=any&as_sauthors=Tamar,"Aviv Tamar, University of California, Berkeley ; et al. Yi Wu, University of California, Berkeley Garrett Thomas, University of California, Berkeley Sergey Levine, University of California, Berkeley Pieter Abbeel, University of California, Berkeley"
2016,NSDI,Passive Wi-Fi: Bringing Low Power to Wi-Fi Transmissions,https://www.semanticscholar.org/paper/f3879fa2fbcbe1090108fcef3ec030d0ba8bd6c1,"Bryce Kellogg, University of Washington ; et al. Vamsi Talla, University of Washington Shyamnath Gollakota, University of Washington Joshua R. Smith, University of Washington"
2016,OSDI,Ryoan: A Distributed Sandbox for Untrusted Computation on Secret Data,https://www.semanticscholar.org/paper/f70052c91dc7c75a215d4dbc8c473db84414ced0,"Tyler Hunt, University of Texas at Austin ; et al. Zhiting Zhu, University of Texas at Austin Yuanzhong Xu, University of Texas at Austin Simon Peter, University of Texas at Austin Emmett Witchel, University of Texas at Austin"
2016,OSDI,Early Detection of Configuration Errors to Reduce Failure Damage,https://www.semanticscholar.org/paper/b2abc9a3f374ab7191e321025106b2b24775b785,"Tianyin Xu, University of California, San Diego ; et al. Xinxin Jin, University of California, San Diego Peng Huang, University of California, San Diego Yuanyuan Zhou, University of California, San Diego Shan Lu, University of Chicago Long Jin, University of California, San Diego Shankar Pasupathy, NetApp"
2016,OSDI,Push-Button Verification of File Systems via Crash Refinement,https://www.semanticscholar.org/paper/c67aae21549ee703cd07d541500198081ef8cc83,"Helgi Sigurbjarnarson, University of Washington ; et al. James Bornholt, University of Washington Emina Torlak, University of Washington Xi Wang, University of Washington"
2016,PLDI,Into the Depths of C: Elaborating the De Facto Standards,https://www.semanticscholar.org/paper/5ddc6a439cdc9b4eaebdad8c20976f1f0be4523f,"Kayvan Memarian, University of Cambridge ; et al. Justus Matthiesen, University of Cambridge James Lingard, University of Cambridge Kyndylan Nienhuis, University of Cambridge David Chisnall, University of Cambridge Robert N. M. Watson, University of Cambridge Peter Sewell, University of Cambridge"
2016,PLDI,Transactional Data Structure Libraries,https://www.semanticscholar.org/paper/202d6e1bc26a9ec2fe69c60ccc9b898c22425ed4,"Alexander Spiegelman, Technion – Israel Institute of Technology ; et al. Guy Golan-Gueta, Yahoo Idit Keidar, Technion – Israel Institute of Technology"
2016,PLDI,Types from data: Making structured data first-class citizens in F#,https://www.semanticscholar.org/paper/a9cea64ed69ae54c050dd1b42c84f213d1107816,"Tomas Petricek, University of Cambridge ; et al. Gustavo Guerra, Microsoft Don Syme, Microsoft"
2016,PLDI,Assessing the limits of program-specific garbage collection performance,https://www.semanticscholar.org/paper/4af11afcd5f448e667d705b08f65e4968f497d14,"Nicholas Jacek, University of Massachusetts Amherst ; et al. Meng-Chieh Chiu, University of Massachusetts Amherst Benjamin Marlin, University of Massachusetts Amherst Eliot Moss, University of Massachusetts Amherst"
2016,PODS,FAQ: Questions Asked Frequently,https://www.semanticscholar.org/paper/1135b3bf28238efb284255924199523b46f93d14,"Mahmoud Abo Khamis, University at Buffalo ; et al. Hung Q. Ngo, University at Buffalo Atri Rudra, University at Buffalo"
2016,S&P,A2: Analog Malicious Hardware,https://www.semanticscholar.org/paper/fa74bacdfb77496fa6d597a58e83b80a4e4e83db,"Kaiyuan Yang, University of Michigan ; et al. Matthew Hicks, University of Michigan Qing Dong, University of Michigan Todd Austin, University of Michigan Dennis Sylvester, University of Michigan"
2016,SIGCOMM,Don't Mind the Gap: Bridging Network-wide Objectives and Device-level Configurations,https://www.semanticscholar.org/paper/17059e939aa051d7db57f4af959b2af21fa3dd18,"Ryan Beckett, Princeton University ; et al. Ratul Mahajan, Microsoft Todd Millstein, University of California, Los Angeles Jitendra Padhye, Microsoft David Walker, Princeton University"
2016,SIGCOMM,Eliminating Channel Feedback in Next-Generation Cellular Networks,https://www.semanticscholar.org/paper/670925c875ef3f5eb56f42bb85e18394ac0fe49b,"Deepak Vasisht, Massachusetts Institute of Technology ; et al. Swarun Kumar, Carnegie Mellon University Hariharan Rahul, Massachusetts Institute of Technology Dina Katabi, Massachusetts Institute of Technology"
2016,SIGCOMM,Inter-Technology Backscatter: Towards Internet Connectivity for Implanted Devices,https://www.semanticscholar.org/paper/620841951ad6ff5392ab69378b667e35bf443898,"Vikram Iyer, University of Washington ; et al. Vamsi Talla, University of Washington Bryce Kellogg, University of Washington Shyamnath Gollakota, University of Washington Joshua Smith, University of Washington"
2016,SIGIR,Understanding Information Need: An fMRI Study,https://www.semanticscholar.org/paper/1919e7c0f4c1b5252219f49f3c263db58768b1b2,"Yashar Moshfeghi, University of Glasgow ; et al. Peter Triantafillou, University of Glasgow Frank E. Pollick, University of Glasgow"
2016,SIGMETRICS,On the Duration and Intensity of Competitions in Nonlinear Pólya Urn Processes with Fitness,https://scholar.google.com/scholar?as_q=&num=10&btnG=Search+Scholar&as_epq=On+the+Duration+and+Intensity+of+Competitions+in+Nonlinear+Pólya+Urn+Processes+with+Fitness&as_oq=&as_eq=&as_occt=any&as_sauthors=Jiang,"Bo Jiang, University of Massachusetts Amherst ; et al. Daniel R. Figueiredo, Federal University of Rio de Janeiro Bruno Ribeiro, Purdue University Don Towsley, University of Massachusetts Amherst"
2016,SIGMOD,Wander Join: Online Aggregation via Random Walks,https://www.semanticscholar.org/paper/e794e6e9881c673d9dd63d823e10118b209cae62,"Feifei Li, University of Utah ; et al. Bin Wu, Hong Kong University of Science and Technology Ke Yi, Hong Kong University of Science and Technology Zhuoyue Zhao, Shanghai Jiao Tong University"
2016,SODA,An Improved Distributed Algorithm for Maximal Independent Set,https://www.semanticscholar.org/paper/f562d5471143e525b83e24859e0422fa21215ba3,"Mohsen Ghaffari, Massachusetts Institute of Technology"
2016,SODA,Near-Optimal Light Spanners,https://www.semanticscholar.org/paper/b5cc1586294a0ed7deecefdd9869bbe81e8ed37e,"Shiri Chechik, Tel Aviv University Christian Wulff-Nilsen, University of Copenhagen"
2016,STOC,Reed-Muller Codes Achieve Capacity on Erasure Channels,https://www.semanticscholar.org/paper/9185f931d72c5424335c8371ff7427c5254691e2,"Shrinivas Kudekar, Qualcomm ; et al. Santhosh Kumar, Texas A&M University Marco Mondelli, École Polytechnique Fédérale de Lausanne Henry D. Pfister, Duke University Eren Sasoglu, Intel Rudiger Urbanke, École Polytechnique Fédérale de Lausanne"
2016,STOC,Explicit Two-Source Extractors and Resilient Functions,https://www.semanticscholar.org/paper/8530eb2355b21300671ac392ab5495807a6e3d79,"Eshan Chattopadhyay & David Zuckerman, University of Texas at Austin"
2016,STOC,Graph Isomorphism in Quasipolynomial Time,https://www.semanticscholar.org/paper/96204d1f8dfcb40d5eb1364d6eed8f0b1bfcb25a,"László Babaí, University of Chicago"
2016,UIST,Rovables: Miniature On-Body Robots as Mobile Wearables,https://www.semanticscholar.org/paper/0a6c3429e85588a3e65d5876f0066c7d4069bb44,"Artem Dementyev, Massachusetts Institute of Technology ; et al. Hsin-Liu (Cindy) Kao, Massachusetts Institute of Technology Inrak Choi, Stanford University Deborah Ajilo, Massachusetts Institute of Technology Maggie Xu, Stanford University Joseph Paradiso, Massachusetts Institute of Technology Chris Schmandt, Massachusetts Institute of Technology Sean Follmer, Stanford University"
2016,UIST,Zooids: Building Blocks for Swarm User Interfaces,https://www.semanticscholar.org/paper/a68fc8871593e3fc9b0e5d754f533ba8b89c8c83,"Mathieu Le Goc, Inria ; et al. Lawrence H. Kim, Stanford University Ali Parsaei, Stanford University Jean-Daniel Fekete, Inria Pierre Dragicevic, Inria Sean Follmer, Stanford University"
2016,UIST,proCover: Sensory Augmentation of Prosthetic Limbs Using Smart Textile Covers,https://www.semanticscholar.org/paper/5fe10b54c27ce4610ede88522d7bcdd109db474b,"Joanne Leong, University of Applied Sciences Upper Austria ; et al. Patrick Parzer, University of Applied Sciences Upper Austria Florian Perteneder, University of Applied Sciences Upper Austria Teo Babic, University of Applied Sciences Upper Austria Christian Rendl, University of Applied Sciences Upper Austria Anita Vogl, University of Applied Sciences Upper Austria Hubert Egger, University of Applied Sciences Upper Austria Alex Olwal, Google Michael Haller, University of Applied Sciences Upper Austria"
