author_id,author_name,works_count,cited_by_count,counts_by_year,award_year,conference,treatment
https://openalex.org/A5025874799,Jacob Holm,63,1131,"[{""year"": 1996, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1997, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 66}, {""year"": 1998, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 90}, {""year"": 2000, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 100}, {""year"": 2001, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 472}, {""year"": 2003, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 5}, {""year"": 2005, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 133}, {""year"": 2014, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 42}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 1}, {""year"": 2017, ""works_count"": 11, ""oa_works_count"": 11, ""cited_by_count"": 91}, {""year"": 2018, ""works_count"": 10, ""oa_works_count"": 10, ""cited_by_count"": 53}, {""year"": 2019, ""works_count"": 8, ""oa_works_count"": 6, ""cited_by_count"": 59}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 4}, {""year"": 2021, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 2}, {""year"": 2022, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 2}, {""year"": 2023, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 5}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 5}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 1}]",2018,SODA,0
https://openalex.org/A5038972102,Dingzeyu Li,50,1650,"[{""year"": 2009, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 82}, {""year"": 2013, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 435}, {""year"": 2015, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 83}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 81}, {""year"": 2017, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 62}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2019, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 86}, {""year"": 2020, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 519}, {""year"": 2021, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 89}, {""year"": 2022, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 85}, {""year"": 2023, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 30}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 80}, {""year"": 2025, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 16}, {""year"": 2026, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 2}]",2018,UIST,0
https://openalex.org/A5060695800,Philip J. Guo,123,8979,"[{""year"": 1996, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2005, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 5}, {""year"": 2006, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 208}, {""year"": 2007, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1051}, {""year"": 2008, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 88}, {""year"": 2009, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 1142}, {""year"": 2010, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 288}, {""year"": 2011, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 413}, {""year"": 2012, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 374}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 394}, {""year"": 2014, ""works_count"": 15, ""oa_works_count"": 9, ""cited_by_count"": 2859}, {""year"": 2015, ""works_count"": 9, ""oa_works_count"": 2, ""cited_by_count"": 568}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 171}, {""year"": 2017, ""works_count"": 9, ""oa_works_count"": 2, ""cited_by_count"": 342}, {""year"": 2018, ""works_count"": 8, ""oa_works_count"": 0, ""cited_by_count"": 272}, {""year"": 2019, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 189}, {""year"": 2020, ""works_count"": 7, ""oa_works_count"": 3, ""cited_by_count"": 196}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 81}, {""year"": 2022, ""works_count"": 8, ""oa_works_count"": 7, ""cited_by_count"": 59}, {""year"": 2023, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 258}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 14}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 5}, {""year"": 2026, ""works_count"": 8, ""oa_works_count"": 8, ""cited_by_count"": 2}]",2018,UIST,0
https://openalex.org/A5052467896,Jason Eisner,250,7889,"[{""year"": 1983, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1992, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 31}, {""year"": 1995, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 66}, {""year"": 1996, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 732}, {""year"": 1997, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 431}, {""year"": 1999, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 160}, {""year"": 2000, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 312}, {""year"": 2001, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 230}, {""year"": 2002, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 64}, {""year"": 2003, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 279}, {""year"": 2004, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 116}, {""year"": 2005, ""works_count"": 8, ""oa_works_count"": 4, ""cited_by_count"": 579}, {""year"": 2006, ""works_count"": 10, ""oa_works_count"": 5, ""cited_by_count"": 425}, {""year"": 2007, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 364}, {""year"": 2008, ""works_count"": 6, ""oa_works_count"": 5, ""cited_by_count"": 400}, {""year"": 2009, ""works_count"": 7, ""oa_works_count"": 6, ""cited_by_count"": 432}, {""year"": 2010, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 39}, {""year"": 2011, ""works_count"": 7, ""oa_works_count"": 0, ""cited_by_count"": 270}, {""year"": 2012, ""works_count"": 15, ""oa_works_count"": 1, ""cited_by_count"": 267}, {""year"": 2013, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 56}, {""year"": 2014, ""works_count"": 4, ""oa_works_count"": 1, ""cited_by_count"": 200}, {""year"": 2015, ""works_count"": 6, ""oa_works_count"": 6, ""cited_by_count"": 123}, {""year"": 2016, ""works_count"": 12, ""oa_works_count"": 10, ""cited_by_count"": 696}, {""year"": 2017, ""works_count"": 12, ""oa_works_count"": 10, ""cited_by_count"": 312}, {""year"": 2018, ""works_count"": 17, ""oa_works_count"": 15, ""cited_by_count"": 411}, {""year"": 2019, ""works_count"": 14, ""oa_works_count"": 13, ""cited_by_count"": 132}, {""year"": 2020, ""works_count"": 13, ""oa_works_count"": 9, ""cited_by_count"": 37}, {""year"": 2021, ""works_count"": 7, ""oa_works_count"": 7, ""cited_by_count"": 497}, {""year"": 2022, ""works_count"": 12, ""oa_works_count"": 12, ""cited_by_count"": 28}, {""year"": 2023, ""works_count"": 21, ""oa_works_count"": 20, ""cited_by_count"": 124}, {""year"": 2024, ""works_count"": 12, ""oa_works_count"": 12, ""cited_by_count"": 75}, {""year"": 2025, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 1}, {""year"": 2026, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 0}]",2017,ACL,0
https://openalex.org/A5014222815,Julie Williamson,111,1819,"[{""year"": 1903, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1916, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 1996, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 13}, {""year"": 1998, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1999, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2008, ""works_count"": 9, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2010, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 18}, {""year"": 2011, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 56}, {""year"": 2012, ""works_count"": 6, ""oa_works_count"": 1, ""cited_by_count"": 37}, {""year"": 2013, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 2014, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 51}, {""year"": 2015, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 59}, {""year"": 2016, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 24}, {""year"": 2017, ""works_count"": 9, ""oa_works_count"": 3, ""cited_by_count"": 67}, {""year"": 2018, ""works_count"": 8, ""oa_works_count"": 8, ""cited_by_count"": 143}, {""year"": 2019, ""works_count"": 9, ""oa_works_count"": 5, ""cited_by_count"": 302}, {""year"": 2020, ""works_count"": 6, ""oa_works_count"": 3, ""cited_by_count"": 147}, {""year"": 2021, ""works_count"": 9, ""oa_works_count"": 9, ""cited_by_count"": 208}, {""year"": 2022, ""works_count"": 14, ""oa_works_count"": 10, ""cited_by_count"": 548}, {""year"": 2023, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 76}, {""year"": 2024, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 29}, {""year"": 2025, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 7}, {""year"": 2026, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 1}]",2017,CHI,0
https://openalex.org/A5031323457,Marcus Foth,489,9211,"[{""year"": 2000, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2002, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2003, ""works_count"": 4, ""oa_works_count"": 4, ""cited_by_count"": 46}, {""year"": 2004, ""works_count"": 7, ""oa_works_count"": 5, ""cited_by_count"": 51}, {""year"": 2005, ""works_count"": 5, ""oa_works_count"": 4, ""cited_by_count"": 96}, {""year"": 2006, ""works_count"": 13, ""oa_works_count"": 9, ""cited_by_count"": 375}, {""year"": 2007, ""works_count"": 25, ""oa_works_count"": 13, ""cited_by_count"": 418}, {""year"": 2008, ""works_count"": 26, ""oa_works_count"": 16, ""cited_by_count"": 434}, {""year"": 2009, ""works_count"": 28, ""oa_works_count"": 14, ""cited_by_count"": 491}, {""year"": 2010, ""works_count"": 18, ""oa_works_count"": 11, ""cited_by_count"": 159}, {""year"": 2011, ""works_count"": 34, ""oa_works_count"": 19, ""cited_by_count"": 830}, {""year"": 2012, ""works_count"": 19, ""oa_works_count"": 11, ""cited_by_count"": 352}, {""year"": 2013, ""works_count"": 22, ""oa_works_count"": 17, ""cited_by_count"": 521}, {""year"": 2014, ""works_count"": 26, ""oa_works_count"": 11, ""cited_by_count"": 400}, {""year"": 2015, ""works_count"": 30, ""oa_works_count"": 18, ""cited_by_count"": 551}, {""year"": 2016, ""works_count"": 33, ""oa_works_count"": 16, ""cited_by_count"": 246}, {""year"": 2017, ""works_count"": 31, ""oa_works_count"": 21, ""cited_by_count"": 685}, {""year"": 2018, ""works_count"": 24, ""oa_works_count"": 16, ""cited_by_count"": 1379}, {""year"": 2019, ""works_count"": 17, ""oa_works_count"": 11, ""cited_by_count"": 276}, {""year"": 2020, ""works_count"": 22, ""oa_works_count"": 12, ""cited_by_count"": 573}, {""year"": 2021, ""works_count"": 27, ""oa_works_count"": 16, ""cited_by_count"": 443}, {""year"": 2022, ""works_count"": 25, ""oa_works_count"": 12, ""cited_by_count"": 687}, {""year"": 2023, ""works_count"": 25, ""oa_works_count"": 12, ""cited_by_count"": 136}, {""year"": 2024, ""works_count"": 12, ""oa_works_count"": 7, ""cited_by_count"": 49}, {""year"": 2025, ""works_count"": 9, ""oa_works_count"": 5, ""cited_by_count"": 12}, {""year"": 2026, ""works_count"": 5, ""oa_works_count"": 5, ""cited_by_count"": 1}]",2017,CHI,0
https://openalex.org/A5041837927,Marcus Carter,204,4292,"[{""year"": 2006, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2009, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2010, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2011, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2012, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 129}, {""year"": 2013, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 99}, {""year"": 2014, ""works_count"": 12, ""oa_works_count"": 7, ""cited_by_count"": 879}, {""year"": 2015, ""works_count"": 21, ""oa_works_count"": 4, ""cited_by_count"": 786}, {""year"": 2016, ""works_count"": 17, ""oa_works_count"": 2, ""cited_by_count"": 803}, {""year"": 2017, ""works_count"": 13, ""oa_works_count"": 1, ""cited_by_count"": 638}, {""year"": 2018, ""works_count"": 10, ""oa_works_count"": 2, ""cited_by_count"": 63}, {""year"": 2019, ""works_count"": 9, ""oa_works_count"": 5, ""cited_by_count"": 35}, {""year"": 2020, ""works_count"": 13, ""oa_works_count"": 4, ""cited_by_count"": 274}, {""year"": 2021, ""works_count"": 13, ""oa_works_count"": 3, ""cited_by_count"": 265}, {""year"": 2022, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 109}, {""year"": 2023, ""works_count"": 29, ""oa_works_count"": 28, ""cited_by_count"": 111}, {""year"": 2024, ""works_count"": 20, ""oa_works_count"": 7, ""cited_by_count"": 77}, {""year"": 2025, ""works_count"": 20, ""oa_works_count"": 16, ""cited_by_count"": 22}, {""year"": 2026, ""works_count"": 7, ""oa_works_count"": 6, ""cited_by_count"": 2}]",2017,CHI,0
https://openalex.org/A5100760812,Shaoping Ma,468,10723,"[{""year"": 1992, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1997, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2000, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 2001, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 1}, {""year"": 2002, ""works_count"": 13, ""oa_works_count"": 0, ""cited_by_count"": 218}, {""year"": 2003, ""works_count"": 11, ""oa_works_count"": 0, ""cited_by_count"": 245}, {""year"": 2004, ""works_count"": 9, ""oa_works_count"": 0, ""cited_by_count"": 74}, {""year"": 2005, ""works_count"": 13, ""oa_works_count"": 1, ""cited_by_count"": 195}, {""year"": 2006, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 117}, {""year"": 2007, ""works_count"": 13, ""oa_works_count"": 0, ""cited_by_count"": 140}, {""year"": 2008, ""works_count"": 14, ""oa_works_count"": 0, ""cited_by_count"": 320}, {""year"": 2009, ""works_count"": 9, ""oa_works_count"": 1, ""cited_by_count"": 76}, {""year"": 2010, ""works_count"": 11, ""oa_works_count"": 0, ""cited_by_count"": 88}, {""year"": 2011, ""works_count"": 16, ""oa_works_count"": 1, ""cited_by_count"": 186}, {""year"": 2012, ""works_count"": 13, ""oa_works_count"": 1, ""cited_by_count"": 224}, {""year"": 2013, ""works_count"": 20, ""oa_works_count"": 0, ""cited_by_count"": 298}, {""year"": 2014, ""works_count"": 21, ""oa_works_count"": 1, ""cited_by_count"": 1120}, {""year"": 2015, ""works_count"": 15, ""oa_works_count"": 3, ""cited_by_count"": 463}, {""year"": 2016, ""works_count"": 22, ""oa_works_count"": 3, ""cited_by_count"": 381}, {""year"": 2017, ""works_count"": 27, ""oa_works_count"": 6, ""cited_by_count"": 840}, {""year"": 2018, ""works_count"": 33, ""oa_works_count"": 9, ""cited_by_count"": 1289}, {""year"": 2019, ""works_count"": 36, ""oa_works_count"": 8, ""cited_by_count"": 1024}, {""year"": 2020, ""works_count"": 38, ""oa_works_count"": 16, ""cited_by_count"": 1226}, {""year"": 2021, ""works_count"": 34, ""oa_works_count"": 16, ""cited_by_count"": 1005}, {""year"": 2022, ""works_count"": 38, ""oa_works_count"": 22, ""cited_by_count"": 1053}, {""year"": 2023, ""works_count"": 14, ""oa_works_count"": 11, ""cited_by_count"": 61}, {""year"": 2024, ""works_count"": 22, ""oa_works_count"": 17, ""cited_by_count"": 63}, {""year"": 2025, ""works_count"": 14, ""oa_works_count"": 12, ""cited_by_count"": 13}, {""year"": 2026, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}]",2017,CIKM,0
https://openalex.org/A5013240918,Gao Huang,428,69485,"[{""year"": 2001, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2002, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2009, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 38}, {""year"": 2011, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 74}, {""year"": 2012, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 111}, {""year"": 2013, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 40}, {""year"": 2014, ""works_count"": 10, ""oa_works_count"": 0, ""cited_by_count"": 2953}, {""year"": 2015, ""works_count"": 7, ""oa_works_count"": 1, ""cited_by_count"": 133}, {""year"": 2016, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 4276}, {""year"": 2017, ""works_count"": 14, ""oa_works_count"": 8, ""cited_by_count"": 48255}, {""year"": 2018, ""works_count"": 16, ""oa_works_count"": 10, ""cited_by_count"": 2913}, {""year"": 2019, ""works_count"": 19, ""oa_works_count"": 10, ""cited_by_count"": 1863}, {""year"": 2020, ""works_count"": 28, ""oa_works_count"": 20, ""cited_by_count"": 1047}, {""year"": 2021, ""works_count"": 53, ""oa_works_count"": 29, ""cited_by_count"": 2634}, {""year"": 2022, ""works_count"": 53, ""oa_works_count"": 33, ""cited_by_count"": 2023}, {""year"": 2023, ""works_count"": 75, ""oa_works_count"": 47, ""cited_by_count"": 1916}, {""year"": 2024, ""works_count"": 82, ""oa_works_count"": 42, ""cited_by_count"": 1127}, {""year"": 2025, ""works_count"": 41, ""oa_works_count"": 25, ""cited_by_count"": 59}, {""year"": 2026, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 20}]",2017,CVPR,0
https://openalex.org/A5091246530,Nicholas Nelson,122,1449,"[{""year"": 1959, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 8}, {""year"": 1962, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 137}, {""year"": 1963, ""works_count"": 4, ""oa_works_count"": 2, ""cited_by_count"": 207}, {""year"": 1964, ""works_count"": 6, ""oa_works_count"": 2, ""cited_by_count"": 43}, {""year"": 1966, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 57}, {""year"": 1967, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 1968, ""works_count"": 5, ""oa_works_count"": 0, ""cited_by_count"": 28}, {""year"": 1969, ""works_count"": 6, ""oa_works_count"": 0, ""cited_by_count"": 33}, {""year"": 1970, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 30}, {""year"": 1971, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 188}, {""year"": 1972, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 1974, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1976, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 29}, {""year"": 1977, ""works_count"": 15, ""oa_works_count"": 15, ""cited_by_count"": 13}, {""year"": 1978, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 3}, {""year"": 1981, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 1982, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 66}, {""year"": 1983, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 19}, {""year"": 1985, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 8}, {""year"": 1990, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 2}, {""year"": 1996, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 6}, {""year"": 1998, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 15}, {""year"": 2000, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 19}, {""year"": 2002, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2005, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2007, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 3}, {""year"": 2008, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 8}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 3}, {""year"": 2014, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 1, ""cited_by_count"": 1}, {""year"": 2016, ""works_count"": 5, ""oa_works_count"": 3, ""cited_by_count"": 20}, {""year"": 2017, ""works_count"": 4, ""oa_works_count"": 0, ""cited_by_count"": 257}, {""year"": 2018, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 6}, {""year"": 2019, ""works_count"": 6, ""oa_works_count"": 4, ""cited_by_count"": 57}, {""year"": 2020, ""works_count"": 7, ""oa_works_count"": 2, ""cited_by_count"": 53}, {""year"": 2021, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 15}, {""year"": 2022, ""works_count"": 5, ""oa_works_count"": 2, ""cited_by_count"": 17}, {""year"": 2023, ""works_count"": 5, ""oa_works_count"": 1, ""cited_by_count"": 80}, {""year"": 2024, ""works_count"": 3, ""oa_works_count"": 3, ""cited_by_count"": 9}, {""year"": 2025, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 2026, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]",2017,FSE,0
https://openalex.org/A5079753562,Tim Nelson,43,446,"[{""year"": 1978, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 0}, {""year"": 1980, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 1981, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}, {""year"": 2010, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 107}, {""year"": 2012, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 8}, {""year"": 2013, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 94}, {""year"": 2015, ""works_count"": 3, ""oa_works_count"": 0, ""cited_by_count"": 51}, {""year"": 2016, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 6}, {""year"": 2017, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 57}, {""year"": 2018, ""works_count"": 1, ""oa_works_count"": 0, ""cited_by_count"": 15}, {""year"": 2019, ""works_count"": 2, ""oa_works_count"": 0, ""cited_by_count"": 18}, {""year"": 2020, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 7}, {""year"": 2021, ""works_count"": 3, ""oa_works_count"": 2, ""cited_by_count"": 12}, {""year"": 2022, ""works_count"": 11, ""oa_works_count"": 10, ""cited_by_count"": 36}, {""year"": 2023, ""works_count"": 2, ""oa_works_count"": 1, ""cited_by_count"": 18}, {""year"": 2024, ""works_count"": 4, ""oa_works_count"": 3, ""cited_by_count"": 15}, {""year"": 2025, ""works_count"": 2, ""oa_works_count"": 2, ""cited_by_count"": 2}, {""year"": 2026, ""works_count"": 1, ""oa_works_count"": 1, ""cited_by_count"": 0}]",2017,FSE,0
